gene,MF: UCEC,METH: UCEC,GE: UCEC,CNA: UCEC,hsa04010,hsa04012,hsa04060,hsa04110,hsa04115,hsa04151,hsa04310,hsa04520
IL10RA,0.0077017781854078,0.1740751650080809,0.0087712079702521,0.0,0,0,1,0,0,0,0,0
LPL,0.0038180248549268,0.1369547074803409,0.0921534116582106,0.0,0,0,0,0,0,0,0,0
CXCL5,0.0154402113172495,0.0660406235102839,0.226138600959027,0.0,0,0,1,0,0,0,0,0
EEA1,0.0187963508852243,0.008667852707393,0.1170300880840808,0.0,0,0,0,0,0,0,0,0
STH,0.0,0.0414988475580436,0.0,0.4453125000000001,0,0,0,0,0,0,0,0
ZNF71,0.0076625020619793,0.0068350544827715,0.0441364257046094,0.0,0,0,0,0,0,0,0,0
MAFG,0.0,0.0092383023629455,0.069769677655484,0.0,0,0,0,0,0,0,0,0
TRIM22,0.0116061220547554,0.1476263369653097,0.054957508808287,0.0,0,0,0,0,0,0,0,0
MAOB,0.015403445654111,0.1857994332899635,0.4583157707710688,0.0,0,0,0,0,0,0,0,0
COX20,0.0038521247371478,0.0038957263403261,0.0374217084051145,0.88671875,0,0,0,0,0,0,0,0
UIMC1,0.0113617872480647,0.0165095810563339,0.0580834854519767,0.0,0,0,0,0,0,0,0,0
TBRG4,0.0114042259584718,0.0089906527406481,0.0657724510424865,0.0,0,0,0,0,0,0,0,0
SPHK2,0.0109031213039492,0.004909829068431,0.0421860805177928,0.0,0,0,0,0,0,0,0,0
DENND4A,0.0365859575675247,0.0029978750209824,0.0957565929274634,0.0,0,0,0,0,0,0,0,0
RPS6KA6,0.0153235714963742,0.3855810678158437,0.3815653344654631,0.0,1,0,0,0,0,0,0,0
XRN1,0.04091266574711,0.0086150792505214,0.0419806820276097,0.0,0,0,0,0,0,0,0,0
METTL18,0.0,0.0280547286418259,0.0002276807739278,0.0,0,0,0,0,0,0,0,0
B3GALT4,0.0,0.0374612458715877,0.0033503318553025,0.0,0,0,0,0,0,0,0,0
AHSG,0.0038809205250947,0.1138187212902741,0.0085206572070121,0.0,0,0,0,0,0,0,0,0
TCEA3,0.0076992963095223,0.0817600198647652,0.1312115341039675,0.0,0,0,0,0,0,0,0,0
SLC4A1,0.0152766986453122,0.041061170934305,0.2027177000465569,0.4453125000000001,0,0,0,0,0,0,0,0
NOP16,0.0038303344642879,0.1215344893934942,0.0920704962489161,0.0,0,0,0,0,0,0,0,0
TXNL4B,0.0038115692785234,0.0564724147115962,0.0206742556643256,0.0,0,0,0,0,0,0,0,0
CYBRD1,0.0,0.0250599052242174,0.296463360017242,0.0,0,0,0,0,0,0,0,0
FLAD1,0.0112645398631598,0.0414963730223469,0.1276064003116219,0.0,0,0,0,0,0,0,0,0
CLVS2,0.0112014781901484,0.6320644261776933,0.0,0.0,0,0,0,0,0,0,0,0
MYRIP,0.0185836931540882,0.0036142053299101,0.2008681164437843,0.0,0,0,0,0,0,0,0,0
KRTAP6-1,0.0,0.1588088735245789,0.0,0.0,0,0,0,0,0,0,0,0
EXOC6B,0.0076657275794414,0.041810715015896,0.1022962244528577,0.0,0,0,0,0,0,0,0,0
HSFX1,0.0,0.0,0.0753595812820651,0.0,0,0,0,0,0,0,0,0
HSFX2,0.0077538431605297,0.0,0.1709417539989438,0.0,0,0,0,0,0,0,0,0
UPRT,0.0266409625882303,0.0304198867609348,0.0302596256133061,0.0,0,0,0,0,0,0,0,0
CENPP,0.0038008761686411,0.0147619607828538,0.0064981984584418,0.5039062500000001,0,0,0,0,0,0,0,0
ORAI1,0.0038658590813867,0.0073140152183159,0.024978053459627,0.2578125,0,0,0,0,0,0,0,0
SOAT1,0.0110273808348383,0.0244601871551253,0.0522700980704424,0.0,0,0,0,0,0,0,0,0
CDC6,0.0,0.0012036171595604,0.3877108601746883,0.0,0,0,0,1,0,0,0,0
DRG1,0.0038829499003986,0.010462743333303,0.0181558078064264,0.0,0,0,0,0,0,0,0,0
HOGA1,0.0115969503129199,0.1064047141855938,0.0748051525310597,0.0,0,0,0,0,0,0,0,0
ODF3,0.0,0.1680956146631413,0.0,0.40625,0,0,0,0,0,0,0,0
KLHL7,0.0074114228696725,0.0107071197066315,0.0022937670223502,0.0,0,0,0,0,0,0,0,0
CEP85,0.0075710888436845,0.05231093232865,0.1391102182236289,0.0,0,0,0,0,0,0,0,0
CDC37L1,0.00762265778352,0.0243687042498049,0.046167395114574,0.0,0,0,0,0,0,0,0,0
LUM,0.0115857715491517,0.0,0.2534457756138856,0.0,0,0,0,0,0,0,0,0
FHL5,0.0,0.1663967841293612,0.4536352363489434,0.0,0,0,0,0,0,0,0,0
FEZF1,0.0115747704578324,0.0380542807607136,0.1649197661739821,0.24609375,0,0,0,0,0,0,0,0
GRAMD4,0.0150522208928646,0.0,0.0635185571983246,0.0,0,0,0,0,0,0,0,0
RTRAF,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
KARS,0.0038246404395084,0.0037306424901223,0.0252876740172163,0.0,0,0,0,0,0,0,0,0
SP6,0.0,0.2236633198589444,0.0688943821021397,0.0,0,0,0,0,0,0,0,0
KRTAP10-11,0.0038819597008985,0.1717035072205226,0.0,0.0,0,0,0,0,0,0,0,0
MYOM1,0.0297905423113136,0.1958363683346833,0.2778059999386174,0.375,0,0,0,0,0,0,0,0
LUZP4,0.0154731674193806,0.1312792281742131,0.0,0.0,0,0,0,0,0,0,0,0
MICA,0.0077567711568243,0.0047136069024873,0.074431822455064,0.0,0,0,0,0,0,0,0,0
CRIPT,0.0,0.0087967225342208,0.0046069285785,0.0,0,0,0,0,0,0,0,0
SLC40A1,0.003878052850313,0.0092855319186026,0.0741150931995311,0.0,0,0,0,0,0,0,0,0
KRT26,0.0193175241747937,0.3484775273322439,0.0,0.0,0,0,0,0,0,0,0,0
PALB2,0.0264765512510046,0.0061528869581627,0.0338533342451009,0.0,0,0,0,0,0,0,0,0
SLC35A1,0.0038568619293451,0.0100753905684513,0.0692971205027794,0.0,0,0,0,0,0,0,0,0
F11R,0.0,0.1218431106815252,0.1853950558261996,0.0,0,0,0,0,0,0,0,0
VTI1B,0.0076028026793736,0.0105172408469396,0.0212148718742883,0.0,0,0,0,0,0,0,0,0
FBXL12,0.007529753536802,0.0101138510153546,0.0713573606473282,0.0,0,0,0,0,0,0,0,0
DDX20,0.0189259924979749,0.0137296514368738,0.0231646944771573,0.0,0,0,0,0,0,0,0,0
COX5A,0.0,0.0382111335775648,0.1033656840178505,0.0,0,0,0,0,0,0,0,0
RARS,0.0077091412567608,0.0249608792353778,0.0434511717864745,0.0,0,0,0,0,0,0,0,0
NCAPD2,0.0229808030413755,0.0115369355822447,0.1234696578121613,0.0,0,0,0,0,0,0,0,0
IGFBP4,0.0038423791638517,0.1155055700476906,0.3517813457939194,0.0,0,0,0,0,0,0,0,0
SSH1,0.0261841909091385,0.0052785792101208,0.083902222537667,0.0,0,0,0,0,0,0,0,0
DNPEP,0.0113681397647134,0.0,0.0120876668625708,0.0,0,0,0,0,0,0,0,0
LSMEM2,0.0038574383471161,0.1534094970775487,0.2695311216193317,0.0,0,0,0,0,0,0,0,0
CLASP2,0.01052344337386,0.0002543792868008,0.0784265891484117,0.0,0,0,0,0,0,0,0,0
FBXL14,0.0038631844961672,0.0051273771034863,0.0010378036373746,0.0,0,0,0,0,0,0,0,0
TAF6L,0.0,0.0005752676592567,0.0037068555789967,0.0,0,0,0,0,0,0,0,0
G2E3,0.0074020000488917,0.009965535880823,0.0192216706309777,0.0,0,0,0,0,0,0,0,0
SYNE2,0.0529602220060323,0.1207793508254352,0.058955870286547,0.0,0,0,0,0,0,0,0,0
TRAM1,0.0191353672257563,0.0071948968605056,0.0203456413652469,0.0,0,0,0,0,0,0,0,0
CGN,0.0115493431758748,0.0127957609160069,0.2317888984533867,0.0,0,0,0,0,0,0,0,0
LHFPL2,0.0075226122920215,0.0380309118517681,0.109264239885486,0.0,0,0,0,0,0,0,0,0
GJA5,0.0076809047191263,0.3396844564382738,0.196714325378473,0.0,0,0,0,0,0,0,0,0
STX18,0.0,0.0086167684640854,0.0010805593750476,0.5390625,0,0,0,0,0,0,0,0
CCNY,0.0144518933577603,0.1056403931868743,0.0072509024768627,0.0,0,0,0,0,0,0,0,0
RBM3,0.0038592082613145,0.1157392272565001,0.0213215757588673,0.0,0,0,0,0,0,0,0,0
MRPS6,0.0038734233183049,0.0348546018807545,0.0274632137384329,0.0,0,0,0,0,0,0,0,0
RFC3,0.0153675883075061,0.0419095559432937,0.079628315318419,0.0,0,0,0,0,0,0,0,0
KRT5,0.0077407336817677,0.5540284799583604,0.4018476960960913,0.0,0,0,0,0,0,0,0,0
ASS1,0.0,0.0193909571096577,0.0100834435566778,0.515625,0,0,0,0,0,0,0,0
MLPH,0.0115369871534137,0.0019843636681729,0.0133445621001639,0.203125,0,0,0,0,0,0,0,0
TTR,0.0115691261028708,0.0405541223565552,0.1944937710820981,0.0,0,0,0,0,0,0,0,0
RGS2,0.0,0.0228248024943302,0.3552481575131937,0.0,0,0,0,0,0,0,0,0
PTPRN,0.0152072628228382,0.7258489497728067,0.0244098927436376,0.0,0,0,0,0,0,0,0,0
MADD,0.0132900004601275,0.012125865926084,0.045004119272353,0.0,0,0,0,0,0,0,0,0
HYAL3,0.0037783854057249,0.0170162147485449,0.0736097315635909,0.0,0,0,0,0,0,0,0,0
RNF185,0.0075768072923404,0.0037809737935396,0.0570699223742247,0.0,0,0,0,0,0,0,0,0
RAPGEF4,0.0441350763740036,0.1331034784171926,0.2268729320513237,0.0,0,0,0,0,0,0,0,0
KDM3B,0.0266279705364368,0.027212346827978,0.022566784217587,0.0,0,0,0,0,0,0,0,0
U2SURP,0.0302975031508571,0.0088030915713098,0.0444650777621672,0.0,0,0,0,0,0,0,0,0
KLK6,0.0077188829747116,0.3704206689275736,0.2026471281970054,0.0,0,0,0,0,0,0,0,0
PAX2,0.0219874723973296,0.0435543569780351,0.4733095826832438,0.0,0,0,0,0,0,0,0,0
ANKRD49,0.0077066153699964,0.0032233186857872,0.0563745469215102,0.0,0,0,0,0,0,0,0,0
FKBPL,0.0,0.0988929849500093,0.0836270083885239,0.0,0,0,0,0,0,0,0,0
TMCO1,0.0037316555247494,0.0120884054750604,0.0222337285163622,0.0,0,0,0,0,0,0,0,0
HMGN1,0.0,0.0695848256026335,0.0759989299794626,0.0,0,0,0,0,0,0,0,0
TM4SF1,0.0077060558205574,0.2147437628430737,0.1440567581612022,0.0,0,0,0,0,0,0,0,0
DDX11,0.0110387747791807,0.0068063323690178,0.1031287323334181,0.0,0,0,0,1,0,0,0,0
FRMD6,0.0186053727657027,0.1376317900853028,0.3469372228395409,0.0,0,0,0,0,0,0,0,0
SMYD1,0.0114398685418097,0.1278399357521896,0.0,0.0,0,0,0,0,0,0,0,0
UBE2K,0.0,0.0070267321768871,0.1032842872332297,0.0,0,0,0,0,0,0,0,0
RGS1,0.0077137748454634,0.1264370622087627,0.0828614843044292,0.0,0,0,0,0,0,0,0,0
MAP3K12,0.003749351964328,0.0347410696295569,0.130393759223766,0.0,1,0,0,0,0,0,0,0
CTXN3,0.0,0.5965709990902218,0.0,0.0,0,0,0,0,0,0,0,0
ARHGAP17,0.0343421426462438,0.0128829600241282,0.0265266215770254,0.0,0,0,0,0,0,0,0,0
LIN7C,0.011532263517534,0.0096425214785781,0.0230010357271221,0.0,0,0,0,0,0,0,0,0
PPIC,0.0154553043752047,0.0036360259540301,0.0465148054804906,0.0,0,0,0,0,0,0,0,0
RAI1,0.0375920227231072,0.0164566309472093,0.0146560280361365,0.5,0,0,0,0,0,0,0,0
CDYL,0.0037192733280797,0.2122097870490902,0.0044822191236245,0.0,0,0,0,0,0,0,0,0
SRGAP2,0.0,0.1014972307681164,0.0215514713846026,0.0,0,0,0,0,0,0,0,0
DNMBP,0.0221149685397059,0.1532078385023798,0.0656988288963517,0.0,0,0,0,0,0,0,0,0
MYT1L,0.0217426756008387,0.0,0.0,0.1015625,0,0,0,0,0,0,0,0
UBXN2B,0.0076154068724786,0.0109646117715351,0.0339246691050091,0.0,0,0,0,0,0,0,0,0
RAD54L2,0.0266833738741565,0.0735851874815534,0.0207127099371975,0.0,0,0,0,0,0,0,0,0
MARCH2,0.0,0.0026609494227896,0.0448555889965044,0.0,0,0,0,0,0,0,0,0
HEXIM2,0.0038242686183759,0.0006286764464421,0.0056061180103779,0.4453125000000001,0,0,0,0,0,0,0,0
LAPTM4A,0.0116108958797775,0.0020779190628331,0.124698152358016,0.1015625,0,0,0,0,0,0,0,0
GMCL1,0.0115364994115117,0.0293808372585116,0.0358835844664545,0.0,0,0,0,0,0,0,0,0
NGB,0.0038764975852276,0.3833816577582135,0.1493959702628175,0.0,0,0,0,0,0,0,0,0
MYOZ1,0.0038703757461321,0.2456487994040736,0.1150188358816448,0.0,0,0,0,0,0,0,0,0
STK24,0.0223541207685386,0.0007819842562445,0.0060026923040785,0.0,0,0,0,0,0,0,0,0
SLMAP,0.0255768444467764,0.0178816381718722,0.1746938148174759,0.0,0,0,0,0,0,0,0,0
ZBTB18,0.0566663833255754,0.0089052244531719,0.0577400889697942,0.88671875,0,0,0,0,0,0,0,0
TMEM45B,0.0115741489023844,0.0324332265253367,0.2206562629441516,0.3671874999999999,0,0,0,0,0,0,0,0
CACNG1,0.0038740949423533,0.0826583873956135,0.0607607860899668,0.0,1,0,0,0,0,0,0,0
ZNF397,0.0037684077354245,0.0032069735816719,0.0503052230183164,0.0,0,0,0,0,0,0,0,0
USP32,0.0339341404236245,0.0029527792321047,0.0411488794679668,0.0,0,0,0,0,0,0,0,0
BBC3,0.0,0.2612953846490685,0.0399943062206241,0.0,0,0,0,0,1,0,0,0
HSPA1L,0.0,0.2857114503898441,0.1730880546024068,0.0,1,0,0,0,0,0,0,0
NOL4,0.0342557763733122,0.5485023852722878,0.0416719726298209,0.0,0,0,0,0,0,0,0,0
SNAPC5,0.0,0.047490032029456,0.0417767504946671,0.0,0,0,0,0,0,0,0,0
TIMM44,0.007737520544225,0.0109810280423709,0.0069590327466264,0.0,0,0,0,0,0,0,0,0
MC1R,0.0113799835271292,0.0,0.0202157233608947,0.0,0,0,0,0,0,0,0,0
MRAP,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
CHRDL2,0.0038623547766731,0.0350944938726745,0.7064919587765275,0.0,0,0,0,0,0,0,0,0
TUBGCP4,0.0074797048556373,0.0211769902858887,0.0309603557042907,0.546875,0,0,0,0,0,0,0,0
KRT4,0.0077114761453981,0.1765059571690344,0.3029756923465682,0.0,0,0,0,0,0,0,0,0
ZNF83,0.0074084498070619,0.0092485848853782,0.0560128100653488,0.0,0,0,0,0,0,0,0,0
CTCFL,0.0204599365648646,0.223008909026319,0.0229586441018712,0.0,0,0,0,0,0,0,0,0
EXOSC4,0.0,0.0160715092044365,0.0951750276828858,0.0,0,0,0,0,0,0,0,0
APLP1,0.0114250352140304,0.0211909771464609,0.091646437062375,0.0,0,0,0,0,0,0,0,0
CNTN4,0.0149716479016626,0.5874527544799297,0.314648383799122,0.0,0,0,0,0,0,0,0,0
SLC14A2,0.0226189472975522,0.0,0.0627100472873369,0.3515625,0,0,0,0,0,0,0,0
ZYX,0.0229809526580423,0.0106824146040798,0.1814828194298518,0.24609375,0,0,0,0,0,0,0,0
SERPINH1,0.018886766614294,0.0014871334177981,0.0080775417686221,0.0,0,0,0,0,0,0,0,0
HBM,0.0038747407427784,0.1835286316458358,0.0,0.0,0,0,0,0,0,0,0,0
HBG2,0.003858124529171,0.8033606509728488,0.2137241752578053,0.0,0,0,0,0,0,0,0,0
KIF1C,0.015216318182521,0.0001334971780186,0.0467707179623167,0.0,0,0,0,0,0,0,0,0
RNF146,0.0151513554287428,0.0032407267237761,0.1077065611172826,0.0,0,0,0,0,0,0,0,0
TNNT1,0.0076566048325377,0.0877334583194644,0.4660198723119501,0.0,0,0,0,0,0,0,0,0
DCLK1,0.0366737439218899,0.0684114810542894,0.2294455047016823,0.0,0,0,0,0,0,0,0,0
SLC7A1,0.0150958580204093,0.0043175432139789,0.0613714428139882,0.0,0,0,0,0,0,0,0,0
LAMTOR1,0.0,0.0171697443413092,0.0051185297133505,0.0,0,0,0,0,0,0,0,0
GSTM4,0.0227072694587289,0.1808037469418157,0.0641571907314975,0.0,0,0,0,0,0,0,0,0
PAK5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ERO1A,0.0,0.0033165413137001,0.0,0.0,0,0,0,0,0,0,0,0
HMOX2,0.0,0.0415996733734823,0.0343558785354369,0.0,0,0,0,0,0,0,0,0
VPS25,0.0077461594126355,0.0270060738276571,0.0475554250485177,0.4453125000000001,0,0,0,0,0,0,0,0
PPP1R7,0.0190726891823172,0.00564483125418,0.0364122719040999,0.203125,0,0,0,0,0,0,0,0
GOLGA7,0.0113862101594266,0.0079583147968653,0.0376640416183111,0.0,0,0,0,0,0,0,0,0
MOB1B,0.015378068960612,0.0082603867412626,0.0304110082321854,0.0,0,0,0,0,0,0,0,0
PTMA,0.0269261374864186,0.0209320664465711,0.0304049988637197,0.203125,0,0,0,0,0,0,0,0
MS4A13,0.007659421410593,0.3652160074874118,0.0,0.0,0,0,0,0,0,0,0,0
ARHGAP19,0.0111943118599369,0.0329299482835285,0.0461084353453349,0.0,0,0,0,0,0,0,0,0
INTS12,0.0268250959926299,0.0025349233250573,0.0206900413498365,0.0,0,0,0,0,0,0,0,0
CCL13,0.0038694776703629,0.2892983292526681,0.0034459305380109,0.0,0,0,1,0,0,0,0,0
RAB5C,0.0038527651292113,0.0793569956984288,0.0355390443214975,0.4453125000000001,0,0,0,0,0,0,0,0
USP8,0.0143757622384998,0.0054552030113857,0.0429741874540514,0.0,0,0,0,0,0,0,0,0
SSBP4,0.0076889044484584,0.0687863354974019,0.0446678248591525,0.0,0,0,0,0,0,0,0,0
MYCN,0.0424640960347375,0.0103585089717152,0.1249856905985384,0.56640625,0,0,0,0,0,0,0,0
TMEM231,0.0076668984637306,0.0065898415694523,0.0634904987026463,0.0,0,0,0,0,0,0,0,0
TCTN1,0.0113965142728759,0.0029581801793894,0.0163995963888104,0.0,0,0,0,0,0,0,0,0
CENPH,0.0077035283382971,0.0104468296614578,0.1190851331263469,0.0,0,0,0,0,0,0,0,0
ZNF264,0.0037089790890848,0.1224428978468322,0.0463105234450215,0.0,0,0,0,0,0,0,0,0
IVNS1ABP,0.0230486568200764,0.0025099911074914,0.1083849967760442,0.0,0,0,0,0,0,0,0,0
HSD17B14,0.007716859454236,0.3682564437811786,0.2269445064944212,0.0,0,0,0,0,0,0,0,0
MIA3,0.018938918446853,0.0033535446660241,0.0059126341349116,0.0,0,0,0,0,0,0,0,0
ZNF23,0.0109778255101708,0.0,0.0660209968256377,0.0,0,0,0,0,0,0,0,0
ETFB,0.0,0.0064038373517064,0.0019646364183519,0.0,0,0,0,0,0,0,0,0
PPP2R5C,0.0258165852611949,0.0080499435935094,0.0059971528599111,0.0,0,0,0,1,0,1,0,0
SHROOM2,0.0485443130498582,0.3720539081337726,0.0311255903559401,0.0,0,0,0,0,0,0,0,0
TMEM222,0.0,0.018474357714808,0.0305574669704648,0.0,0,0,0,0,0,0,0,0
TPD52L2,0.0108453022680325,0.004965174371304,7.654613741873989e-05,0.0,0,0,0,0,0,0,0,0
OBSL1,0.0179744987056702,0.0052486407592769,0.0173024374402455,0.0,0,0,0,0,0,0,0,0
HAUS4,0.0074628118632058,0.0098251517694269,0.0660670496332871,0.0,0,0,0,0,0,0,0,0
BEX5,0.0038607211589695,0.1229870353806589,0.0309359322284167,0.0,0,0,0,0,0,0,0,0
SKA1,0.0,0.0199737732709012,0.4344568145111957,0.3515625,0,0,0,0,0,0,0,0
CCKBR,0.0076378181353668,0.0555914986459274,0.0565492352313851,0.0,0,0,0,0,0,0,0,0
NTM,0.0151180187072641,0.1763773147706811,0.0164462318447585,0.3671874999999999,0,0,0,0,0,0,0,0
ZNF683,0.0076331270271744,0.0248567820936629,0.085439948928415,0.0,0,0,0,0,0,0,0,0
AZIN2,0.0114571940317829,0.0073797419655606,0.0,0.0,0,0,0,0,0,0,0,0
OAZ3,0.0037948221375935,0.0,0.1324678963550076,0.0,0,0,0,0,0,0,0,0
PFDN1,0.0,0.0006730844022563,0.0234015972064621,0.0,0,0,0,0,0,0,0,0
VPS16,0.0038268335988889,0.0004488622670883,0.0012017021693354,0.45703125,0,0,0,0,0,0,0,0
VPS33A,0.0226727060230945,0.0772702534256291,0.0157075773083532,0.2578125,0,0,0,0,0,0,0,0
SEC23A,0.0036555184737271,0.0016481727726219,0.1251448880413384,0.0,0,0,0,0,0,0,0,0
SATB2,0.0326233264191872,0.4837996752372234,0.0086059639145041,0.0,0,0,0,0,0,0,0,0
ZSCAN30,0.0038645259895383,0.0,0.0261616806138551,0.0,0,0,0,0,0,0,0,0
KIF26A,0.0113478241408023,0.0708274848623253,0.389629221489548,0.0,0,0,0,0,0,0,0,0
YARS2,0.0038650620034958,0.0134019978044238,0.0879665119598766,0.0,0,0,0,0,0,0,0,0
EVI2A,0.007648036536432,0.0688366949867764,0.0490489547175937,0.58984375,0,0,0,0,0,0,0,0
KIR2DS4,0.0,0.2373045715311109,0.0,0.0,0,0,0,0,0,0,0,0
ZNF557,0.0151492489359123,0.0116249558091492,0.0129153422578416,0.0,0,0,0,0,0,0,0,0
ATP6V1G2,0.0,0.0091954601101845,0.1920409185673718,0.0,0,0,0,0,0,0,0,0
GRINA,0.0076758851662882,0.0052824001194195,0.0455869003977549,0.0,0,0,0,0,0,0,0,0
COMMD6,0.0,0.0012598062106122,0.1013874515556989,0.0,0,0,0,0,0,0,0,0
SLC2A3,0.0115161265938367,0.4630047815807337,0.0692649489658542,0.0,0,0,0,0,0,0,0,0
MAGEC2,0.0077583339140225,0.2637594015576952,0.0,0.0,0,0,0,0,0,0,0,0
NIP7,0.003789396749438,0.0059242746725274,0.0209444795340221,0.6015625,0,0,0,0,0,0,0,0
CTSB,0.0109944967462389,0.0011645876124806,0.0861464979024518,0.0,0,0,0,0,0,0,0,0
EVI2B,0.0038487842311909,0.0,0.023954710096157,0.58984375,0,0,0,0,0,0,0,0
DRAM1,0.0077223560145709,0.0086206379913303,0.0645350496906174,0.0,0,0,0,0,0,0,0,0
KRTAP19-6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
SIL1,0.0076693483022188,0.0348371120003613,0.0080029806887662,0.0,0,0,0,0,0,0,0,0
NDUFB7,0.0116426023999833,0.0056343228516943,0.0172094914297763,0.0,0,0,0,0,0,0,0,0
ZNF461,0.0075246715035414,0.0067058186989047,0.0363238956384878,0.0,0,0,0,0,0,0,0,0
KMT2B,0.1822187268915695,0.016891668975971,0.0037085652336846,0.0,0,0,0,0,0,0,0,0
POLR2G,0.0038730294095575,0.0178434332466816,0.0303558664125185,0.0,0,0,0,0,0,0,0,0
NDRG2,0.0105722166779238,0.0121642334309622,0.2423904863185889,0.0,0,0,0,0,0,0,0,0
QKI,0.0812058413641028,0.000240651255644,0.1220779903258728,0.0,0,0,0,0,0,0,0,0
PLAGL2,0.0115120110298003,0.0010551030464709,0.0642957471849848,0.0,0,0,0,0,0,0,0,0
RPRD1A,0.0,0.0016605395086763,0.0058802731568034,0.0,0,0,0,0,0,0,0,0
LSM4,0.0038352131677739,0.0103394999136497,0.1185611541008162,0.0,0,0,0,0,0,0,0,0
GTF2H3,0.0038368258923358,0.0043693412265799,0.0259108937061742,0.2578125,0,0,0,0,0,0,0,0
SMC2,0.0260204654307547,0.0020347509502838,0.1118407398537048,0.0,0,0,0,0,0,0,0,0
CAMKV,0.0075058201959766,0.0794995205975507,0.1591803166929868,0.0,0,0,0,0,0,0,0,0
TMEM18,0.0077014126252398,0.0007113722068398,0.055904287247453,0.1015625,0,0,0,0,0,0,0,0
MOBP,0.0037207888753026,0.0326248437211645,0.1911555169528297,0.0,0,0,0,0,0,0,0,0
KRTAP10-6,0.0,0.0052470878059434,0.0,0.0,0,0,0,0,0,0,0,0
CYB561D2,0.0,0.0142157232132341,0.0919897303684951,0.0,0,0,0,0,0,0,0,0
RAD23B,0.0265499920795112,0.0010062400569355,0.0191818136803971,0.0,0,0,0,0,0,0,0,0
SCOC,0.0,0.1804725457522785,0.0011258906479185,0.0,0,0,0,0,0,0,0,0
OTUD7B,0.041417114411381,0.0005308600566772,0.0394061722660792,0.0,0,0,0,0,0,0,0,0
ANKRD46,0.0037765256086658,0.0848798805478091,0.06548692628675,0.0,0,0,0,0,0,0,0,0
PEX7,0.0038374442008653,0.0614525467356576,0.0175264662998065,0.0,0,0,0,0,0,0,0,0
TMEM205,0.0037480616923539,0.0106679150951514,0.0293631305153624,0.0,0,0,0,0,0,0,0,0
MEGF10,0.0184450516391571,0.3618868809540093,0.1549227584065649,0.0,0,0,0,0,0,0,0,0
NRIP1,0.0474052856395566,0.0050483530532929,0.0454887988131185,0.0,0,0,0,0,0,0,0,0
TESK2,0.0190662795094993,0.009204811529529,0.0389369848679365,0.0,0,0,0,0,0,0,0,0
PHLDB2,0.0313485419101654,0.1757704225087029,0.2622710688464751,0.0,0,0,0,0,0,0,0,0
B3GNT7,0.0076547419962553,0.170788562012249,0.1451847027942671,0.0,0,0,0,0,0,0,0,0
SYT11,0.0037999907307883,0.0854576752557252,0.1744344580665426,1.0,0,0,0,0,0,0,0,0
RHOXF1,0.0077624401925628,0.0543436910998406,0.1149558804663554,0.0,0,0,0,0,0,0,0,0
DEPTOR,0.0462544453637141,0.0856859199074078,0.0464178306837682,0.0,0,0,0,0,0,0,0,0
DTNB,0.0110376673109641,0.0093954978262294,0.0990711433041047,0.1015625,0,0,0,0,0,0,0,0
PTGER4,0.0154055563923643,0.0010136451290241,0.0632439283928737,0.0,0,0,0,0,0,0,0,0
TMEM161A,0.0229623814857284,0.0035001462088506,0.0120036293264014,0.0,0,0,0,0,0,0,0,0
UBOX5,0.003800131877459,0.3687610959015107,0.0592180881133579,0.45703125,0,0,0,0,0,0,0,0
ADGRA2,0.0150259503932608,0.0938964196941363,0.0,0.0,0,0,0,0,0,0,0,0
IGFN1,0.033966897658868,0.2371336891282091,0.4328227873895827,0.0,0,0,0,0,0,0,0,0
LHX9,0.0220227469818961,0.0491763823512913,0.0592911263798375,0.0,0,0,0,0,0,0,0,0
KDM8,0.0,0.0043135080829676,0.0841798254342815,0.0,0,0,0,0,0,0,0,0
SLC50A1,0.0,0.0019617623032784,0.1316929649452144,0.0,0,0,0,0,0,0,0,0
KIF22,0.0,0.0431205473488132,0.1144393670120437,0.0,0,0,0,0,0,0,0,0
NABP1,0.0,0.0180844297801775,0.0583241513856795,0.0,0,0,0,0,0,0,0,0
CEP95,0.01528038015501,0.0064947342960247,0.0285930899656365,0.0,0,0,0,0,0,0,0,0
MX2,0.0077256612137358,0.2198761388981144,0.0671804180854932,0.0,0,0,0,0,0,0,0,0
HAND2,0.0191784760454874,0.5094079996893528,0.5550214635561974,0.0,0,0,0,0,0,0,0,0
SEPT11,0.0,0.0061232199014579,0.0813620463320624,0.0,0,0,0,0,0,0,0,0
SLC30A3,0.0115911929440325,0.0225723480076612,0.1253269346907581,0.0,0,0,0,0,0,0,0,0
MYO6,0.0214024322011762,0.0026826199892215,0.1356002879431964,0.0,0,0,0,0,0,0,0,0
ATP6V1D,0.0,0.0103081655573075,0.0272612744000168,0.0,0,0,0,0,0,0,0,0
CD177,0.0077467979848942,0.3002660551826884,0.0,0.0,0,0,0,0,0,0,0,0
SYT6,0.0184724197352295,0.4614338614660148,0.1040096158458371,0.0,0,0,0,0,0,0,0,0
POP7,0.0038753154248505,0.01788583246344,0.0546298830509138,0.0,0,0,0,0,0,0,0,0
PNPT1,0.0038403060033593,0.0075604244007356,0.0897894327884613,0.0,0,0,0,0,0,0,0,0
