gene,MF: COAD,METH: COAD,GE: COAD,CNA: COAD,hsa04010,hsa04012,hsa04110,hsa04115,hsa04150,hsa04151,hsa04210,hsa04310,hsa04350
RND1,0.0,0.0130497871701993,0.0074844669851539,0.0,0,0,0,0,0,0,0,0,0
SPOPL,0.0108763431014919,0.0109771117790469,0.0288794189651275,0.0736196319018405,0,0,0,0,0,0,0,0,0
PRICKLE1,0.0053046839956135,0.366165500856042,0.0937224837200726,0.0,0,0,0,0,0,0,0,1,0
PSMB8,0.0054437724486282,2.363953935469356e-05,0.0114082593617133,0.0,0,0,0,0,0,0,0,0,0
PIN4,0.0,0.0141537302780808,0.022678098747225,0.0,0,0,0,0,0,0,0,0,0
PPP1R13B,0.0054327908968228,0.0001057368017003,0.0407833044406765,0.4631901840490798,0,0,0,0,0,0,0,0,0
ERMP1,0.0053284624238082,0.0454632161751993,0.0156256975350072,0.0,0,0,0,0,0,0,0,0,0
NR4A3,0.0,0.0099061305679416,0.0074169380590806,0.0,0,0,0,0,0,0,0,0,0
MACROD1,0.0,0.0010095273049325,0.0678203134150939,0.0,0,0,0,0,0,0,0,0,0
ZWINT,0.0054301683878988,0.0050690519015244,0.0638881109583955,0.0,0,0,0,0,0,0,0,0,0
RNF8,0.0054407683907462,0.0057922802452675,0.0462816948104895,0.0,0,0,0,0,0,0,0,0,0
CAPNS2,0.0163538314692516,0.053815253665958,0.0439100295147806,0.0,0,0,0,0,0,0,0,0,0
SMPD1,0.0107526873452993,0.0019107777871259,0.1391522569743645,0.0,0,0,0,0,0,0,0,0,0
DUSP12,0.0,0.0060166453634119,0.0257110556531761,0.0,0,0,0,0,0,0,0,0,0
RPH3AL,0.0,0.0481686568423984,0.045380901845431,0.0,0,0,0,0,0,0,0,0,0
CREB3L3,0.0,0.0031511210117564,0.35163497818849,0.0,0,0,0,0,0,1,0,0,0
TMEM167B,0.0,0.0,0.0307869054529786,0.3650306748466257,0,0,0,0,0,0,0,0,0
TRMT112,0.0,0.0022318822082045,0.0778062779867634,0.0,0,0,0,0,0,0,0,0,0
DCP1B,0.0,0.0047658545998833,0.0072969563048131,0.3435582822085889,0,0,0,0,0,0,0,0,0
GSK3A,0.0163158151680697,0.0009089278812981,0.0014476442525789,0.0,0,0,0,0,0,0,0,0,0
TNFAIP8,0.0,0.0146764577358162,0.0295148318388456,0.0,0,0,0,0,0,0,0,0,0
ZNF230,0.0054415403050561,0.0101977957959999,0.0079049893076254,0.0,0,0,0,0,0,0,0,0,0
CBR1,0.0,0.0516705973208709,0.0466230804218368,0.0,0,0,0,0,0,0,0,0,0
CHMP4A,0.0,0.0155058969835679,0.010728982334472,0.0,0,0,0,0,0,0,0,0,0
PPP1R14B,0.0,0.0005102349498719,0.0610068810860479,0.0,0,0,0,0,0,0,0,0,0
ZNF497,0.0108807013225079,0.0018327464312632,0.0352580376863741,0.0,0,0,0,0,0,0,0,0,0
HNRNPLL,0.0,0.0092501250918951,0.0043730936435724,0.0,0,0,0,0,0,0,0,0,0
SELENOK,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
MYBPC3,0.0054022916409177,0.0888497835945156,0.0,0.0,0,0,0,0,0,0,0,0,0
KCNIP2,0.0053321323602207,0.0827304041473633,0.0565039222477288,0.3343558282208588,0,0,0,0,0,0,0,0,0
FBXO44,0.005189137634584,0.0909570322155625,0.0485301213492285,0.0,0,0,0,0,0,0,0,0,0
MPDU1,0.005402472089549,0.0049771299961833,0.0558072224124532,0.0,0,0,0,0,0,0,0,0,0
NOL3,0.0,0.2653022926184416,0.0433637449777547,0.0,0,0,0,0,0,0,1,0,0
AGPAT4,0.0161878557034151,0.0051748214083107,0.0139490013552523,0.0,0,0,0,0,0,0,0,0,0
UBTFL1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
PSMD5,0.0054445664363273,0.0581711440356718,0.0218757513092007,0.0,0,0,0,0,0,0,0,0,0
PLPPR2,0.0,0.0797612082726224,0.0,0.0,0,0,0,0,0,0,0,0,0
SRGN,0.0,0.0423924502071882,0.0771949268965505,0.0,0,0,0,0,0,0,0,0,0
CYP3A5,0.0053112485175549,0.1299570371608818,0.0025113742688512,0.0,0,0,0,0,0,0,0,0,0
CYB5A,0.0,0.00225431409673,0.0435457321509127,0.0,0,0,0,0,0,0,0,0,0
ZNRD1,0.0,0.0026073821299757,0.055607009416333,0.0,0,0,0,0,0,0,0,0,0
TRAK1,0.0053630254608173,0.0029114957636877,0.0406600328075071,0.0,0,0,0,0,0,0,0,0,0
POLI,0.0108085152228141,0.0049771462818424,0.0094020859001724,0.0,0,0,0,0,0,0,0,0,0
GDF2,0.0054476525784429,0.1442018663484868,0.0,0.0,0,0,0,0,0,0,0,0,0
GLE1,0.0108673784015162,0.0042072116308209,0.0005131859012199,0.0,0,0,0,0,0,0,0,0,0
ACMSD,0.0054457048866241,0.1582377542268147,0.020510351449134,0.0736196319018405,0,0,0,0,0,0,0,0,0
C9orf72,0.0,0.0024006336355578,0.0223260533355548,0.0,0,0,0,0,0,0,0,0,0
TOMM34,0.0108825884727737,0.0020261065260623,0.1235125962129811,0.0,0,0,0,0,0,0,0,0,0
TBX19,0.0054452556945983,0.0140752809736406,0.0100137786016697,0.0,0,0,0,0,0,0,0,0,0
TUFT1,0.0054188759869222,0.0110206731220686,0.002006613443614,0.0,0,0,0,0,0,0,0,0,0
PLEK,0.0163188526673731,0.0164778532484377,0.0767372907042535,0.0,0,0,0,0,0,0,0,0,0
INPP5A,0.0108944386816232,0.0011831215179658,0.0559632902086932,0.3343558282208588,0,0,0,0,0,0,0,0,0
ATAD1,0.0054245135523152,0.0035722761778674,0.0059066637590053,0.3343558282208588,0,0,0,0,0,0,0,0,0
CRIP3,0.0054469732376024,0.1182123564713198,0.0451199809158404,0.294478527607362,0,0,0,0,0,0,0,0,0
HACD2,0.0,0.0010402894321514,0.0,0.0,0,0,0,0,0,0,0,0,0
RHBDD1,0.0054116713351938,0.1187216293370092,0.0071893732341639,0.0,0,0,0,0,0,0,0,0,0
NSDHL,0.0,0.0383296514505097,0.0662033325255536,0.0,0,0,0,0,0,0,0,0,0
MSMO1,0.0,0.0068107017650779,0.061688501267409,0.0,0,0,0,0,0,0,0,0,0
ADAM9,0.0,0.0006681771939631,0.0342411773371718,0.0,0,0,0,0,0,0,0,0,0
FHOD3,0.026176350940302,0.1030862146177567,0.0444569776258237,0.0,0,0,0,0,0,0,0,0,0
MICU1,0.0,0.0009121468747882,0.0238204301691781,0.0,0,0,0,0,0,0,0,0,0
MCU,0.0,0.0007738373775799,0.0536364503148972,0.0,0,0,0,0,0,0,0,0,0
CTIF,0.0052745791779083,0.0108090216178931,0.0019457978246172,0.0,0,0,0,0,0,0,0,0,0
TUBB3,0.0162016120649726,0.0010282483678717,0.1364363667322045,0.0,0,0,0,0,0,0,0,0,0
INHA,0.0054108222061891,0.0924391524231127,0.0377977145262913,0.0,0,0,0,0,0,0,0,0,0
RAB21,0.0053929926740517,0.0060252672223635,0.0200306070705786,0.0,0,0,0,0,0,0,0,0,0
BHMT,0.0,0.1153191021507927,0.1721114958438831,0.0,0,0,0,0,0,0,0,0,0
PLCB4,0.0047674406073172,0.0355451355343345,0.069207895826618,0.0,0,0,0,0,0,0,0,1,0
EIF3M,0.0,0.0026590310383082,0.0518688077987934,0.0,0,0,0,0,0,0,0,0,0
SSU72,0.0,0.0077949108796819,0.0046181139041902,0.0,0,0,0,0,0,0,0,0,0
STAG2,0.0,0.0120639281820767,0.0181322093575264,0.0,0,0,1,0,0,0,0,0,0
ACSS1,0.0,0.0457338950440769,0.0120531293278687,0.0,0,0,0,0,0,0,0,0,0
EIF5A2,0.0054238365906409,0.0394616843542163,0.1344014941748817,0.0,0,0,0,0,0,0,0,0,0
ECHS1,0.0108951941501667,0.0053090867183534,0.0542114457118231,0.3343558282208588,0,0,0,0,0,0,0,0,0
ODF2L,0.0161485898341227,0.0061520381776914,0.0257110556531761,0.3650306748466257,0,0,0,0,0,0,0,0,0
SPRR3,0.0108961059957417,0.2030435367356895,0.2585142332263289,0.0,0,0,0,0,0,0,0,0,0
NXF3,0.0054503886446138,0.2687326133507436,0.0491112796597748,0.0,0,0,0,0,0,0,0,0,0
NXT2,0.0054414513273094,0.0851432830426612,0.0182259014781101,0.0,0,0,0,0,0,0,0,0,0
ZBTB22,0.0,0.0038881775257601,0.0517208843155819,0.0,0,0,0,0,0,0,0,0,0
MRPS28,0.0,0.0123156024254425,0.012879310164952,0.0,0,0,0,0,0,0,0,0,0
VPS4A,0.0,0.0030629576962903,0.0130381829149638,0.0,0,0,0,0,0,0,0,0,0
NUBPL,0.005446025612126,0.0030576695561596,0.0052592216644947,0.0,0,0,0,0,0,0,0,0,0
POLR2C,0.0,0.0265429606081995,0.0136485865883539,0.0,0,0,0,0,0,0,0,0,0
SFR1,0.0,0.002236464666121,0.0443529652875671,0.3343558282208588,0,0,0,0,0,0,0,0,0
POLR2J,0.0,0.0229347494286544,0.0197945327856326,0.0,0,0,0,0,0,0,0,0,0
RPH3A,0.0107160620496722,0.372469679580167,0.2832753152732656,0.0,0,0,0,0,0,0,0,0,0
CARD17,0.0,0.0,0.073282673753942,0.0,0,0,0,0,0,0,0,0,0
RAB3A,0.0,0.0110597488079749,0.0636372901333376,0.0,0,0,0,0,0,0,0,0,0
IGFBP6,0.0,0.0042370674705223,0.1847334599094505,0.0,0,0,0,0,0,0,0,0,0
GEMIN7,0.0107505299934748,0.0061905185602882,0.0173687875766576,0.0,0,0,0,0,0,0,0,0,0
TAPBP,0.0052090181444604,0.0076717045498358,0.0206629644896029,0.0,0,0,0,0,0,0,0,0,0
E2F3,0.0,0.0039458520752036,0.0711564405878516,0.0,0,0,1,0,0,0,0,0,0
KRTAP19-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
R3HDM2,0.004868580269557,0.0048861935536486,0.0219705914638719,0.0,0,0,0,0,0,0,0,0,0
NUDT16L1,0.0,0.0019745728029226,0.0375772662482223,0.0,0,0,0,0,0,0,0,0,0
GLCE,0.0106121315471875,0.0059898547109491,0.0310103872165595,0.0,0,0,0,0,0,0,0,0,0
PCDHB5,0.0216737522519613,0.0589217044798813,0.0816989375066473,0.0,0,0,0,0,0,0,0,0,0
DGKB,0.0107725972435293,0.2609363588309849,0.1509284503950021,0.0,0,0,0,0,0,0,0,0,0
AARSD1,0.0,0.007271837226282,0.0372898042189892,0.0,0,0,0,0,0,0,0,0,0
PTGES3L-AARSD1,0.0106650723084867,0.0,0.0156862501598013,0.0,0,0,0,0,0,0,0,0,0
SLC22A2,0.0,0.0,0.0540496808126327,0.0,0,0,0,0,0,0,0,0,0
RNF34,0.0,0.0025856278610279,0.0021097119128968,0.0,0,0,0,0,0,0,0,0,0
SLC35A4,0.0051728486175446,0.0037166398530213,0.0512514812896695,0.0,0,0,0,0,0,0,0,0,0
KRTAP4-4,0.0108712733537383,0.17212010135778,0.0,0.0,0,0,0,0,0,0,0,0,0
MEIS3,0.0108148282173348,0.0927534267741122,0.0214976148653967,0.0,0,0,0,0,0,0,0,0,0
RPRD2,0.0107207764311752,0.0040294501451123,0.0149017129110947,0.0,0,0,0,0,0,0,0,0,0
B4GALT3,0.0054328056519552,0.0169868874583533,0.0113214930246145,0.0,0,0,0,0,0,0,0,0,0
GAS7,0.0,0.5979572760263572,0.133329883231562,0.0,0,0,0,0,0,0,0,0,0
TEKT2,0.0054479738607134,0.0231541662021059,0.1070863252401814,0.0,0,0,0,0,0,0,0,0,0
CEP170,0.0157336540780074,0.0040685841910524,0.0422361131452841,0.0,0,0,0,0,0,0,0,0,0
LRRC6,0.0,0.006382532322718,0.0779149260016743,0.0,0,0,0,0,0,0,0,0,0
UTP25,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
KRT25,0.0,0.1871057498994095,0.0,0.0,0,0,0,0,0,0,0,0,0
SWSAP1,0.005423636978961,0.0264380555232418,0.0091907377388411,0.0,0,0,0,0,0,0,0,0,0
ZSWIM7,0.0,0.0016021262773036,0.0521449168831551,0.0,0,0,0,0,0,0,0,0,0
ATP6V0E1,0.0,0.0029685561566139,0.0091759231045055,0.0,0,0,0,0,0,0,0,0,0
GLRX,0.0,0.2513384537368305,0.0436115756512366,0.3895705521472393,0,0,0,0,0,0,0,0,0
TAF1D,0.0,0.102290839672619,0.0999135879938253,0.0,0,0,0,0,0,0,0,0,0
EDRF1,0.0054257689660018,0.0017181113981476,0.0,0.0,0,0,0,0,0,0,0,0,0
NAA20,0.0,0.0011582079847027,0.0541082083253314,0.6748466257668712,0,0,0,0,0,0,0,0,0
TSPY10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ZNF331,0.0103647976952235,0.5144345846226482,0.0349470382558471,0.0,0,0,0,0,0,0,0,0,0
ZNF547,0.0054470752928872,0.0,0.0105699357501823,0.0,0,0,0,0,0,0,0,0,0
MACO1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
PRIM2,0.0,0.0,0.0610357925538222,0.0,0,0,0,0,0,0,0,0,0
PRIM1,0.0,0.0041709639657268,0.0551890524454199,0.0,0,0,0,0,0,0,0,0,0
LCE1E,0.0053950595473517,0.1471929349622863,0.0,0.0,0,0,0,0,0,0,0,0,0
CLPTM1,0.0,0.0033474207560842,0.0252420704031311,0.0,0,0,0,0,0,0,0,0,0
KRTAP19-3,0.0,0.2230595632727403,0.0,0.0,0,0,0,0,0,0,0,0,0
UBN2,0.0160042240679255,0.0070981548774674,0.0331394942323816,0.0,0,0,0,0,0,0,0,0,0
HIRA,0.0162206128296093,0.0030108159201066,0.008107175302771,0.0,0,0,0,0,0,0,0,0,0
CHGA,0.0054403925250302,0.1164977709482102,0.6521694050076281,0.4631901840490798,0,0,0,0,0,0,0,0,0
NFE2L3,0.0,0.0085253768576952,0.1990477615687468,0.0,0,0,0,0,0,0,0,0,0
ACOT8,0.0054494623719821,0.0073014233081273,0.0360070975737299,0.0,0,0,0,0,0,0,0,0,0
KIF13B,0.0162223625769558,0.0137798777434368,0.1080894827742307,0.0,0,0,0,0,0,0,0,0,0
FAM241B,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
BTNL9,0.0054331148500865,0.0555831252702239,0.0839372291601973,0.0,0,0,0,0,0,0,0,0,0
OXNAD1,0.0,0.0021441571329226,0.0188514993131073,0.2208588957055214,0,0,0,0,0,0,0,0,0
CDC42EP3,0.0054325164225761,0.0062788167129819,0.0514995743045317,0.0,0,0,0,0,0,0,0,0,0
BEND5,0.0,0.608409013156771,0.1636105428972278,0.0,0,0,0,0,0,0,0,0,0
STRN,0.0,0.0106137828425191,0.0047333654820069,0.0,0,0,0,0,0,0,0,0,0
KCNK5,0.0054382659099912,0.0073013946041373,0.0828524302284402,0.0,0,0,0,0,0,0,0,0,0
DLGAP4,0.015290121476255,0.715221125591954,0.0670795273555056,0.0,0,0,0,0,0,0,0,0,0
M6PR,0.0,0.0045632334067758,0.0220757334416946,0.1840490797546012,0,0,0,0,0,0,0,0,0
SMC6,0.0108373103099019,0.0366392980094727,0.0247913849008024,0.0,0,0,0,0,0,0,0,0,0
RHBDF1,0.0108360657979765,0.0202704468377288,0.0563643647582078,0.0,0,0,0,0,0,0,0,0,0
TRAPPC10,0.0,0.0066982721829575,0.0537193103336273,0.0,0,0,0,0,0,0,0,0,0
MED15,0.0157295508243264,0.0073771514212066,0.0008497489894065,0.0,0,0,0,0,0,0,0,0,0
TSPAN1,0.0,0.0967160038190084,0.1984692383364894,0.0,0,0,0,0,0,0,0,0,0
SLURP1,0.0,0.0931501178157711,0.0,0.0,0,0,0,0,0,0,0,0,0
BBS10,0.0,0.0780057013924486,0.0286337235177968,0.0,0,0,0,0,0,0,0,0,0
FRG1,0.0,0.0068940330186182,0.0008839808031064,0.0,0,0,0,0,0,0,0,0,0
NELFA,0.0054220289433675,0.0001655470729803,0.0380183936136897,0.4294478527607361,0,0,0,0,0,0,0,0,0
HLX,0.005441530618041,0.3046741048060621,0.0570688562616245,0.0,0,0,0,0,0,0,0,0,0
LANCL2,0.0108849368857546,0.00056994694264,0.0079500926461861,0.0,0,0,0,0,0,0,0,0,0
POLR3A,0.0215813842953926,0.0618684440359262,0.0474673019581935,0.0,0,0,0,0,0,0,0,0,0
IFT88,0.0,0.0020005899889575,0.0339250558123673,0.0,0,0,0,0,0,0,0,0,0
IFT172,0.0052062573627128,0.0027649467712076,0.0130507758642185,0.0,0,0,0,0,0,0,0,0,0
CGGBP1,0.0,0.0011265917873817,0.0062668179647896,0.0,0,0,0,0,0,0,0,0,0
NDUFV3,0.0054415457472146,0.0033817147464971,0.0070610453911227,0.0,0,0,0,0,0,0,0,0,0
ARID5B,0.0162123265080103,0.0076398413874619,0.0301153864338202,0.0,0,0,0,0,0,0,0,0,0
METAP1,0.0054011841896302,0.0001056296835345,0.0031859854516138,0.0,0,0,0,0,0,0,0,0,0
IER3,0.0,0.0018096984794431,0.0823762331601879,0.0,0,0,0,0,0,0,0,0,0
RHD,0.0054058300473669,0.120439920894597,0.0163085616232118,0.0,0,0,0,0,0,0,0,0,0
MT2A,0.0,0.0360633284983278,0.2182867079676244,0.0,0,0,0,0,0,0,0,0,0
FDFT1,0.0,0.0,0.0159899314630974,0.0,0,0,0,0,0,0,0,0,0
SDF4,0.0,0.0033688213873909,0.0358995592083801,0.0,0,0,0,0,0,0,0,0,0
CABP2,0.0217038840261005,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
HDGFL2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
PHF12,0.0053904081442163,0.0081146819854778,0.0020599717672854,0.0,0,0,0,0,0,0,0,0,0
BICDL1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
MS4A1,0.0,0.1715075138727926,0.2852405366455763,0.0,0,0,0,0,0,0,0,0,0
ST6GAL2,0.0161763340307086,0.3790452666995456,0.0162072971125827,0.0,0,0,0,0,0,0,0,0,0
TCTN2,0.0,0.0020063073646959,0.0397731350931623,0.0,0,0,0,0,0,0,0,0,0
SEC61A2,0.0,0.0320167132497011,0.0449758833522058,0.0,0,0,0,0,0,0,0,0,0
DNAJC21,0.010419085152277,0.0093215686934061,0.0158628900462036,0.2668711656441718,0,0,0,0,0,0,0,0,0
UBE3D,0.0054186749863282,0.0082989727295381,0.0807102708869436,0.0,0,0,0,0,0,0,0,0,0
KRTAP5-3,0.0054514231033419,0.1851155133124682,0.0,0.0,0,0,0,0,0,0,0,0,0
ATF7IP2,0.0050393447783313,0.0114980211678069,0.0254311630218928,0.0,0,0,0,0,0,0,0,0,0
TLCD1,0.0,0.0037334802050387,0.0506632213047296,0.0,0,0,0,0,0,0,0,0,0
STRN4,0.0054305459316669,0.034129952875024,0.0075488486675264,0.0,0,0,0,0,0,0,0,0,0
SKA2,0.0,0.0041268518529265,0.0463976722039209,0.0,0,0,0,0,0,0,0,0,0
GET4,0.0,0.007868110876926,0.0403515978971812,0.0,0,0,0,0,0,0,0,0,0
PSENEN,0.0,0.0330232115207263,0.0060589791626109,0.0,0,0,0,0,0,0,0,0,0
PCYT1A,0.0054210897604768,0.004380799573687,0.0269027989736363,0.0,0,0,0,0,0,0,0,0,0
EIF2AK4,0.0268412469829643,0.0040000239120129,0.0150229303358954,0.5276073619631902,0,0,0,0,0,0,0,0,0
CLDN8,0.010890304012608,0.0014575820106334,0.0,0.0,0,0,0,0,0,0,0,0,0
PQLC2,0.0,0.0155377489694381,0.0003659380690139,0.0,0,0,0,0,0,0,0,0,0
LSG1,0.0,0.0015389660213264,0.0410274091018396,0.0,0,0,0,0,0,0,0,0,0
LSM8,0.0,0.0007888039330494,0.0,0.0,0,0,0,0,0,0,0,0,0
MARCH5,0.0053395440641387,0.0058835199159149,0.0032569917092376,0.0,0,0,0,0,0,0,0,0,0
NOSIP,0.0,0.0007368814086739,0.0092224795097604,0.0,0,0,0,0,0,0,0,0,0
CBARP,0.0,0.0053873234272175,0.0,0.0,0,0,0,0,0,0,0,0,0
PORCN,0.0108308828750321,0.0669962307483887,0.043808066233928,0.0,0,0,0,0,0,0,0,1,0
MAGI2,0.036828321863002,0.6137151401505659,0.0982064090929747,0.0,0,0,0,0,0,1,0,0,0
AKR1B1,0.0054482821691339,0.613077263752909,0.0726752975470727,0.0,0,0,0,0,0,0,0,0,0
ECM1,0.0324289407761454,0.3378348909519191,0.039378596400087,0.0,0,0,0,0,0,0,0,0,0
GID8,0.0054409035388337,0.0002931546196734,0.0495177747497261,0.0,0,0,0,0,0,0,0,0,0
EIF3K,0.0053496044907355,0.003369476947069,0.0244301618378936,0.0,0,0,0,0,0,0,0,0,0
ARIH2,0.0,0.0077155265796512,0.0090603915561759,0.0,0,0,0,0,0,0,0,0,0
CTNNA3,0.0322435213387316,0.3738796082115659,0.2018162571942467,0.0,0,0,0,0,0,0,0,0,0
KATNAL1,0.0054316174424152,0.015574532061866,0.0091745518891239,0.0,0,0,0,0,0,0,0,0,0
DNAH6,0.0256341618335124,0.0056331914481004,0.0887239027749723,0.0,0,0,0,0,0,0,0,0,0
CFL2,0.0,0.0171350602200074,0.1218219019955514,0.0,0,0,0,0,0,0,0,0,0
ANXA10,0.0,0.0,0.1128252448898454,0.0,0,0,0,0,0,0,0,0,0
MYO5C,0.0162832497979674,0.0225719855967711,0.0150960550624119,0.0,0,0,0,0,0,0,0,0,0
NEFM,0.0161201681284768,0.2761241890537007,0.2713268649463458,0.0,0,0,0,0,0,0,0,0,0
STX19,0.0054338532541815,0.0,0.080416634962338,0.0,0,0,0,0,0,0,0,0,0
AICDA,0.0,0.5663757931759592,0.0,0.1840490797546012,0,0,0,0,0,0,0,0,0
TRIB1,0.0,9.77436297175003e-05,0.0066597723080494,0.0,0,0,0,0,0,0,0,0,0
TM4SF19,0.0217650193429323,0.6631647434828188,0.1766150116278584,0.0,0,0,0,0,0,0,0,0,0
NARF,0.0103375677176101,0.0030841040980447,0.0335071784549277,0.0,0,0,0,0,0,0,0,0,0
SFRP4,0.0108824818714865,0.1268184631837501,0.1910670502577785,0.0,0,0,0,0,0,0,0,1,0
CBS,0.0,0.0,0.0552821847534209,0.0,0,0,0,0,0,0,0,0,0
CADPS,0.037603830599469,0.0128352195571056,0.1298879286622614,0.0,0,0,0,0,0,0,0,0,0
POLQ,0.0215739038283502,0.0037603297638437,0.099437281989752,0.0,0,0,0,0,0,0,0,0,0
KCNA10,0.0271219168197029,0.1731831673693934,0.0,0.3650306748466257,0,0,0,0,0,0,0,0,0
CCDC86,0.0,0.0073264463592582,0.1044026928543447,0.0,0,0,0,0,0,0,0,0,0
SH3GL1,0.0107127951362841,0.0001186903796844,0.0342485989540862,0.0,0,0,0,0,0,0,0,0,0
ARIH1,0.0049209627740143,0.0035439642828051,0.003596620650118,0.0,0,0,0,0,0,0,0,0,0
RHAG,0.0106215975119176,0.263216367501806,0.0,0.0,0,0,0,0,0,0,0,0,0
CTSZ,0.0054104256910522,0.0557446075076036,0.0534366852592502,0.0,0,0,0,0,0,0,1,0,0
DLG2,0.0255692805724399,0.0897829069313903,0.0589214549100315,0.0,0,0,0,0,0,0,0,0,0
OAS1,0.0054153525027459,0.0371556404040131,0.0482042803911943,0.0,0,0,0,0,0,0,0,0,0
KCNF1,0.0163391593635916,0.1564124469714083,0.1513392466417406,0.0,0,0,0,0,0,0,0,0,0
PA2G4,0.0,0.0047593558147929,0.0709299856556655,0.0,0,0,0,0,0,0,0,0,0
GOLPH3,0.0054451974118875,0.0083220172253176,0.0191539956001128,0.2668711656441718,0,0,0,0,0,0,0,0,0
AATK,0.0108286244570901,0.0463961864603284,0.0301577543618238,0.0,0,0,0,0,0,0,0,0,0
KRT32,0.0,0.1353282585689626,0.0,0.0,0,0,0,0,0,0,0,0,0
PRTFDC1,0.0,0.0718904461944206,0.0255119882834278,0.0,0,0,0,0,0,0,0,0,0
SIK1,0.0,0.0,0.0332468495550025,0.0,0,0,0,0,0,0,0,0,0
RTN4IP1,0.0054429472476024,0.0060701187530776,0.0220299077383256,0.0,0,0,0,0,0,0,0,0,0
SPP1,0.005434634145515,0.1849551982507602,0.2311329193793421,0.0,0,0,0,0,0,1,0,0,0
AHNAK,0.0569922284038006,0.0136622682700368,0.0977391968930604,0.0,0,0,0,0,0,0,0,0,0
CMTM7,0.0,0.006674434142573,0.1027837629420128,0.0,0,0,0,0,0,0,0,0,0
TVP23B,0.0054131590564525,0.014433145028422,0.0131650951301587,0.0,0,0,0,0,0,0,0,0,0
RHOBTB3,0.0161629221480895,0.0042059518495022,0.0142683044932345,0.3895705521472393,0,0,0,0,0,0,0,0,0
STARD13,0.0054005267873892,0.0184721368863789,0.0226630379125321,0.0,0,0,0,0,0,0,0,0,0
RND3,0.0,0.0076895020556192,0.0284412029650703,0.0736196319018405,0,0,0,0,0,0,0,0,0
ZFP2,0.0,0.0461729480638465,0.0740513741438564,0.0,0,0,0,0,0,0,0,0,0
SYMPK,0.0,0.0019679787799183,0.0388302575831355,0.0,0,0,0,0,0,0,0,0,0
NEK7,0.0,0.0023006209281813,0.0445748816978456,0.0,0,0,0,0,0,0,0,0,0
H2BFS,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ZNF426,0.0054011414301638,0.2205990590163195,0.0096889241812831,0.0,0,0,0,0,0,0,0,0,0
ACAT1,0.0,0.0001966368574849,0.1099952319214629,0.0,0,0,0,0,0,0,0,0,0
ZNRF1,0.0,0.0126969383037913,0.020033733131632,0.0,0,0,0,0,0,0,0,0,0
TREML1,0.0,0.1560256379260072,0.0914875057845416,0.294478527607362,0,0,0,0,0,0,0,0,0
SSNA1,0.0,0.0007011823795627,0.002994386958704,0.0,0,0,0,0,0,0,0,0,0
KCTD7,0.0,0.0,0.0192877119720342,0.0,0,0,0,0,0,0,0,0,0
DERL2,0.0,0.0168592222869308,0.0275870242509352,0.0,0,0,0,0,0,0,0,0,0
MCCD1,0.0054315129562582,0.0347011365684541,0.0,0.0,0,0,0,0,0,0,0,0,0
MYOT,0.0,0.4863938799590593,0.3700702942483787,0.0,0,0,0,0,0,0,0,0,0
DOCK8,0.0358855171311204,0.1740509573774464,0.0780777268923898,0.0,0,0,0,0,0,0,0,0,0
DNALI1,0.0,0.0825180649261751,0.0830548790701548,0.0,0,0,0,0,0,0,0,0,0
LGALS7,0.0,0.0149155899488914,0.1021743531319009,0.0,0,0,0,0,0,0,0,0,0
LGALS7B,0.0,0.0604449363784479,0.1808707086684924,0.0,0,0,0,0,0,0,0,0,0
SIX2,0.0,0.1195687629440238,0.0545590921784394,0.0521472392638036,0,0,0,0,0,0,0,0,0
AMIGO1,0.0052618318305193,0.0140675651420893,0.0230992918748505,0.3650306748466257,0,0,0,0,0,0,0,0,0
LIG1,0.0053818568657403,0.0041094132186078,0.073107416990869,0.0,0,0,0,0,0,0,0,0,0
NSMF,0.0,0.0088371628846741,0.0510401352852856,0.0,0,0,0,0,0,0,0,0,0
SUPT20H,0.0104735225919409,0.0164409405135725,0.0448873076389727,0.058282208588957,0,0,0,0,0,0,0,0,0
PSG9,0.005085548545219,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
MOAP1,0.0054317442735151,0.0049491415372977,0.0369065929919512,0.4631901840490798,0,0,0,0,0,0,0,0,0
PLIN2,0.0053590774873473,0.0924769327059979,0.0166939976526366,0.0,0,0,0,0,0,0,0,0,0
DNAAF4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ORMDL1,0.0,0.0028725982133157,0.0258490836270501,0.0,0,0,0,0,0,0,0,0,0
RGS4,0.0108280520596312,0.024888351240961,0.0224334844507955,0.0,0,0,0,0,0,0,0,0,0
CHRM3,0.0053580376744392,0.0,0.0524051150894859,0.0,0,0,0,0,0,0,0,0,0
