GENE,MF: ESCA,METH: ESCA,GE: ESCA,CNA: ESCA,hsa04010,hsa04115,hsa04310,hsa04340,hsa04350
LCE3D,0.0,0.3647105762822437,0.3510155060182521,0.6413793103448276,0,0,0,0,0
SLC35G5,0.0,0.0707313844286028,0.1156926246602745,0.0,0,0,0,0,0
FKBP2,0.0,0.0664820676910387,0.0086980513265179,0.0,0,0,0,0,0
TACSTD2,0.0,0.0190947058569925,0.2658626390713691,0.0,0,0,0,0,0
ZFPM2,0.1075720989361126,0.455685784938819,0.0900840639908811,0.0,0,0,0,0,0
ORAI3,0.0,0.0311078828715139,0.0020161294488246,0.0,0,0,0,0,0
SEMA4G,0.0,0.1187048661109639,0.0270529965878733,0.0,0,0,0,0,0
SLC37A1,0.0270040494062055,0.0764340930264766,0.0109565815261197,0.0,0,0,0,0,0
PAQR5,0.0,0.005078541009614,0.232884838862338,0.0,0,0,0,0,0
NDUFAF7,0.0,0.0016394865408757,0.0013434418878041,0.0,0,0,0,0,0
PROKR2,0.0,0.2091814057616593,0.0,0.0,0,0,0,0,0
MPHOSPH8,0.0539949770784927,0.0277328250323557,0.0744530972901844,0.5241379310344829,0,0,0,0,0
CHCHD10,0.0,0.0124808785688859,0.0613255470322076,0.0,0,0,0,0,0
GTF3C2,0.0807047237652541,0.0091171027040162,0.0309841358355162,0.0,0,0,0,0,0
ANKRD17,0.0,0.0007326159591036,0.0097299696673613,0.2482758620689655,0,0,0,0,0
PRRX1,0.0,0.4987803352864645,0.081678160165812,0.6413793103448276,0,0,0,0,0
GJA10,0.0,0.4888615352786329,0.0,0.3793103448275863,0,0,0,0,0
GDPD5,0.0,0.0093807111697774,0.0599390509809743,0.0,0,0,0,0,0
MSC,0.0,0.4104476478928736,0.097055103991729,0.0,0,0,0,0,0
ST6GALNAC6,0.0,0.0,0.0536951365595899,0.0,0,0,0,0,0
HIST1H2BL,0.0,0.0099116957423612,0.2123478856061207,0.0,0,0,0,0,0
CAMTA2,0.0,0.0253653311419763,0.0579659072539622,0.0,0,0,0,0,0
IDI1,0.0,0.0115519465674082,0.0179775216103362,0.3724137931034483,0,0,0,0,0
UBLCP1,0.0,0.0729940242133937,0.0031859097667269,0.0,0,0,0,0,0
RBMS1,0.0269268364328599,0.050898096002881,0.0128290354089828,0.0,0,0,0,0,0
MYL9,0.0,0.1994033798700598,0.0958352632437188,0.0,0,0,0,0,0
CLDN15,0.0,0.0518337395008991,0.0323039077249976,0.0,0,0,0,0,0
PCDHA5,0.0,0.0273844097253224,0.1256827695115362,0.0,0,0,0,0,0
DYNC1I2,0.0266952975642818,0.0373500634644791,0.0094308918083416,0.0,0,0,0,0,0
ENTPD5,0.0,0.0032210534873725,0.0388452073250437,0.0,0,0,0,0,0
ATP2A3,0.0536614854077253,0.0372605955806123,0.1300480701631556,0.0,0,0,0,0,0
GOLT1B,0.0,0.0310762307369187,0.0317305699127058,0.0,0,0,0,0,0
AGR3,0.0,0.3056832809938586,0.358607533648598,0.0,0,0,0,0,0
SIGLECL1,0.0,0.0,0.0,0.0,0,0,0,0,0
EPHA10,0.0269384888704826,0.3465936529555485,0.0077836920846606,0.0,0,0,0,0,0
HPS6,0.0,0.0013829619039924,0.0196405891720801,0.0,0,0,0,0,0
SRA1,0.0,0.0116811001754746,0.0442587295843285,0.0,0,0,0,0,0
CD83,0.0,0.0303701515273629,0.1085352189124814,0.0,0,0,0,0,0
RBP7,0.0,0.0556153291106893,0.1042713258522502,0.0,0,0,0,0,0
ZC3H14,0.026503178808903,0.0586088906122319,0.011938963991604,0.0,0,0,0,0,0
RAB25,0.0,0.1380936911740259,0.0666026847951167,0.6413793103448276,0,0,0,0,0
DPPA2,0.0271363020431799,0.7299833637652086,0.0,0.0,0,0,0,0,0
ZBTB8B,0.0,0.3410667910407105,0.0,0.0,0,0,0,0,0
WASHC1,0.0,0.0,0.0,0.0,0,0,0,0,0
EML4,0.0536933640824254,0.0180761891975409,0.02045408688306,0.0,0,0,0,0,0
TSR1,0.0,0.0004122873006286,0.0204723039716564,0.0,0,0,0,0,0
FGF13,0.0797112333327261,0.1187641969130469,0.2129773147304335,0.0,0,0,0,0,0
SMOX,0.0,0.0177832786333445,0.0084933538623411,0.0,0,0,0,0,0
RAB11B,0.0,0.0048092094518778,0.0414962010156861,0.0,0,0,0,0,0
CENPQ,0.0,0.0111806724726872,0.0951071509784518,0.0,0,0,0,0,0
FBLN1,0.0,0.192511807748501,0.1416562846814544,0.0,0,0,0,0,0
CHST1,0.0,0.2789451718465522,0.155235384435668,0.0,0,0,0,0,0
ARID3C,0.0,0.0250139330215784,0.0,0.0,0,0,0,0,0
MYO7B,0.026727261362006,0.1501666235003336,0.0756421036418683,0.0,0,0,0,0,0
AGTPBP1,0.0,0.0060731873593436,0.0042885045686023,0.0,0,0,0,0,0
CAP2,0.0,0.0201938644706876,0.0744554330305151,0.0,0,0,0,0,0
THY1,0.0,0.3116093351872494,0.1734127814160574,0.0,0,0,0,0,0
CACNG6,0.0,0.0568743729443533,0.2818891867967796,0.0,1,0,0,0,0
SLFN11,0.0,0.0749137066859335,0.0626928362808314,0.0,0,0,0,0,0
MDN1,0.0,0.0072046753369841,0.0144382978446586,0.3793103448275863,0,0,0,0,0
ATL1,0.0,0.0220021840014786,0.0681007535145124,0.0,0,0,0,0,0
USP18,0.0,0.0058466880810287,0.1367673295924503,0.0,0,0,0,0,0
CLGN,0.0,0.1960397399158694,0.0652210479402679,0.0,0,0,0,0,0
SLAMF1,0.0,0.253570337611527,0.0103378320841733,0.6413793103448276,0,0,0,0,0
CRAT,0.0,0.1946888599804715,0.1064291838860296,0.0,0,0,0,0,0
MRPL2,0.0,0.0560319407404603,0.0586342140187679,0.0,0,0,0,0,0
RPUSD4,0.0,0.0055777102730188,0.0262896064539858,0.0,0,0,0,0,0
ZFP62,0.0,0.012465333152485,0.0152546295502876,0.0,0,0,0,0,0
YIF1B,0.0,0.0016929999981936,0.087082902830256,0.0,0,0,0,0,0
DGKH,0.0,0.0411713713706211,0.0561646140341722,0.0,0,0,0,0,0
DET1,0.0,0.0064665802618043,0.0838308154907182,0.0,0,0,0,0,0
LYRM2,0.0,0.0222738763392088,0.0117972964136796,0.3793103448275863,0,0,0,0,0
ICAM1,0.0,0.0765637466630545,0.1534777505195863,0.0,0,0,0,0,0
B9D2,0.0,0.0008885565027517,0.0034293152536928,0.0,0,0,0,0,0
NUDT1,0.0,0.0289472770165796,0.1889824876197846,0.0,0,0,0,0,0
DGAT1,0.0,0.0782200285894501,0.0266737362467142,0.0,0,0,0,0,0
DUSP7,0.0271223337703532,0.0042938737234318,0.1483547028970246,0.0,1,0,0,0,0
LRRC4,0.0,0.4181322997128742,0.0527639665342908,0.0,0,0,0,0,0
NTNG1,0.0266163889018569,0.2916535850616568,0.212094496603639,0.0,0,0,0,0,0
TMEM160,0.0,0.0264603288279536,0.030821103954308,0.0,0,0,0,0,0
LCAT,0.0,0.5910213798334241,0.0226551532169911,0.0,0,0,0,0,0
OIT3,0.0270712237044236,0.064041545684071,0.0262816161133364,0.0,0,0,0,0,0
ARFGAP3,0.0,0.0734648638757485,0.0407874701844905,0.0,0,0,0,0,0
CARTPT,0.0,0.4645939280519225,0.0,0.0,0,0,0,0,0
EID2B,0.0,0.0119451871798803,0.0089911936876648,0.0,0,0,0,0,0
IFT52,0.0,0.0172585538329703,0.0567448942916412,0.0,0,0,0,0,0
TGM3,0.0271155313694383,0.2157825978623153,0.0280677810469467,0.0,0,0,0,0,0
COG7,0.0,0.0258659290483954,0.007180604305501,0.0,0,0,0,0,0
SEL1L,0.0,0.0462506675334771,0.0599286854370862,0.0,0,0,0,0,0
ENC1,0.0,0.1233246949685234,0.0057441061097272,0.0,0,0,0,0,0
GPR146,0.0,0.3896337357780782,0.1957750232036795,0.0,0,0,0,0,0
TRAPPC12,0.0,0.0479106039409689,0.026883157158846,0.0,0,0,0,0,0
SLC38A2,0.0,0.0138029241241955,0.018187874063677,0.0,0,0,0,0,0
KCNS3,0.0,0.2144870256546797,0.122188654875027,0.0,0,0,0,0,0
AVPR1A,0.0271109965227472,0.7446907339045793,0.1451398809849776,0.0,0,0,0,0,0
ZNRF3,0.0269074406713634,0.00231849209996,0.0210733051593512,0.0,0,0,1,0,0
TMTC1,0.0,0.268747334002861,0.0503381627350151,0.0,0,0,0,0,0
BPIFA1,0.0,0.4683252361802447,0.0,0.0,0,0,0,0,0
SPNS3,0.0,0.4003832720539726,0.0330238693760962,0.0,0,0,0,0,0
RGS9,0.0,0.0,0.1023641199075733,0.0,0,0,0,0,0
TMED5,0.0,0.0118930762578774,0.0036995365454064,0.0,0,0,0,0,0
IPP,0.0,0.0172719893479034,0.0449604532988641,0.0,0,0,0,0,0
DYNC1LI2,0.0,0.0063213821794805,0.0562309154732949,0.0,0,0,0,0,0
PFKFB2,0.0270460404372832,0.0096867792418306,0.07096455481869,0.0,0,0,0,0,0
KIF13A,0.0268919878247736,0.0130529791408224,0.0239496502775979,0.0,0,0,0,0,0
UBD,0.0,0.1667353498338187,0.2673165643924184,0.0,0,0,0,0,0
ZSCAN25,0.0,0.002307260047389,0.022589490938537,0.0,0,0,0,0,0
SMG6,0.0,0.0222629949113636,0.0252441308278307,0.0,0,0,0,0,0
CORO1B,0.0,0.0212108757674718,0.0206599756057658,0.0,0,0,0,0,0
GLUL,0.0,0.1106317511751042,0.2279361341065839,0.0,0,0,0,0,0
ABCA12,0.0,0.0,0.4089306203438456,0.0,0,0,0,0,0
TMEM220,0.0,0.4310571398186846,0.1826726336553434,0.0,0,0,0,0,0
STBD1,0.0,0.0358394445304068,0.0,0.0,0,0,0,0,0
EIF3C,0.0,0.0,0.0120689906451691,0.0,0,0,0,0,0
ZNF600,0.0,0.1133213845077382,0.0115274130896383,0.0,0,0,0,0,0
FKBP15,0.0270969012076522,0.0032476645554546,0.0126657072146498,0.0,0,0,0,0,0
UBL4A,0.0,0.2533194773866676,0.0335304143914044,0.0,0,0,0,0,0
HGF,0.0268683716413296,0.0138140263362365,0.0498651187378054,0.0,1,0,0,0,0
SRPX2,0.0,0.5982551309683792,0.0479661232391227,0.0,0,0,0,0,0
WNT7B,0.0270001370923176,0.0780404200202949,0.5799068510977003,0.0,0,0,1,0,0
TMEM74,0.0,0.0845873226188043,0.034776887478707,0.0,0,0,0,0,0
AP4S1,0.0,0.0298550044190316,0.0325899743384668,0.0,0,0,0,0,0
KAT8,0.0,0.0,0.0312256734417337,0.0,0,0,0,0,0
FUZ,0.0,0.3571319254314254,0.0514196830230352,0.0,0,0,0,0,0
NCOA7,0.0269687258353091,0.0224387101417398,0.0525024739441978,0.0,0,0,0,0,0
BDH1,0.0,0.0393317835167859,0.025763545526116,0.0,0,0,0,0,0
PILRB,0.0,0.0,0.0085528641145545,0.0,0,0,0,0,0
ATP6V0A2,0.0268575671919155,0.0099125175040941,0.0395021699017836,0.0,0,0,0,0,0
KLRC4,0.0,0.0,0.1635090828830773,0.0,0,0,0,0,0
FAM83D,0.0,0.0196329109655498,0.0664163390801751,0.0,0,0,0,0,0
SCG2,0.0,0.0554506943796715,0.152790878597294,0.0,0,0,0,0,0
SPA17,0.0,0.0032931566134202,0.0329095016003014,0.0,0,0,0,0,0
ECM2,0.0,0.0,0.0171298974443225,0.0,0,0,0,0,0
IGHD,0.0271236478597891,0.0,0.0,0.0,0,0,0,0,0
PRRG4,0.0,0.0041395179358081,0.1609966553331371,0.0,0,0,0,0,0
MFAP1,0.0,0.0278752775433903,0.0092756658430713,0.0,0,0,0,0,0
PLPP1,0.0,0.0087822412868758,0.0,0.0,0,0,0,0,0
SLC5A1,0.0,0.0872060025918024,0.2563980376705059,0.0,0,0,0,0,0
C16ORF70,0.0,0.0173955494775266,0.0515344963831423,0.0,0,0,0,0,0
TAF1C,0.0,0.0105680574854053,0.0007454164285867,0.0,0,0,0,0,0
CC2D1B,0.0270001752898743,0.0046250547431333,0.016211774641428,0.0,0,0,0,0,0
MICAL1,0.0270353394261103,0.0,0.002845767159867,0.3793103448275863,0,0,0,0,0
H2AFV,0.0,0.0001134730271087,0.0586689134900596,0.0,0,0,0,0,0
SLC30A7,0.0,0.0134367094511178,0.0182620958262328,0.0,0,0,0,0,0
UGT2B11,0.0,0.1193647919225988,0.0,0.0,0,0,0,0,0
CERS6,0.0,0.00840854280284,0.0298384876605108,0.0,0,0,0,0,0
GCNT2,0.0,0.0,0.1322825839635597,0.0,0,0,0,0,0
BLVRB,0.0,0.0080481217304016,0.0294039188162245,0.0,0,0,0,0,0
SPCS2,0.0,0.034177408258996,0.0198207491961352,0.0,0,0,0,0,0
CDX1,0.0,0.0999766478601142,0.296531823068478,0.0,0,0,0,0,0
ZMPSTE24,0.0,0.0039788256863531,0.0274447314004674,0.0,0,0,0,0,0
CACNB2,0.0526318412894286,0.4343060584710371,0.1225725575393286,0.0,1,0,0,0,0
CACNA1C,0.0220556775931477,0.2792153949096993,0.1042522316606199,0.0,1,0,0,0,0
BEX4,0.0,0.1221711329030363,0.1333234854150756,0.0,0,0,0,0,0
ENPP6,0.0,0.1040017938667675,0.2930106276710641,0.6827586206896552,0,0,0,0,0
CRY1,0.0271066874101303,0.0534335738327254,0.0738890313817117,0.0,0,0,0,0,0
MYPN,0.0267091652114883,0.0,0.2298872375065704,0.3172413793103448,0,0,0,0,0
SLC12A2,0.0,0.0443966452474272,0.1624426877476334,0.0,0,0,0,0,0
HPF1,0.0,0.0,0.0,0.0,0,0,0,0,0
DPF1,0.0266276510472526,0.1748501525956421,0.1455289255779833,0.0,0,0,0,0,0
FOLR1,0.0,0.0725924757227214,0.0,0.0,0,0,0,0,0
ASRGL1,0.0,0.2160560853355207,0.0506104285021642,0.0,0,0,0,0,0
PGAP1,0.0268776794273373,0.0422019794887105,0.0279903744391755,0.0,0,0,0,0,0
DBR1,0.0,0.0287458603843993,0.0470251116463175,0.0,0,0,0,0,0
ASZ1,0.0,0.125257431358333,0.0,0.0,0,0,0,0,0
HCFC2,0.0,0.039698533970211,0.0664066967613829,0.0,0,0,0,0,0
AKR1C3,0.0,0.0,0.0182972306095851,0.3724137931034483,0,0,0,0,0
TMUB1,0.0,0.0070931455792817,0.0096046154027013,0.0,0,0,0,0,0
MRPL9,0.0,0.000560479405437,0.0715834404154775,0.6413793103448276,0,0,0,0,0
MTPAP,0.0,0.0741671448057798,0.0469851089788552,0.0,0,0,0,0,0
WDR26,0.0269059588572774,0.013141798226104,0.0001104263263932,0.0,0,0,0,0,0
CYP2S1,0.0,0.0073101949695775,0.1108706315782577,0.0,0,0,0,0,0
RBP4,0.0270140397994175,0.1495024340550931,0.006810752366964,0.0,0,0,0,0,0
CMIP,0.0,0.0564333322341585,0.0205724211932139,0.0,0,0,0,0,0
SPDL1,0.0,0.0204440007890262,0.1040227229639698,0.0,0,0,0,0,0
FAM129A,0.0,0.1286432522146649,0.093577318923523,0.0,0,0,0,0,0
THYN1,0.0,0.0297428258339551,0.0277718796710906,0.5586206896551724,0,0,0,0,0
ERO1B,0.0,0.0070003758137911,0.0,0.0,0,0,0,0,0
RYR3,0.0509833102308937,0.0,0.2160629173387386,0.0,0,0,0,0,0
SNX10,0.0,0.005489107060709,0.2153334101747319,0.0,0,0,0,0,0
CCRL2,0.0,0.0640597288742584,0.0544255374283552,0.0,0,0,0,0,0
RNF187,0.0,0.0,0.0457244645975703,0.0,0,0,0,0,0
CCDC110,0.0,0.1460039747734032,0.2364359181248888,0.6827586206896552,0,0,0,0,0
IDH3A,0.0,0.0029275966246876,0.0301338748186194,0.0,0,0,0,0,0
ALDH3A1,0.0,0.020276737609013,0.1693268615541874,0.5931034482758621,0,0,0,0,0
MBP,0.0,0.0475644395306321,0.0252637285144477,0.7724137931034484,0,0,0,0,0
MIEN1,0.0271379904587191,0.0039867381848256,0.0275525205628317,0.5172413793103449,0,0,0,0,0
ZNF611,0.0532205061265946,0.1987857735020549,0.0152895122850559,0.0,0,0,0,0,0
PCLO,0.1841869835322881,0.2979804138282609,0.0530516774287403,0.0,0,0,0,0,0
SEC11A,0.0270840068372946,0.0015808377197898,0.0154827969159876,0.0,0,0,0,0,0
VSIG4,0.0,0.2469134259988947,0.0029363685035054,0.0,0,0,0,0,0
CCL22,0.0,0.2493259372435183,0.220334239983278,0.0,0,0,0,0,0
CLN5,0.0,0.0,0.0358403230477788,0.0,0,0,0,0,0
F5,0.0266400406001304,0.1073128468144591,0.0252489241753252,0.6413793103448276,0,0,0,0,0
VPS36,0.0,0.0269608304901701,0.0118894063861777,0.0,0,0,0,0,0
AKIRIN2,0.0,0.0115846113562071,0.0611663694937438,0.3793103448275863,0,0,0,0,0
PILRA,0.0,0.0596620440768767,0.0676089698132108,0.0,0,0,0,0,0
FUCA1,0.0,0.013742580120263,0.0616328490874043,0.5172413793103449,0,0,0,0,0
SLC25A48,0.0,0.0,0.0119999181316163,0.0,0,0,0,0,0
CREB3L4,0.0,8.704374322197248e-06,0.0369191496143316,0.6413793103448276,0,0,0,0,0
MED9,0.0,0.0816653447619742,0.0118448452144924,0.5931034482758621,0,0,0,0,0
YLPM1,0.0268966829970762,0.0338519146174246,0.0097086598925457,0.0,0,0,0,0,0
N4BP2,0.026799278067377,0.0033013778416905,0.0030062846056992,0.0,0,0,0,0,0
TMEM45A,0.0270830811766917,0.0277227828052614,0.0981725440057446,0.0,0,0,0,0,0
OGDH,0.0,0.0155593687349786,0.0320439038508844,0.0,0,0,0,0,0
SH3BGRL3,0.0,0.0246501865315497,0.0569558555310212,0.5172413793103449,0,0,0,0,0
PDCD7,0.0,0.0066067433856449,0.0011953185713777,0.0,0,0,0,0,0
LAMP5,0.0,0.4054815179997013,0.0820626320268448,0.0,0,0,0,0,0
FANCE,0.0,0.1276399028936905,0.1191158350784162,0.0,0,0,0,0,0
ZNF674,0.0,0.2319750525268063,0.0105715693615954,0.0,0,0,0,0,0
NDUFS8,0.0,0.0079484398119867,0.0017600544339968,0.0,0,0,0,0,0
NUP43,0.0,0.0334153823766721,0.024626992162612,0.0,0,0,0,0,0
ERI1,0.0,0.0064276114986513,0.0450166794967029,0.0,0,0,0,0,0
RABEP2,0.0,0.0014452397621109,0.0306344345021724,0.0,0,0,0,0,0
RPP38,0.0,0.0169191305751957,0.0308387985879759,0.0,0,0,0,0,0
SIRT4,0.0,0.0207249080557092,0.0624882031006623,0.0,0,0,0,0,0
DGKD,0.026695644934586,0.0010461079501593,0.2464795534862869,0.0,0,0,0,0,0
CNIH2,0.0,0.1068729410776434,0.03083245175077,0.0,0,0,0,0,0
PCMTD2,0.0,0.0009068580987478,0.0265934173563141,0.0,0,0,0,0,0
FRAT1,0.0,0.0256723951462289,0.037965023031529,0.0,0,0,1,0,0
ZNF383,0.0,0.0814799017879009,0.0509536225881654,0.0,0,0,0,0,0
EHF,0.0,0.1035817982776345,0.0098816318519086,0.3931034482758621,0,0,0,0,0
SARS2,0.0,0.0018204006497398,0.0136125689346911,0.0,0,0,0,0,0
PEX10,0.0,0.0151285059485683,0.0273473916146257,0.0,0,0,0,0,0
GRIN2D,0.0,0.0236171533758244,0.3923508673545962,0.0,0,0,0,0,0
PIGY,0.0,0.0752125756451547,0.0,0.0,0,0,0,0,0
SGMS2,0.0,0.0751802423334799,0.0697503288206312,0.0,0,0,0,0,0
PCDHA11,0.0,0.0219279090949518,0.197235091483619,0.0,0,0,0,0,0
AMPD1,0.0,0.4331991728313997,0.3776435427023251,0.4413793103448275,0,0,0,0,0
AMPD3,0.0,0.1203710750949682,0.016347392309946,0.0,0,0,0,0,0
PPIL3,0.0271016898939776,0.018410860253651,0.0097193654242985,0.0,0,0,0,0,0
RAB17,0.0,0.0140822285940944,0.1700220882292082,0.0,0,0,0,0,0
KIAA1324,0.0,0.1802144277271813,0.2751071397101983,0.0,0,0,0,0,0
TXNRD3,0.0,0.1020109137180474,0.0174780084885085,0.0,0,0,0,0,0
SLC6A1,0.0,0.0,0.044158000019517,0.0,0,0,0,0,0
UQCRB,0.0,0.01318227519842,0.0345505739665702,0.0,0,0,0,0,0
PLPPR1,0.0,0.0576335054015448,0.0,0.0,0,0,0,0,0
HP,0.0270575241255424,0.4007966901764309,0.0773556435874735,0.0,0,0,0,0,0
HMMR,0.0269629565570558,0.0018354773788424,0.173676400279917,0.0,0,0,0,0,0
ZNF280A,0.027110833797742,0.4998407976225987,2.7654395232345588e-17,0.0,0,0,0,0,0
TRIM47,0.0,0.006577520911807,0.0517121401187117,0.0,0,0,0,0,0
COMP,0.0270172822425643,0.2460642760882767,0.0643228672071579,0.0,0,0,0,0,0
ADAMTS12,0.0538858638825588,0.5072220931610486,0.2296584323642521,0.0,0,0,0,0,0
PRR4,0.0,0.1808414079951785,0.0472411480451203,0.0,0,0,0,0,0
MYO18A,0.0,0.0183999185604055,0.0450482166008343,0.0,0,0,0,0,0
AQP8,0.0,0.3760724208504339,0.1989724423980481,0.0,0,0,0,0,0
DNAH2,0.0,0.1237248060428834,0.1421603012770202,0.0,0,0,0,0,0
S1PR2,0.0,0.0,0.0059029916036738,0.0,0,0,0,0,0
HPGD,0.0,0.0559860615227309,0.3240775753152938,0.6827586206896552,0,0,0,0,0
MBTD1,0.0269498371695163,0.0060920579735909,0.0010351254279126,0.0,0,0,0,0,0
PLXNA3,0.0,0.3536990635628376,0.087884723954891,0.0,0,0,0,0,0
ARID2,0.0,0.0306710380184393,0.0230942179946565,0.0,0,0,0,0,0
DLG5,0.0,0.0041773266555591,0.0024340868160686,0.0,0,0,0,0,0
STIM2,0.0,0.0052767325250246,0.0350395463829644,0.0,0,0,0,0,0
FOXRED2,0.0,0.0371828954964192,0.05972427457839,0.0,0,0,0,0,0
ZNF500,0.0,0.0058443890295973,0.0058211801861955,0.0,0,0,0,0,0
CA12,0.0,0.0114319282931154,0.1396363459491556,0.0,0,0,0,0,0
YARS,0.0,0.0083033804247007,0.0087554472884596,0.0,0,0,0,0,0
SLC22A1,0.0,0.062394501305132,0.0533792539322309,0.0,0,0,0,0,0
FABP1,0.0,0.2467970026572708,0.0391650310462932,0.0,0,0,0,0,0
SSTR3,0.0,0.1181808131735761,0.227045798885455,0.0,0,0,0,0,0
CHPT1,0.0,0.028549285927011,0.124588817870815,0.0,0,0,0,0,0
WAPL,0.0,0.00447718505742,0.0,0.0,0,0,0,0,0
NEK11,0.0266486622911188,0.0074546787503298,0.0409008619179892,0.0,0,0,0,0,0
TTF1,0.0,0.038076596002626,0.0133689445761208,0.0,0,0,0,0,0
SPRYD4,0.0,0.0187221736640868,0.014175526379085,0.0,0,0,0,0,0
HSD11B1,0.0,0.0840180033323445,0.1085600199392914,0.0,0,0,0,0,0
HAUS3,0.0,0.0336263010111049,0.0071270488940785,0.0,0,0,0,0,0
OAS2,0.0,0.000812294182592,0.1534419704114888,0.0,0,0,0,0,0
ZNF695,0.0271106594129465,0.134713960078023,0.2815089515306795,0.0,0,0,0,0,0
PHKB,0.0,0.0238133949074044,0.0476999132596038,0.0,0,0,0,0,0
EML3,0.0,0.0171973776480811,0.0154496359046937,0.0,0,0,0,0,0
LOXL2,0.0,0.1628340288727321,0.1689937650425576,0.5172413793103449,0,0,0,0,0
MARCKSL1,0.0,0.1014669160572017,0.1432081999014134,0.0,0,0,0,0,0
ZNF669,0.0,0.0289444497552456,0.0214160952556843,0.0,0,0,0,0,0
LY75,0.0,0.058123934501959,0.0929636071997064,0.0,0,0,0,0,0
SP110,0.0268857606839942,0.0,0.0550171855753421,0.0,0,0,0,0,0
REXO2,0.0,0.0135543239141721,0.0337455741251424,0.0,0,0,0,0,0
HOXD4,0.0,0.7236717546018187,0.0239043400473198,0.0,0,0,0,0,0
SMAP2,0.0,0.0,0.0408838487822761,0.0,0,0,0,0,0
KLF16,0.0,0.0077961140530104,0.0817100641946075,0.6482758620689656,0,0,0,0,0
FMNL2,0.0,0.0166522325464751,0.0368441427593739,0.0,0,0,0,0,0
GDPD2,0.0,0.1059370511790771,0.0487922645096457,0.0,0,0,0,0,0
MRPS25,0.0269024685439173,0.0262329620035103,0.0208446839284316,0.0,0,0,0,0,0
CNP,0.0,0.0139232799874231,0.0569035738747688,0.0,0,0,0,0,0
DCTPP1,0.0,0.0615725971548273,0.0965768571608983,0.0,0,0,0,0,0
RSPH9,0.0,0.3484029059633573,0.0447635254059446,0.0,0,0,0,0,0
SLC25A24,0.0,0.0115359996373312,0.0532334063381106,0.0,0,0,0,0,0
CHST10,0.0,0.233321269753,0.0804464699639761,0.0,0,0,0,0,0
ZNF790,0.0268284220424979,0.4979253763979923,0.1449860335178455,0.0,0,0,0,0,0
TMOD1,0.0,0.0074049384050134,0.1776633478253169,0.0,0,0,0,0,0
RALGAPA1,0.0259647069292187,0.0195115621035048,0.0512727585415969,0.4206896551724138,0,0,0,0,0
EBF3,0.027045379439132,0.382763837650224,0.0833631142749196,0.0,0,0,0,0,0
GPAM,0.0268529040237304,0.0266699869990499,0.0590957955331546,0.0,0,0,0,0,0
DCUN1D3,0.0,0.0071564295694121,0.0269407530087317,0.0,0,0,0,0,0
HESX1,0.0,0.0419514628554843,0.0469537345548098,0.0,0,0,0,0,0
TGS1,0.0,0.0056004662512465,0.0548094155797244,0.0,0,0,0,0,0
GLS,0.0,0.0060097500275708,0.0870918063492612,0.0,0,0,0,0,0
IGFBP5,0.0,0.1576135937244545,0.1909103786666437,0.0,0,0,0,0,0
TAC3,0.0,0.0415713443772835,0.1914611732171353,0.0,0,0,0,0,0
CLSTN1,0.0269604523501004,0.0461264906042621,0.0612516067109792,0.0,0,0,0,0,0
HOXC13,0.0,0.0683376479763899,0.3961383602664437,0.0,0,0,0,0,0
ADAM10,0.0268101202664497,0.0091277954380292,0.0611124432973377,0.0,0,0,0,0,0
TRAPPC1,0.0,0.0024611318061945,0.0258666160542377,0.0,0,0,0,0,0
ARHGAP12,0.0267871847989979,0.0095584102402253,0.040124226747028,0.0,0,0,0,0,0
PPP1R3D,0.0270967240218774,0.0098982967833712,0.0441106733101879,0.0,0,0,0,0,0
NIPSNAP1,0.0271204729270178,0.014548392485614,0.0058058828108648,0.0,0,0,0,0,0
CCR8,0.0,0.0,0.171601116155806,0.0,0,0,0,0,0
MYBPH,0.0,0.1808986384787417,0.0967122532040376,0.0,0,0,0,0,0
SCARB1,0.0,0.026187853117918,0.1138085854737352,0.0,0,0,0,0,0
CLEC12A,0.0,0.174894131517689,0.0874599230688484,0.0,0,0,0,0,0
INTS2,0.0266659491883186,0.0339123382057594,0.0275298492185568,0.0,0,0,0,0,0
PER2,0.0,0.0012636048712523,0.0770236641812498,0.0,0,0,0,0,0
PLEKHH2,0.0,0.0111526378773871,0.0051727451710543,0.0,0,0,0,0,0
WDR19,0.0,0.0096356976076178,0.0512837133625578,0.0,0,0,0,0,0
NRSN2,0.0,0.1027660780407687,0.0187643072714466,0.0,0,0,0,0,0
ADGRL3,0.0257120022889142,0.1720924920225393,0.0,0.0,0,0,0,0,0
SMIM5,0.0,0.1745144035345885,0.143446725046133,0.0,0,0,0,0,0
CMTM8,0.0,0.0027715572687388,0.0322215612325908,0.0,0,0,0,0,0
SCGN,0.0,0.2102976140674002,0.0,0.0,0,0,0,0,0
PSME4,0.0270377240398171,0.0003740733223549,0.0421826248172442,0.0,0,0,0,0,0
FOXF2,0.0,0.0,0.0048541787484993,0.0,0,0,0,0,0
SLC35E2A,0.0,0.0,0.0,0.0,0,0,0,0,0
CD59,0.0,0.0,0.0595875131313676,0.3931034482758621,0,0,0,0,0
MYL3,0.0,0.1576726885764267,0.1539600666673674,0.0,0,0,0,0,0
BARX1,0.0,0.5785221452368249,0.3895333927931297,0.0,0,0,0,0,0
HOXD9,0.0,0.8758519477673011,0.183602898311091,0.0,0,0,0,0,0
PDE2A,0.0,0.020318804161548,0.1867755243734463,0.0,0,0,0,0,0
