Gene,MF: LIHC,METH: LIHC,GE: LIHC,CNA: LIHC,hsa04010,hsa04020,hsa04110,hsa04115,hsa04151,hsa04310,hsa04350,hsa04932,hsa04936,hsa05160,hsa05161
KIZ,0.0,0.0577682960869976,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
GATAD2A,0.0,0.0091589069715772,0.021322145043992,0.0,0,0,0,0,0,0,0,0,0,0,0
GNPAT,0.0,0.0033054358205539,0.0978536651109063,0.9889298892988932,0,0,0,0,0,0,0,0,0,0,0
RAD9A,0.0500227950179493,0.0052947477160607,0.0950589232198892,0.0,0,0,0,0,0,0,0,0,0,0,0
UBA6,0.0,0.0083651891805957,0.0205000372424084,0.6309963099630997,0,0,0,0,0,0,0,0,0,0,0
CHRAC1,0.0,0.0036658955607363,0.0559391006936862,0.0,0,0,0,0,0,0,0,0,0,0,0
RCC2,0.0,0.0016959807792554,0.0716843703296259,0.5239852398523986,0,0,0,0,0,0,0,0,0,0,0
BAAT,0.0249733130659839,0.0,0.0835794745580597,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
CLDN1,0.0500433205053602,0.0195261893890552,0.0659032090694647,0.0,0,0,0,0,0,0,0,0,0,1,0
HSPB11,0.0,0.0161285093411488,0.0505487850800609,0.0,0,0,0,0,0,0,0,0,0,0,0
RORB,0.0248713270015988,0.1087012397236147,0.2005609692476151,0.0,0,0,0,0,0,0,0,0,0,0,0
NSD3,0.0,0.0175069319870071,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
UFM1,0.0,0.0144788800954569,0.0001793568082265,0.0,0,0,0,0,0,0,0,0,0,0,0
FABP5,0.0,0.0048181025807946,0.1500225060144544,0.0,0,0,0,0,0,0,0,0,0,0,0
FOXN4,0.0249554748644834,0.0084442000523297,0.0636898151314664,0.0,0,0,0,0,0,0,0,0,0,0,0
CEP68,0.0493885596403095,0.0033440800848015,0.0803081250206944,0.0,0,0,0,0,0,0,0,0,0,0,0
COG2,0.0,0.0410372357906107,0.1076070296482965,0.9889298892988932,0,0,0,0,0,0,0,0,0,0,0
RAB22A,0.0,0.0023641714935361,0.0401384688403932,0.0,0,0,0,0,0,0,0,0,0,0,0
THG1L,0.0,0.0165877348650606,0.004730382243772,0.0,0,0,0,0,0,0,0,0,0,0,0
HPRT1,0.0,0.0812870214429398,0.0052972611850675,0.0,0,0,0,0,0,0,0,0,0,0,0
SLC22A6,0.0,0.2350539824006478,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
DCANP1,0.0,0.5728556777762803,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
MED17,0.0248907518369255,0.0051687557278141,0.0377975520946559,0.0,0,0,0,0,0,0,0,0,0,0,0
MED22,0.0,0.0144010531745782,0.1064245990641374,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
HOXB9,0.0250376551568888,0.0169012106792442,0.0866923201427671,0.0,0,0,0,0,0,0,0,0,0,0,0
TOM1,0.0243530320126741,0.1094466283391684,0.0144863596697172,0.0,0,0,0,0,0,0,0,0,0,0,0
SOX30,0.0250009539893437,0.2160014733667432,0.190280097042266,0.0,0,0,0,0,0,0,0,0,0,0,0
COPZ1,0.0249175201992958,0.0124842593343493,0.0316076889059523,0.0,0,0,0,0,0,0,0,0,0,0,0
ACY1,0.0,0.0,0.0789347552874009,0.0,0,0,0,0,0,0,0,0,0,0,0
TPCN1,0.0,0.0128904241384211,0.0846355032371005,0.0,0,1,0,0,0,0,0,0,0,0,0
TPCN2,0.0,0.0062007732744706,0.0028380149751058,0.0,0,1,0,0,0,0,0,0,0,0,0
ZNF599,0.0,0.0127308387327952,0.0439841191430804,0.0,0,0,0,0,0,0,0,0,0,0,0
ZNF641,0.0,0.0179630115192261,0.0192488041446185,0.0,0,0,0,0,0,0,0,0,0,0,0
PRH2,0.0,0.0052551430856572,0.0921206445444328,0.0,0,0,0,0,0,0,0,0,0,0,0
PDF,0.0250657006004089,0.0189940883092123,0.0230863368304259,0.0,0,0,0,0,0,0,0,0,0,0,0
PYM1,0.0,0.0005037281848497,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
CDC42EP2,0.0,0.0139221372216424,0.00884127286097,0.0,0,0,0,0,0,0,0,0,0,0,0
ZNF219,0.0,0.0036896765404154,0.1519084756969707,0.0,0,0,0,0,0,0,0,0,0,0,0
MGLL,0.074069174352121,0.0178240431336947,0.0544057343873851,0.0,0,0,0,0,0,0,0,0,0,0,0
TMBIM1,0.0,0.0166091676424632,0.0421657467986963,0.0,0,0,0,0,0,0,0,0,0,0,0
B3GALNT2,0.0250638552417734,0.0020343556729809,0.0953793508643914,0.9889298892988932,0,0,0,0,0,0,0,0,0,0,0
RPL36AL,0.0,0.0014837998942106,0.0196293944729045,0.0,0,0,0,0,0,0,0,0,0,0,0
ARFGEF1,0.0248536672342476,0.0127250513736047,0.0539602755321651,0.0,0,0,0,0,0,0,0,0,0,0,0
ZBTB4,0.0,0.0013375041345037,0.009573190615138,0.8339483394833949,0,0,0,0,0,0,0,0,0,0,0
RAB7B,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
IFT27,0.0250367160899041,0.0130257759163166,0.0329592960476452,0.0,0,0,0,0,0,0,0,0,0,0,0
TTC25,0.0,0.0344925387045915,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
CCR3,0.0249920281732499,0.0,0.0120911638574174,0.0,0,0,0,0,0,0,0,0,0,0,0
VWC2,0.0250038552028339,0.4010403587226258,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ABHD15,0.0,0.0293787337819725,0.0729617865096881,0.0,0,0,0,0,0,0,0,0,0,0,0
FPR2,0.0249922169341291,0.1084720818188693,0.3180469663790667,0.0,0,0,0,0,0,0,0,0,0,0,0
MLLT1,0.0499815106241739,0.0344715420313025,0.0517206405328629,0.0,0,0,0,0,0,0,0,0,0,0,0
EHD4,0.0,0.0034821308103156,0.059443882902733,0.0,0,0,0,0,0,0,0,0,0,0,0
BEST2,0.0,0.3044949685356035,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
RAB11FIP1,0.0248063921965266,0.0042272783548266,0.0261163526485723,0.0,0,0,0,0,0,0,0,0,0,0,0
RNF144B,0.0,0.0058595835778842,0.0843601396265488,0.0,0,0,0,0,0,0,0,0,0,0,0
TRAPPC8,0.0249245710644744,0.0121134413633256,0.0144398542614782,0.0,0,0,0,0,0,0,0,0,0,0,0
DNAJB2,0.0,0.0166594207883087,0.0561925602664438,0.0,0,0,0,0,0,0,0,0,0,0,0
ACSBG1,0.0,0.0,0.0145477939471199,0.0,0,0,0,0,0,0,0,0,0,0,0
UCP2,0.0,0.3361903415439913,0.0521836206437627,0.0,0,0,0,0,0,0,0,0,0,0,0
NRN1L,0.0,0.2922764432743356,0.0351564941709117,0.0,0,0,0,0,0,0,0,0,0,0,0
PRDM15,0.0,0.0079740930645894,0.0994120979503867,0.0,0,0,0,0,0,0,0,0,0,0,0
HTR2A,0.0,0.2417199567372374,0.1634889757620089,0.0,0,1,0,0,0,0,0,0,0,0,0
DCPS,0.0,0.0835691842027755,0.0212606330587327,0.3431734317343173,0,0,0,0,0,0,0,0,0,0,0
UTP3,0.0,0.0008929289433111,0.0230021459839476,0.6309963099630997,0,0,0,0,0,0,0,0,0,0,0
PFKFB4,0.0,0.0113903874687488,0.1053491500049537,0.0,0,0,0,0,0,0,0,0,0,0,0
ELL2,0.0246590736115622,0.0999221159816762,0.0338735354443543,0.0,0,0,0,0,0,0,0,0,0,0,0
ZNF41,0.0,0.1186007889042213,0.0005162123211625,0.0,0,0,0,0,0,0,0,0,0,0,0
DMGDH,0.0,0.0855322747093375,0.1640229736222789,0.0,0,0,0,0,0,0,0,0,0,0,0
ERVFRD-1,0.0,0.0666629700458388,0.3798737844787096,0.0,0,0,0,0,0,0,0,0,0,0,0
BCAS4,0.0,0.0139967044894817,0.1481672368427709,0.0,0,0,0,0,0,0,0,0,0,0,0
MVB12A,0.0,0.0,0.0742405351113679,0.0,0,0,0,0,0,0,0,0,0,0,0
PIK3AP1,0.0,0.0081761710362807,0.057559214532064,0.0,0,0,0,0,1,0,0,0,0,0,0
KCNN3,0.0246701295335604,0.0006506369160273,0.0946793952838124,0.0,0,0,0,0,0,0,0,0,0,0,0
HAUS7,0.0,0.3745280111731744,0.0348149663499797,0.3210332103321033,0,0,0,0,0,0,0,0,0,0,0
CDK13,0.0,0.0015547238800267,0.0327496699899702,0.0,0,0,0,0,0,0,0,0,0,0,0
SEPSECS,0.0249833655948817,0.0024058322837378,0.0634637537950098,0.3136531365313653,0,0,0,0,0,0,0,0,0,0,0
SLC15A2,0.0,0.0779313939158416,0.02004768358574,0.0,0,0,0,0,0,0,0,0,0,0,0
NR4A2,0.0242418877753248,0.0026759495398404,0.1844353138326531,0.0,0,0,0,0,0,0,0,0,0,0,0
TRPM6,0.0248311896371936,0.0402363546394135,0.1748217479755551,0.0,0,0,0,0,0,0,0,0,0,0,0
CENPA,0.0,0.0044120041869622,0.3596285039936441,0.0,0,0,0,0,0,0,0,0,0,0,0
JMY,0.0,0.0052906619002505,0.018584947184646,0.0,0,0,0,0,0,0,0,0,0,0,0
CAMK1,0.0,0.0315844760301405,0.0047283010247849,0.0,0,1,0,0,0,0,0,0,0,0,0
GNRHR,0.0,0.0,0.0948258515123603,0.6309963099630997,0,0,0,0,0,0,0,0,0,0,0
GPAA1,0.0,0.0076334768755874,0.1331343515810154,0.0,0,0,0,0,0,0,0,0,0,0,0
RDH5,0.0,0.1734502892462132,0.1681246105393948,0.0,0,0,0,0,0,0,0,0,0,0,0
OR10AG1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
PTGDS,0.0,0.2491227393390211,0.1294727533961022,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
IAPP,0.0,0.0,0.0859008517307774,0.0,0,0,0,0,0,0,0,0,0,0,0
SULT1A2,0.0,0.0751577838268658,0.1556662469346529,0.0,0,0,0,0,0,0,0,0,0,0,0
PCYOX1,0.0,0.1410373752635169,0.0388817083513997,0.0,0,0,0,0,0,0,0,0,0,0,0
IPO9,0.0,0.064442487800051,0.0792350111817559,0.0,0,0,0,0,0,0,0,0,0,0,0
FTCD,0.0,0.0850984917955876,0.1724068170376392,0.0,0,0,0,0,0,0,0,0,0,0,0
APLF,0.0250252325970731,0.0040398208767759,0.0418042796543036,0.0,0,0,0,0,0,0,0,0,0,0,0
PTGES,0.0,0.1119309783729312,0.0225732627433381,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
TSPAN7,0.0,0.1232656110157563,0.1208603082666009,0.0,0,0,0,0,0,0,0,0,0,0,0
NDUFAF2,0.0250522014565151,0.0009589347780967,0.0621428321283301,0.0,0,0,0,0,0,0,0,0,0,0,0
MT1B,0.0,0.2479974500102781,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
SMIM14,0.0249905491457007,0.0047031568667729,0.093068561249488,0.1992619926199262,0,0,0,0,0,0,0,0,0,0,0
DNAAF1,0.0,0.0129756627032951,0.0048275880265192,0.0,0,0,0,0,0,0,0,0,0,0,0
DRC3,0.0,0.0034063636938482,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
PKHD1,0.0977381401785959,0.0009401822259249,0.200288107899484,0.0,0,0,0,0,0,0,0,0,0,0,0
DDX25,0.0499229977849232,0.2525360883848477,0.163684261185459,0.3431734317343173,0,0,0,0,0,0,0,0,0,0,0
KNTC1,0.0498391529724236,0.0070803933582287,0.194301986844975,0.2177121771217712,0,0,0,0,0,0,0,0,0,0,0
ZWILCH,0.0,0.0054623402273054,0.1055062570547264,0.0,0,0,0,0,0,0,0,0,0,0,0
EVA1A,0.0,0.0,0.0996254880893652,0.0,0,0,0,0,0,0,0,0,0,0,0
SPTB,0.0490460413801651,0.0,0.0813321514078896,0.0,0,0,0,0,0,0,0,0,0,0,0
HOXD12,0.0,0.2474073208200703,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
PXMP2,0.0,0.0091059567139433,0.1010635602224978,0.2177121771217712,0,0,0,0,0,0,0,0,0,0,0
TMEM199,0.0,0.0,0.0399929204179377,0.0,0,0,0,0,0,0,0,0,0,0,0
JTB,0.0,0.0084785232849211,0.0482162012237148,0.0,0,0,0,0,0,0,0,0,0,0,0
UGT1A7,0.0,0.0131030526371504,0.0152441197665524,0.0,0,0,0,0,0,0,0,0,0,0,0
RANBP6,0.0250103962728452,0.0183399098507225,0.0266867149637697,0.0,0,0,0,0,0,0,0,0,0,0,0
P2RY6,0.0249065118948247,0.0357761973481004,0.0062811880910415,0.0,0,0,0,0,0,0,0,0,0,0,0
GALNT15,0.0249789556823145,0.121514618244489,0.0262625418662179,0.0,0,0,0,0,0,0,0,0,0,0,0
FOXP4,0.0495632926907029,0.04346477387554,0.0635889187971111,0.0,0,0,0,0,0,0,0,0,0,0,0
TBR1,0.0,0.0042573436715162,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
DEPDC1B,0.0,0.0167596271490113,0.2639194066985326,0.0,0,0,0,0,0,0,0,0,0,0,0
SYT4,0.0743551339081815,0.1240981675152917,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
AQP3,0.0,0.0184564499158151,0.1524595807221717,0.0,0,0,0,0,0,0,0,0,0,0,0
ALCAM,0.0,0.0033868117719466,0.0450311903486945,0.0,0,0,0,0,0,0,0,0,0,0,0
CD6,0.0249726489271028,0.5077263571339982,0.0023921684180054,0.0,0,0,0,0,0,0,0,0,0,0,0
MPP5,0.0,0.0029316734383428,0.0031843607420243,0.0,0,0,0,0,0,0,0,0,0,0,0
SLC25A51,0.0,0.0117785649407041,0.0551887258592348,0.0,0,0,0,0,0,0,0,0,0,0,0
GPA33,0.0,0.0,0.1903347662082159,0.0,0,0,0,0,0,0,0,0,0,0,0
ZNF827,0.0481535363293944,0.1248535270840801,0.0450468295262321,0.0,0,0,0,0,0,0,0,0,0,0,0
TTYH1,0.0,0.0450955366654346,0.1550295087215387,0.0,0,0,0,0,0,0,0,0,0,0,0
SYNGR2,0.0,0.2142112017726658,0.0567410378980553,0.0,0,0,0,0,0,0,0,0,0,0,0
SCARA3,0.0,0.0205135139976415,0.1279980085125285,0.0,0,0,0,0,0,0,0,0,0,0,0
TH,0.0,0.3877788375635431,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
FCGRT,0.0500064405017296,0.0645263995669065,0.0784262144526592,0.0,0,0,0,0,0,0,0,0,0,0,0
RAP1GAP,0.0,0.0115818336416814,0.0469105350755569,0.5239852398523986,0,0,0,0,0,0,0,0,0,0,0
PHAX,0.0,0.0602489332580592,0.0379584289812601,0.0,0,0,0,0,0,0,0,0,0,0,0
WFIKKN1,0.0,0.02084765182858,0.0252648787674109,0.0,0,0,0,0,0,0,0,0,0,0,0
RRAS,0.0,0.0089510154305281,0.0500796613693738,0.0,1,0,0,0,0,0,0,0,0,0,0
PHACTR3,0.0,0.0813188322474746,0.3720095875079253,0.0,0,0,0,0,0,0,0,0,0,0,0
FOXD4L6,0.1001242302506333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
MED27,0.0,0.0475228234555579,0.0557225283200377,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
MTG2,0.0,0.0173159466727614,0.0275198581351858,0.4723247232472326,0,0,0,0,0,0,0,0,0,0,0
LIN28A,0.0,0.1296349666401889,0.0,0.5239852398523986,0,0,0,0,0,0,0,0,0,0,0
TES,0.0,0.0412947767335185,0.0762936018975614,0.1254612546125461,0,0,0,0,0,0,0,0,0,0,0
ACTL7A,0.0250658349696048,0.054566164623094,0.0,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
RXFP3,0.0250532910999881,0.0821248490805029,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
UQCRQ,0.0,0.0150286488450079,0.0030218982619081,0.0,0,0,0,0,0,0,0,1,0,0,0
JSRP1,0.0,0.1717904822031399,0.0183991033618388,0.3210332103321033,0,0,0,0,0,0,0,0,0,0,0
HIST1H4L,0.0,0.1317212208206987,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4A,0.0,0.0118064047025615,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4J,0.0250706865368548,0.041499656718071,0.0288386392828435,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST4H4,0.0,0.0263542429310027,0.0792084358217497,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4F,0.0,0.5198682993784778,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4C,0.025072937741095,0.0061412431494729,0.0545335541327968,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST2H4B,0.0,0.0,0.1869186300439025,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4D,0.0,0.0254719921571038,0.2206615123181387,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST2H4A,0.0,0.0,0.1900309203577052,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4B,0.0,0.0016693195541039,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4H,0.0,0.0,0.2156989924598629,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4I,0.0,0.0548439180753283,0.1915539848332235,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4K,0.0250717977655735,0.0841707308718488,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4E,0.0,0.0488771291487711,0.3060019338092465,0.0,0,0,0,0,0,0,0,0,0,0,0
DNAJC30,0.0,0.008821169579459,0.0217533619330771,0.0,0,0,0,0,0,0,0,0,0,0,0
SETX,0.0,0.0321513608667354,0.0084961785016533,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
CS,0.0250072483026233,0.0795385170012423,0.0908625135996662,0.0,0,0,0,0,0,0,0,0,0,0,0
PTPRA,0.0248832024078292,0.0408382335632991,0.046428623433574,0.0,0,0,0,0,0,0,0,0,0,0,0
PPP2R3C,0.0,0.0046542376642726,0.0373156441660926,0.0,0,0,0,0,1,0,0,0,0,0,0
MLC1,0.0,0.3183947373437354,0.1241214559734982,0.3062730627306274,0,0,0,0,0,0,0,0,0,0,0
PSMG1,0.0250468524638147,0.0012986491419545,0.0129111515018573,0.0,0,0,0,0,0,0,0,0,0,0,0
PSMG2,0.0,0.0978354222412212,0.0139554922826044,0.0,0,0,0,0,0,0,0,0,0,0,0
PRKCH,0.0745742596189402,0.1209835179637543,0.0179852838916862,0.0,0,0,0,0,0,0,0,0,0,0,0
TBCEL,0.0,0.065446765654581,0.0291850111121684,0.3431734317343173,0,0,0,0,0,0,0,0,0,0,0
FAM156B,0.0,0.0,0.0557094695053867,0.0,0,0,0,0,0,0,0,0,0,0,0
FAM156A,0.0,0.187270701964597,0.117745080924715,0.0,0,0,0,0,0,0,0,0,0,0,0
RNF32,0.0,0.0089393591894253,0.0378418613444737,0.1254612546125461,0,0,0,0,0,0,0,0,0,0,0
TPD52,0.0247406396342562,0.0281509674640759,0.044555651888076,0.0,0,0,0,0,0,0,0,0,0,0,0
GCSH,0.0250062149031159,0.0058766002192913,0.0699693604885636,0.0,0,0,0,0,0,0,0,0,0,0,0
KIF18B,0.0,0.0555236066848925,0.3602734278200032,0.0,0,0,0,0,0,0,0,0,0,0,0
SEC62,0.0249199579637928,0.0029911539635679,0.0770088402377087,0.0,0,0,0,0,0,0,0,0,0,0,0
TRIB2,0.0249754418392346,0.0085641325832965,0.0628568006113967,0.0,0,0,0,0,0,0,0,0,0,0,0
AMT,0.0,0.0448114674579674,0.0413870771189361,0.0,0,0,0,0,0,0,0,0,0,0,0
HMGCS1,0.0250268916229129,0.0035313972212513,0.0602366944794522,0.0,0,0,0,0,0,0,0,0,0,0,0
MIER2,0.0,0.0820861791878758,0.0900723007955243,0.3210332103321033,0,0,0,0,0,0,0,0,0,0,0
PSMB11,0.0250610397601722,0.4004904944306799,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ORC6,0.0,0.0009364679976501,0.2333497640122533,0.0,0,0,1,0,0,0,0,0,0,0,0
AGL,0.0,0.0109266695356088,0.1507879414883041,0.0,0,0,0,0,0,0,0,0,0,0,0
GNPDA2,0.0,0.0934264710773973,0.0476079606236365,0.0,0,0,0,0,0,0,0,0,0,0,0
RASAL3,0.0,0.0889128384127781,0.0271972323721982,0.2546125461254613,0,0,0,0,0,0,0,0,0,0,0
RASGRP4,0.0247019916877669,0.1283778454394894,0.1040089266315741,0.0,1,0,0,0,0,0,0,0,0,0,0
TDP1,0.0249230417824039,0.0019191884983682,0.069227900548618,0.0,0,0,0,0,0,0,0,0,0,0,0
NIPAL4,0.0,0.0685693302488608,0.1783294000190535,0.0,0,0,0,0,0,0,0,0,0,0,0
SPG11,0.0491635138083462,0.035248724789679,0.0219580815560168,0.0,0,0,0,0,0,0,0,0,0,0,0
GPR37,0.0500924280021912,0.0700326783497952,0.0456882056508154,0.1254612546125461,0,0,0,0,0,0,0,0,0,0,0
NOP53,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
CENPL,0.0,0.0150272569922192,0.230208435867245,0.0,0,0,0,0,0,0,0,0,0,0,0
RAB12,0.0,0.0516898867945255,0.0239467815378752,0.0,0,0,0,0,0,0,0,0,0,0,0
CAPN7,0.0,0.0057556521428394,0.0084773256740922,0.0,0,0,0,0,0,0,0,0,0,0,0
SYCP3,0.0250355943135616,0.0016785822132791,0.1240431875220225,0.0,0,0,0,0,0,0,0,0,0,0,0
STOX1,0.0,0.0230057330131861,0.0903156010601858,0.0,0,0,0,0,0,0,0,0,0,0,0
PREP,0.0,0.0166804124739789,0.0200638437037119,0.0,0,0,0,0,0,0,0,0,0,0,0
ILF3,0.0,0.0017347074825542,0.1034346563474669,0.0,0,0,0,0,0,0,0,0,0,0,0
PTPRK,0.0495619165746431,0.009144860311179,0.0124092486553533,0.0,0,0,0,0,0,0,0,0,0,0,0
TMPRSS6,0.0248874397941253,0.0,0.0277175828045533,0.0,0,0,0,0,0,0,0,0,0,0,0
APOC1,0.0,0.1518739519572147,0.0874469332711018,0.0,0,0,0,0,0,0,0,0,0,0,0
RNF151,0.0250339700834099,0.0831293713765755,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
AHI1,0.0247260885144495,0.0001575717784607,0.0353600036797188,0.0,0,0,0,0,0,0,0,0,0,0,0
ZNF155,0.0,0.0249318091954315,0.0188516985840262,0.0,0,0,0,0,0,0,0,0,0,0,0
SLC38A9,0.0498239640993291,0.0043962095893921,0.0497820255500739,0.0,0,0,0,0,0,0,0,0,0,0,0
CORO2B,0.0,0.2081676170402271,0.0568808643107853,0.0,0,0,0,0,0,0,0,0,0,0,0
SYCE2,0.0,0.0193985090304173,0.1742765348212658,0.0,0,0,0,0,0,0,0,0,0,0,0
ANKRD12,0.0246420313684686,0.0016284721833687,0.0099747206954966,0.0,0,0,0,0,0,0,0,0,0,0,0
RPS25,0.0,0.0,0.0150690399883712,0.3431734317343173,0,0,0,0,0,0,0,0,0,0,0
CTSV,0.0,0.1492708034975622,0.2041425276056688,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
ULBP2,0.0,0.1567089276218249,0.0118393223769041,0.0,0,0,0,0,0,0,0,0,0,0,0
ZFAND2A,0.0,0.0070961550402213,0.0385681386460252,0.0,0,0,0,0,0,0,0,0,0,0,0
LAMA2,0.0742645085550094,0.0305418534146495,0.1213957220263782,0.0,0,0,0,0,1,0,0,0,0,0,0
TUBGCP5,0.0249835046967902,0.0354088180542411,0.0381122366819315,0.0,0,0,0,0,0,0,0,0,0,0,0
HEMK1,0.0,0.0150245847729657,0.004196336991894,0.0,0,0,0,0,0,0,0,0,0,0,0
TSKS,0.0250401454349916,0.0825314649804216,0.1122971848446511,0.0,0,0,0,0,0,0,0,0,0,0,0
RGS19,0.0250444834584217,0.0303357889513573,0.061049528672418,0.4723247232472326,0,0,0,0,0,0,0,0,0,0,0
SLC30A1,0.049883141859036,0.0085585540446049,0.0615525991555901,0.0,0,0,0,0,0,0,0,0,0,0,0
RPGR,0.0243520743765373,0.0485589840948284,0.044568905106469,0.0,0,0,0,0,0,0,0,0,0,0,0
EFNA2,0.0,0.0214144914680875,0.0210599750503187,0.3210332103321033,1,0,0,0,1,0,0,0,0,0,0
HRASLS,0.0,0.2216048293573549,0.1429081577182637,0.0,0,0,0,0,0,0,0,0,0,0,0
GZF1,0.0244207172998716,0.0112348446794859,0.0223063375426696,0.0,0,0,0,0,0,0,0,0,0,0,0
ZKSCAN1,0.0,0.0429439279510156,0.0579375265852689,0.1254612546125461,0,0,0,0,0,0,0,0,0,0,0
NOA1,0.0,0.001631744374136,0.0654635425251471,0.0,0,0,0,0,0,0,0,0,0,0,0
COMMD4,0.0,0.0251261620686909,0.0753315938827211,0.0,0,0,0,0,0,0,0,0,0,0,0
CD300C,0.0501199615578581,0.3946272078744172,0.1181358139552736,0.0,0,0,0,0,0,0,0,0,0,0,0
ANKRD27,0.0495252921763209,0.0045170655840718,0.1086048148945171,0.0,0,0,0,0,0,0,0,0,0,0,0
ABCG4,0.0249561047288959,0.0278118240726896,0.1655476744267797,0.3431734317343173,0,0,0,0,0,0,0,0,0,0,0
TMEM207,0.0250616946741711,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
GCDH,0.025045026929704,0.0007476987321728,0.1373843533039231,0.0,0,0,0,0,0,0,0,0,0,0,0
EDDM3B,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
LOX,0.0,0.0,0.1021664715263863,0.0,0,0,0,0,0,0,0,0,0,0,0
SYP,0.0,0.1429054925684889,0.094802131450718,0.0,0,0,0,0,0,0,0,0,0,0,0
FSTL1,0.0249757762227543,0.1213761437210261,0.0302123388394507,0.0,0,0,0,0,0,0,0,0,0,0,0
HDAC10,0.0498551327922574,0.0174042596971498,0.0661181249857077,0.3062730627306274,0,0,0,0,0,0,0,0,0,0,0
IGF2BP3,0.0,0.0098280215560319,0.2169925735294173,0.0,0,0,0,0,0,0,0,0,0,0,0
TBCD,0.0,0.054155456826351,0.0431291208327947,0.0,0,0,0,0,0,0,0,0,0,0,0
SCAMP1,0.0,0.0058457646698162,0.0117918690487883,0.0,0,0,0,0,0,0,0,0,0,0,0
PLAC9,0.0,0.1412959700371981,0.0199706495324909,0.0,0,0,0,0,0,0,0,0,0,0,0
NEMF,0.0498944025691183,0.0119683273793477,0.0291408098804547,0.0,0,0,0,0,0,0,0,0,0,0,0
UBE2D2,0.0,0.0,0.0305401495625297,0.0,0,0,0,0,0,0,0,0,0,0,0
CAMKK1,0.0249682920151112,0.0624533596593195,0.0034263850308809,0.8339483394833949,0,0,0,0,0,0,0,0,0,0,0
ALX4,0.0249810554821396,0.1202481629573141,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
RPRD1B,0.0,0.0068920147573961,0.0014179715572203,0.0,0,0,0,0,0,0,0,0,0,0,0
IL27RA,0.0,0.0025002699682272,0.0666098890518439,0.0,0,0,0,0,0,0,0,0,0,0,0
MUC15,0.0250551499599665,0.2697552594807898,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
CNR2,0.0,0.3554607047172675,0.2244119789791904,0.5239852398523986,0,0,0,0,0,0,0,0,0,0,0
WDR74,0.0500121380787291,0.0,0.0360407972156635,0.0,0,0,0,0,0,0,0,0,0,0,0
PLOD2,0.0245672948231559,0.0043914243056762,0.0158703766111094,0.0,0,0,0,0,0,0,0,0,0,0,0
EHD3,0.0249945179986695,0.1077370531426993,0.2232522593354843,0.0,0,0,0,0,0,0,0,0,0,0,0
CD34,0.0,0.065067728612087,0.2378566634428186,0.0,0,0,0,0,0,0,0,0,0,0,0
