gene,MF: PRAD,METH: PRAD,GE: PRAD,CNA: PRAD,hsa00140,hsa04010,hsa04060,hsa04110,hsa04115,hsa04151,hsa04210,hsa05202
LMAN2L,0.0,0.0071990873331299,0.0381716561457681,0.0,0,0,0,0,0,0,0,0
AQP12B,0.0226469974529927,0.0371252856716487,0.0,0.0,0,0,0,0,0,0,0,0
GSPT1,0.0,0.0321858935877406,0.0332375855574781,0.0,0,0,0,0,0,0,0,0
NUB1,0.0,0.0202955226730573,0.0190542391411574,0.0,0,0,0,0,0,0,0,0
STARD9,0.0,0.0040187696011931,0.1121689507747449,0.0,0,0,0,0,0,0,0,0
GJA4,0.0,0.321863363209205,0.0463584278922909,0.0,0,0,0,0,0,0,0,0
INSIG1,0.022762623622523,0.0010002893191472,0.1092584811670682,0.0,0,0,0,0,0,0,0,0
LAMP1,0.0,0.002970427972122,0.0029537444909641,0.0,0,0,0,0,0,0,0,0
SCFD1,0.0227679705535236,0.0062375370687341,0.0288750398675023,0.0,0,0,0,0,0,0,0,0
ARHGDIG,0.0,0.0641814071712388,0.3008125520486757,0.0,0,0,0,0,0,0,0,0
KIF5A,0.0454938695079233,0.2467509552813104,0.1778966049742771,0.0,0,0,0,0,0,0,0,0
TMEM168,0.0,0.0129321588125518,0.0306870972582976,0.0,0,0,0,0,0,0,0,0
CNST,0.0,0.0162369984727146,0.0061239883803746,0.0,0,0,0,0,0,0,0,0
CORO7,0.0227450212554855,0.0111236111325517,0.0348852824255634,0.0,0,0,0,0,0,0,0,0
RAB11FIP4,0.0,0.382040731757211,0.0334124886909515,0.0,0,0,0,0,0,0,0,0
RECQL5,0.0,0.0046315853366231,0.01838624414908,0.0,0,0,0,0,0,0,0,0
PPP1R3F,0.0,0.0239427266598406,0.0643700315462627,0.0,0,0,0,0,0,0,0,0
CTDP1,0.0,0.0981094052538842,0.0029492649836952,0.4659863945578231,0,0,0,0,0,0,0,0
PLCD1,0.0,0.3022947350261779,0.1044774709020059,0.0,0,0,0,0,0,0,0,0
HLTF,0.0453840839541164,0.0569574782686802,0.0175688415803232,0.0,0,0,0,0,0,0,0,0
PIK3IP1,0.0,0.006268979607841,0.044588917931181,0.0,0,0,0,0,0,0,0,0
LONP1,0.0454809171871481,0.0012361948670722,0.0346481674526772,0.0,0,0,0,0,0,0,0,0
MS4A6E,0.0,0.1156542897774027,0.0,0.0,0,0,0,0,0,0,0,0
GJC3,0.0,0.0038412908161552,0.0200010241255076,0.3435374149659864,0,0,0,0,0,0,0,0
DLX2,0.0,0.0079482135867033,0.5795182088527477,0.0,0,0,0,0,0,0,0,0
PDX1,0.0,0.2387770942204424,0.0,0.0,0,0,0,0,0,0,0,0
MTMR3,0.0226522789043616,0.0017622957390725,0.0358437010613363,0.0,0,0,0,0,0,0,0,0
EIF2B2,0.0,0.0056069523399717,0.0242996881889004,0.0,0,0,0,0,0,0,0,0
EIF2B4,0.0227339740057486,0.0076438755386043,0.0564531839325072,0.0,0,0,0,0,0,0,0,0
NPBWR1,0.0,0.5634315883830714,0.0691433229374368,0.0,0,0,0,0,0,0,0,0
FGD5,0.0227086472781472,0.1684763904805685,0.0938663463829662,0.0,0,0,0,0,0,0,0,0
EPHX2,0.0227510038249522,0.0015263777252188,0.0668634414300947,0.0,0,0,0,0,0,0,0,0
HEYL,0.0,0.4453983510071564,0.0686817812658506,0.0,0,0,0,0,0,0,0,0
STMN3,0.0,0.1044863403992999,0.0483339384909091,0.1530612244897959,0,0,0,0,0,0,0,0
DAZ2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
TRIP4,0.022773594325075,0.0138442628554572,0.0164438437538765,0.0,0,0,0,0,0,0,0,0
PAQR3,0.0,0.0331186535670926,0.1160535601210161,0.0,0,0,0,0,0,0,0,0
FHOD1,0.0910778097095026,0.012640394651671,0.0640893802835843,0.0,0,0,0,0,0,0,0,0
DMAC2L,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
EVX2,0.0,0.5144082221738094,0.4489058555574863,0.0,0,0,0,0,0,0,0,0
SRD5A2,0.0,0.2280427237535717,0.0,0.0,1,0,0,0,0,0,0,0
GM2A,0.0,0.0098315366518179,0.0388153424214768,0.0952380952380952,0,0,0,0,0,0,0,0
HSD3B1,0.0,0.0007665997914038,0.1585952034098438,0.0,1,0,0,0,0,0,0,0
FAM20B,0.0,0.0632864723059693,0.0448473389953636,0.0,0,0,0,0,0,0,0,0
RHOV,0.0,0.0114113687899463,0.0258053225948939,0.0,0,0,0,0,0,0,0,0
MSANTD4,0.0227667084559214,0.0542927716481254,0.09267268637141,0.1462585034013605,0,0,0,0,0,0,0,0
RHOQ,0.0,0.1771211510722618,0.1083444087161872,0.1564625850340136,0,0,0,0,0,0,0,0
GGCX,0.0227286813337472,0.0112376863988753,0.0003702987341551,0.0,0,0,0,0,0,0,0,0
ZNF536,0.0682896717966195,0.0715373915251648,0.2406666561065325,0.0,0,0,0,0,0,0,0,0
MARS,0.0,0.0302036058163997,0.0441571707919269,0.0,0,0,0,0,0,0,0,0
FAM114A1,0.0,0.0054432674334251,0.0438225798172687,0.0,0,0,0,0,0,0,0,0
TRAPPC9,0.0,0.1255289618302431,0.004519655072188,0.0,0,0,0,0,0,0,0,0
MED18,0.0,0.0029114067673234,0.0233130054963239,0.0,0,0,0,0,0,0,0,0
ZNF414,0.0,0.0072207299751296,0.0316654550711574,0.0,0,0,0,0,0,0,0,0
DNAH3,0.113171135387796,0.0098373960005976,0.1915319475598057,0.0,0,0,0,0,0,0,0,0
MBNL3,0.0226184719408158,0.0143610127140512,0.1636738317845094,0.0,0,0,0,0,0,0,0,0
UTP11,0.0,0.0518848230257343,0.0,0.0,0,0,0,0,0,0,0,0
TENT2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
PODXL,0.0,0.0118141991727692,0.019886400344582,0.0,0,0,0,0,0,0,0,0
AMBP,0.0,0.0893649506369043,0.0489076941954873,0.2108843537414965,0,0,0,0,0,0,0,0
C5orf30,0.0,0.0002016683962786,0.1412760339376067,0.0,0,0,0,0,0,0,0,0
ZNF524,0.0,0.0111760759346505,0.0628296020865342,0.064625850340136,0,0,0,0,0,0,0,0
LTBP1,0.0226990043906724,0.059983422298517,0.046021909560581,0.1564625850340136,0,0,0,0,0,0,0,0
POU5F1,0.0,0.1050540077461343,0.0403993269069565,0.0,0,0,0,0,0,0,0,0
TNNI2,0.0,0.1260181191883311,0.0907726076400024,0.0,0,0,0,0,0,0,0,0
LAMTOR2,0.0,0.0010453752842328,0.0427132181105914,0.0,0,0,0,0,0,0,0,0
GBF1,0.0455178161684291,0.0522975558235502,0.0040472228325438,0.0,0,0,0,0,0,0,0,0
ACOT2,0.0,0.0793376583537544,0.0410015930103358,0.0,0,0,0,0,0,0,0,0
TMEM143,0.0227563791384728,0.0038568629587757,0.0659651292626845,0.0,0,0,0,0,0,0,0,0
SYPL2,0.0,0.0618516278397321,0.124337227032306,0.0,0,0,0,0,0,0,0,0
KIF14,0.0227290891705515,0.0043524636924131,0.0915819141501915,0.0,0,0,0,0,0,0,0,0
SSPN,0.0227608432380743,0.2946603002984263,0.1937354553255883,0.0,0,0,0,0,0,0,0,0
CCDC70,0.0227774374372745,0.022476324071741,0.0,0.0,0,0,0,0,0,0,0,0
TXNL4A,0.0227563360684593,0.0035964648329099,0.040534467892313,0.4659863945578231,0,0,0,0,0,0,0,0
PARP2,0.0,0.0172943543272715,0.0028433806102636,0.0,0,0,0,0,0,0,1,0
PSG1,0.0454807603351168,0.365175720556795,0.0,0.0,0,0,0,0,0,0,0,0
GRIN2A,0.1361935574315596,0.2977112234487421,0.3087081882734365,0.0,0,0,0,0,0,0,0,0
TEN1,0.0,0.0050569699418794,0.0237450549315892,0.0,0,0,0,0,0,0,0,0
BMP4,0.0,0.4621241024968897,0.1207955931493518,0.0,0,0,1,0,0,0,0,0
STEAP1,0.0,0.0380288665967904,0.0985613747383715,0.3435374149659864,0,0,0,0,0,0,0,0
SHQ1,0.0227550587406694,0.0017463851804293,0.0127445785610061,0.0,0,0,0,0,0,0,0,0
REXO1,0.0,0.0102461990424591,0.0233555879460928,0.0,0,0,0,0,0,0,0,0
DDX19A,0.0,0.000189229054148,0.0519826837668143,0.0,0,0,0,0,0,0,0,0
MSTN,0.02277420679412,0.0937633985008803,0.0381131586391559,0.0,0,0,1,0,0,0,0,0
SUDS3,0.0,0.0309706573573708,0.0097126797937211,0.1224489795918367,0,0,0,0,0,0,0,0
EXO1,0.0,0.0135416776705343,0.1102228332327892,0.0,0,0,0,0,0,0,0,0
TMX3,0.0224883706928254,0.0125369839950881,0.0175845851179858,0.4897959183673469,0,0,0,0,0,0,0,0
HOXC11,0.0227483163802631,0.4621653157806952,0.1424143897052771,0.0,0,0,0,0,0,0,0,0
UHMK1,0.0,0.0338010340658619,0.033271090475266,0.0,0,0,0,0,0,0,0,0
TAF10,0.0,0.0022293569532845,0.0529043147599124,0.0,0,0,0,0,0,0,0,0
CSDE1,0.0226862876368969,0.0270268862247225,0.0239796845405842,0.0,0,0,0,0,0,0,0,0
IDS,0.0,0.0318382262662664,0.1011384617681165,0.0,0,0,0,0,0,0,0,0
AKR7A2,0.0,0.0611905528211582,0.0182894348250751,0.0,0,0,0,0,0,0,0,0
AKR7A3,0.0,0.4010702613343379,0.0296422919511326,0.0,0,0,0,0,0,0,0,0
SYNRG,0.0680289254839956,0.0024564847205329,0.0173552544152575,0.0,0,0,0,0,0,0,0,0
CSRP3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ARPC5L,0.0,0.0235407642616138,0.0447703641768887,0.2108843537414965,0,0,0,0,0,0,0,0
MED7,0.0,0.0100600598185612,0.0036911178046897,0.0952380952380952,0,0,0,0,0,0,0,0
CALU,0.0,0.0058493099632408,0.0255049626457784,0.0,0,0,0,0,0,0,0,0
RGS8,0.0,0.0342972351155864,0.0,0.0,0,0,0,0,0,0,0,0
LAMP2,0.0,0.0125956915631573,0.026914336186458,0.0,0,0,0,0,0,0,0,0
ANAPC4,0.0455171244488083,0.0226280705097745,0.0536814757178517,0.0,0,0,0,1,0,0,0,0
ATP7B,0.0,0.0091351081925701,0.0858649664028309,0.0,0,0,0,0,0,0,0,0
ARHGAP22,0.0227260758657405,0.0,0.1777852792974859,0.0,0,0,0,0,0,0,0,0
ASIC1,0.0,0.0395185104255699,0.0473303571782295,0.0,0,0,0,0,0,0,0,0
ACAA1,0.0451637699803435,0.0016783878931142,0.0067454266175926,0.0,0,0,0,0,0,0,0,0
SULT4A1,0.0227741404902167,0.1565501074469464,0.112479914782959,0.0,0,0,0,0,0,0,0,0
PROM2,0.0,0.0017256757050911,0.0576256978594173,0.0,0,0,0,0,0,0,0,0
ACPP,0.0,0.2278440914650673,0.140984416554891,0.0,0,0,0,0,0,0,0,0
SLC34A2,0.0227321291979707,0.0,0.2201664418994429,0.0,0,0,0,0,0,0,0,0
GC,0.0,0.0311798429883493,0.0,0.0,0,0,0,0,0,0,0,0
LGI3,0.0,0.0208195732306983,0.2465504551894739,1.0,0,0,0,0,0,0,0,0
GAL3ST2,0.0,0.1442756482223282,0.0281934108303918,0.0,0,0,0,0,0,0,0,0
HMGN3,0.0226628094220739,0.0400345702198698,0.0164377026030981,0.0,0,0,0,0,0,0,0,0
ADGRB1,0.0454260869046984,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ADGRA3,0.0677367480525401,0.0213307146963889,0.0,0.0,0,0,0,0,0,0,0,0
ASCL1,0.0,0.0104227448482552,0.073126655722931,0.1224489795918367,0,0,0,0,0,0,0,0
KIAA2013,0.0,0.0887666802162032,0.0060132185313001,0.0,0,0,0,0,0,0,0,0
IFNL1,0.0,0.3309841120614836,0.0,0.0,0,0,1,0,0,0,0,0
GNA14,0.0,0.1470502372876282,0.0639490635543069,0.0,0,0,0,0,0,0,0,0
MTUS1,0.0453423482591133,0.0002984594699591,0.0615250753730626,0.0,0,0,0,0,0,0,0,0
FGF5,0.0223592621166622,0.2519145919915408,0.2933202657900158,0.0,0,1,0,0,0,1,0,0
IRX6,0.0227707000642946,0.1220791585240902,0.2169012873456337,0.0,0,0,0,0,0,0,0,0
IL20RB,0.0227726367163775,0.0196528709105038,0.1186307407110867,0.0,0,0,1,0,0,0,0,0
LETM1,0.0,0.0124583674645473,0.0937681507907046,0.0680272108843537,0,0,0,0,0,0,0,0
CLVS1,0.0,0.1602285646509462,0.2481691630200261,0.0,0,0,0,0,0,0,0,0
MYOF,0.0908470017354847,0.0313129197268291,0.210872281527928,0.0,0,0,0,0,0,0,0,0
RUFY3,0.0227387917711147,0.0029882236222018,0.0113327775705157,0.0,0,0,0,0,0,0,0,0
ACTR8,0.0,0.0047421274265125,0.0050727805846314,0.0,0,0,0,0,0,0,0,0
CYB561D1,0.0,0.0136950109878124,0.0464205626580719,0.0,0,0,0,0,0,0,0,0
UBE2J2,0.0224685191471559,0.0142709664635629,0.0390113162523973,0.0,0,0,0,0,0,0,0,0
CROT,0.0,0.0024543448402018,0.0809447833965757,0.3435374149659864,0,0,0,0,0,0,0,0
SLC20A2,0.0,0.0301260193777649,0.0889830027473972,0.0,0,0,0,0,0,0,0,0
MTRF1,0.0,0.0289500074073672,0.0227411084915602,0.0,0,0,0,0,0,0,0,0
ST14,0.0,0.0183813426144037,0.0793169634697161,0.0,0,0,0,0,0,0,0,0
CATSPER2,0.0,0.0248588968867831,0.0854704666249753,0.0,0,0,0,0,0,0,0,0
ZNF396,0.0,0.0730482320803374,0.0265191204527251,0.0,0,0,0,0,0,0,0,0
ARHGAP44,0.0,0.0270028507026748,0.0291767201326334,0.0,0,0,0,0,0,0,0,0
GABRB1,0.0455484617472044,0.150731260846517,0.0,0.0,0,0,0,0,0,0,0,0
CCDC51,0.0227653992887252,0.0007302694268977,0.0334098141096803,0.0,0,0,0,0,0,0,0,0
RIC3,0.0227638063676092,0.0826875087795433,0.0504549034059832,0.0,0,0,0,0,0,0,0,0
ANTXR1,0.0,0.0014420034140529,0.1208178577726651,0.0,0,0,0,0,0,0,0,0
ENSA,0.0,0.0254265740618792,0.0101068707251258,0.0,0,0,0,0,0,0,0,0
FLYWCH1,0.0,0.0024882362595844,0.0090470926852257,0.0,0,0,0,0,0,0,0,0
ZNF675,0.0227629043052887,0.0093286780139986,0.0073975569619516,0.0,0,0,0,0,0,0,0,0
ZNF3,0.0227352464653648,0.0071558414276156,0.048236379518101,0.3435374149659864,0,0,0,0,0,0,0,0
VMAC,0.0,0.100616122546519,0.0502091533246885,0.0,0,0,0,0,0,0,0,0
SERF2,0.0,0.0434055421039501,0.0275508417380137,0.0,0,0,0,0,0,0,0,0
NAV3,0.0454175131578695,0.1998032861661967,0.1593637990252748,0.1224489795918367,0,0,0,0,0,0,0,0
MRPL53,0.0,0.0443076775280763,0.0220287661854781,0.0,0,0,0,0,0,0,0,0
SLC9A7,0.0,0.0018854797292545,0.0472004971702052,0.0,0,0,0,0,0,0,0,0
NANOGNB,0.0,0.0622387073348474,0.0,0.0,0,0,0,0,0,0,0,0
SLC12A5,0.0454197622908978,0.1726839130864272,0.166503733731361,0.1530612244897959,0,0,0,0,0,0,0,0
TAF13,0.0227790276999655,0.030221068698286,0.0031559793536148,0.0,0,0,0,0,0,0,0,0
CCDC105,0.0227736260489529,0.3322046342048504,0.0,0.0,0,0,0,0,0,0,0,0
DAZ1,0.0,0.0,0.0749552656528301,0.0,0,0,0,0,0,0,0,0
TBC1D25,0.0,0.0049821447757527,0.0191130523025562,0.0,0,0,0,0,0,0,0,0
CENPC,0.0227582152348636,0.0113305451392742,0.0389338338050271,0.0,0,0,0,0,0,0,0,0
FIGN,0.0454962104983371,0.0145416171865825,0.0419484706185157,0.0,0,0,0,0,0,0,0,0
SLC7A3,0.0,0.6204525148633718,0.0421777292707253,0.0,0,0,0,0,0,0,0,0
ANKRD2,0.0,0.2199860508260831,0.2036001720350166,0.0,0,0,0,0,0,0,0,0
RHEBL1,0.0,0.0020181298642159,0.0093661239649019,0.0,0,0,0,0,0,0,0,0
TMEM88,0.0,0.0655373505977747,0.090256266331219,0.0,0,0,0,0,0,0,0,0
UGT1A8,0.0227773043356224,0.0378179878234192,0.0,0.0,1,0,0,0,0,0,0,0
TOMM20L,0.0,0.0320493393401623,0.0425203223166832,0.0,0,0,0,0,0,0,0,0
CHD6,0.136282451164384,0.0003521914770695,0.0074456949701843,0.0,0,0,0,0,0,0,0,0
POLD1,0.0,0.0200572798051733,0.0297691127606628,0.0,0,0,0,0,0,0,0,0
IFI30,0.0227741457397371,0.0943774923135995,0.1035670938415621,0.0,0,0,0,0,0,0,0,0
ELL3,0.0,0.0121235995823196,0.2025298164478912,0.0,0,0,0,0,0,0,0,0
RBM24,0.0,0.1115270701868741,0.0883098932117448,0.0,0,0,0,0,0,0,0,0
NAPRT,0.0227666160794312,0.0105224490987669,0.0,0.0,0,0,0,0,0,0,0,0
MAIP1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
KLHL3,0.0,0.3400785226453784,0.0872913037504864,0.0952380952380952,0,0,0,0,0,0,0,0
SLC12A6,0.0225323826272301,0.0108328132416897,0.0625368482070523,0.0,0,0,0,0,0,0,0,0
DYRK3,0.0,0.1052258499298441,0.0834626174902044,0.0,0,0,0,0,0,0,0,0
ESF1,0.090797608135386,0.0045331201805972,0.0082362783591339,0.0,0,0,0,0,0,0,0,0
COA6,0.0,0.0030115459404656,0.0171974199060605,0.1598639455782312,0,0,0,0,0,0,0,0
ZNF609,0.0,0.0108327357837886,0.0138244535065694,0.0,0,0,0,0,0,0,0,0
SLC39A4,0.0,0.072628015406274,0.0433196265806552,0.0,0,0,0,0,0,0,0,0
UGP2,0.0,0.0037614046970393,0.0538531912832003,0.0,0,0,0,0,0,0,0,0
PIGQ,0.0675292227090519,0.0856428298388173,0.027334740209482,0.0,0,0,0,0,0,0,0,0
CCL1,0.0,0.3310640178407702,0.0,0.0,0,0,1,0,0,0,0,0
GABRD,0.0227383454758674,0.3056892265237266,0.1175425792878066,0.0,0,0,0,0,0,0,0,0
ESCO2,0.0,0.0017000683066838,0.0020554858275359,0.0,0,0,0,1,0,0,0,0
ACTL8,0.0227670426141773,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ZFP57,0.0,0.008672661073438,0.2658005720543967,0.0,0,0,0,0,0,0,0,0
UGT1A1,0.0224292860637532,0.0965705088250515,0.0707577594829935,0.0,1,0,0,0,0,0,0,0
GAA,0.0227559098208466,0.0049879112339194,0.0731714265191105,0.0,0,0,0,0,0,0,0,0
SAP30L,0.0,0.0041971901342161,0.0228825034116065,0.0952380952380952,0,0,0,0,0,0,0,0
ANKRD37,0.0227757818821073,0.008066812365407,0.0266305866437602,0.0,0,0,0,0,0,0,0,0
PI16,0.0455348890013019,0.1716966452688241,0.3812302511982231,0.0,0,0,0,0,0,0,0,0
FRG2,0.0,0.3151692764159181,0.0,0.0,0,0,0,0,0,0,0,0
TNFRSF19,0.0,0.1434334090064044,0.1407321958114379,0.0850340136054421,0,0,1,0,0,0,0,0
ISOC1,0.0,0.0054774245775107,0.0083739997854735,0.0952380952380952,0,0,0,0,0,0,0,0
SARAF,0.0,0.0091984920477276,0.0,0.0,0,0,0,0,0,0,0,0
TBX22,0.0,0.3214127970159867,0.3893049398890343,0.0,0,0,0,0,0,0,0,0
GALNT18,0.0,0.007887908833645,0.0473207236729538,0.0,0,0,0,0,0,0,0,0
DIAPH2,0.0,0.0351476302160371,0.0205634064613978,0.0,0,0,0,0,0,0,0,0
UST,0.0227664550496135,0.0062397672059191,0.1248780859263306,0.0,0,0,0,0,0,0,0,0
KCNE1,0.0,0.0360698575570912,0.1184210769294189,0.0,0,0,0,0,0,0,0,0
PTGS2,0.0682931684573591,0.1863970011900358,0.2262887668148798,0.0,0,0,0,0,0,0,0,0
C11orf24,0.0227671641909115,0.0100977040570416,0.030875371692284,0.163265306122449,0,0,0,0,0,0,0,0
SYNM,0.0,0.0,0.2605357211964574,0.0,0,0,0,0,0,0,0,0
ANKHD1,0.0,0.0116367731149515,0.0096250280628106,0.0952380952380952,0,0,0,0,0,0,0,0
CTH,0.0,0.0070864302097733,0.0320109301796316,0.0,0,0,0,0,0,0,0,0
TSPAN15,0.0,0.0016191199931429,0.0281655828616647,0.0,0,0,0,0,0,0,0,0
ASPHD1,0.022775096627577,0.0891537265601673,0.2046112265391958,0.0,0,0,0,0,0,0,0,0
UCHL3,0.0,0.0509216884261396,0.0081065721532571,0.598639455782313,0,0,0,0,0,0,0,0
BARX2,0.0,0.0457181587873908,0.0082317233185111,0.0,0,0,0,0,0,0,0,0
SULT1A1,0.0223409045628767,0.0659314521031048,0.0107457126981693,0.0,0,0,0,0,0,0,0,0
ADHFE1,0.0,0.1678138205845386,0.0001972175661425,0.5340136054421769,0,0,0,0,0,0,0,0
DHX29,0.0227579934700124,0.0014782972227043,0.0506520513044516,0.0,0,0,0,0,0,0,0,0
MRPS12,0.0,0.0185504710449138,0.0469042725256681,0.0,0,0,0,0,0,0,0,0
CSNK1G3,0.0,0.0221536843878317,0.0130567729397564,0.0952380952380952,0,0,0,0,0,0,0,0
VAMP8,0.0,0.0099144189790917,0.0305224016220637,0.0,0,0,0,0,0,0,0,0
GUSB,0.0,0.0108621331963496,0.0597262684241204,0.0,0,0,0,0,0,0,0,0
C1D,0.0,0.0181729375142211,0.0337050099737173,0.0,0,0,0,0,0,0,0,0
STMN2,0.0227627033120116,0.3032163562799315,0.0121143383711721,0.5340136054421769,0,0,0,0,0,0,0,0
CEP41,0.0452878963278966,0.004274160068175,0.0449878540837422,0.0,0,0,0,0,0,0,0,0
CACNB4,0.0224228166575352,0.001596242672332,0.1599534512227769,0.0,0,1,0,0,0,0,0,0
MBNL2,0.0227405742827143,0.2559382627304868,0.1668500546890756,0.0,0,0,0,0,0,0,0,0
MSRA,0.0,0.0045205215795692,0.0720044281752126,0.0,0,0,0,0,0,0,0,0
ALDH18A1,0.0,0.0232065406817446,0.049850264709029,0.0,0,0,0,0,0,0,0,0
PDK4,0.0227705556329597,0.3590808316631944,0.2819846534573747,0.3435374149659864,0,0,0,0,0,0,0,0
RAB33A,0.0,0.4478243523236459,0.063974262449209,0.0,0,0,0,0,0,0,0,0
MVB12B,0.0,0.1823357169278692,0.0733206190425817,0.2108843537414965,0,0,0,0,0,0,0,0
TRERF1,0.0,0.1009763365501555,0.1291197685318068,0.0,0,0,0,0,0,0,0,0
NRL,0.0,0.0114386578808261,0.0504670555807941,0.0,0,0,0,0,0,0,0,0
SPAG17,0.0227646316485158,0.395056676712991,0.0862891393964973,0.0,0,0,0,0,0,0,0,0
NPC1,0.0453167498266445,0.0431773456504038,0.0084662949981922,0.0,0,0,0,0,0,0,0,0
HMGCR,0.0227485714324875,0.020303066715782,0.0418100520261352,0.0,0,0,0,0,0,0,0,0
NAT2,0.022773123498342,0.0455993028250987,0.2354436101934771,0.0,0,0,0,0,0,0,0,0
DNTTIP2,0.0,0.0097855668869998,0.0067773680165898,0.1972789115646258,0,0,0,0,0,0,0,0
RBM6,0.0454382912847333,0.0291944445373119,0.0745693372019755,0.0,0,0,0,0,0,0,0,0
NDUFA8,0.0227762932248104,0.0028936702497712,0.0267499830615915,0.2108843537414965,0,0,0,0,0,0,0,0
GLIPR1L2,0.0,0.0120642473721725,0.0935395452242528,0.0,0,0,0,0,0,0,0,0
KLHDC1,0.022663503758124,0.0005295838140012,0.1035281220019312,0.0,0,0,0,0,0,0,0,0
MKS1,0.0,0.0679480593273511,0.0174565950851127,0.0,0,0,0,0,0,0,0,0
CCNO,0.0,0.0100341175541052,0.0079540594194394,0.0,0,0,0,0,0,0,0,0
SIRT7,0.0,0.0437480616986989,0.0386415992903252,0.0,0,0,0,0,0,0,0,0
NPBWR2,0.0,0.1006910663485392,0.0,0.1530612244897959,0,0,0,0,0,0,0,0
SFXN3,0.0,0.0597527868084641,0.1219212760294012,0.0,0,0,0,0,0,0,0,0
MYL7,0.0,0.0412895070921358,0.0,0.0,0,0,0,0,0,0,0,0
B4GALT7,0.0,0.0120193731938333,0.0002850032440355,0.0952380952380952,0,0,0,0,0,0,0,0
TAS2R10,0.0,0.0,0.0745197670643167,0.0,0,0,0,0,0,0,0,0
KIF20A,0.0,0.0187682743462716,0.1706605890856412,0.0952380952380952,0,0,0,0,0,0,0,0
MBD5,0.0,0.0087648674251745,0.0542065540569268,0.2891156462585034,0,0,0,0,0,0,0,0
EXPH5,0.0,0.0208574796010913,0.0372388437737613,0.1462585034013605,0,0,0,0,0,0,0,0
RAB24,0.0455285364441109,0.0026990729356486,0.0658352515751157,0.0952380952380952,0,0,0,0,0,0,0,0
BRK1,0.0,0.0170510763322797,0.0086639476483983,0.0,0,0,0,0,0,0,0,0
CRTC3,0.0,0.0044621241546584,0.0441464456536458,0.0,0,0,0,0,0,0,0,0
HOMER1,0.0,0.0070113078364782,0.032281973935702,0.0,0,0,0,0,0,0,0,0
CLDN6,0.0,0.0562500748889297,0.2082837039137627,0.0,0,0,0,0,0,0,0,0
LARGE2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
B4GAT1,0.0,0.0022058058310896,0.0,0.0,0,0,0,0,0,0,0,0
TOX,0.0,0.0991756912838327,0.0505759355405388,0.0,0,0,0,0,0,0,0,0
CST3,0.0227706583090759,0.0414379482842783,0.0391868667067945,0.0,0,0,0,0,0,0,0,0
RPS6KL1,0.0,0.0083057521838122,0.0925124924363944,0.0,0,0,0,0,0,0,0,0
CACUL1,0.0,0.0027565126820106,0.0080293275258108,0.0,0,0,0,0,0,0,0,0
CASQ2,0.0,0.0754105120448028,0.1968391124687013,0.0,0,0,0,0,0,0,0,0
ZNF559,0.0,0.0,0.0045492290193016,0.0,0,0,0,0,0,0,0,0
SLC39A6,0.0,0.0037792247356844,0.0434458155360485,0.0,0,0,0,0,0,0,0,0
ZNF302,0.0,0.0069638910375962,0.0285881869796748,0.0,0,0,0,0,0,0,0,0
LPCAT2,0.0,0.0926059307418942,0.1422337054306649,0.0,0,0,0,0,0,0,0,0
KLHL2,0.0227120613726802,0.0039844782752092,0.0744654653957613,0.0,0,0,0,0,0,0,0,0
SIGLEC11,0.0227610484160893,0.2029688299549548,0.1529054413983905,0.0,0,0,0,0,0,0,0,0
ADGRG7,0.0,0.2305440608512256,0.0,0.0,0,0,0,0,0,0,0,0
CGNL1,0.0227532047000669,0.0138755970176475,0.0540048699265205,0.227891156462585,0,0,0,0,0,0,0,0
SCAMP5,0.022760382968851,0.0274348640194269,0.0381941710909764,0.0,0,0,0,0,0,0,0,0
TMEM71,0.0227756860079065,0.12420396673622,0.1467711692662998,0.0,0,0,0,0,0,0,0,0
USP19,0.0,0.0196009000275486,0.0213352097190989,0.0,0,0,0,0,0,0,0,0
SLC25A1,0.0,0.0132758001061881,0.0390739556582082,0.0,0,0,0,0,0,0,0,0
HECW1,0.0454690802515982,0.024401676046405,0.2799796297625717,0.0,0,0,0,0,0,0,0,0
FMO3,0.0,0.0949691536357425,0.0451071624166411,0.0,0,0,0,0,0,0,0,0
LBX1,0.0,0.0294713413412807,0.0,0.0,0,0,0,0,0,0,0,0
OR51F2,0.0227715810666592,0.0,0.0630259002259359,0.0,0,0,0,0,0,0,0,0
MBTPS1,0.0227650575387626,0.0139548858628283,0.0110435617040777,0.7244897959183674,0,0,0,0,0,0,0,0
SHISA4,0.0,0.0262694107969974,0.056261666302538,0.0,0,0,0,0,0,0,0,0
SIRT5,0.0,0.0029286815261504,0.0261662477542788,0.0,0,0,0,0,0,0,0,0
RRM2,0.0,0.0,0.2453478552045261,0.0,0,0,0,0,1,0,0,0
CLDN9,0.0227707325787104,0.6732939430601087,0.1253714796914395,0.0,0,0,0,0,0,0,0,0
