Gene,MF: CESC,METH: CESC,GE: CESC,CNA: CESC,hsa04064,hsa04110_genes,hsa04115_genes,hsa04150,hsa04151,hsa04210,hsa04310,hsa04330,hsa04510,hsa04520,hsa04530,hsa04612,hsa04620,hsa04630
NTM,0.0554493404490741,0.1362664917935047,0.0639614205508814,0.7048458149779736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF683,0.0,0.044151789284407,0.2372234639684608,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZIN2,0.0829834161739437,0.0472104637424307,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAZ3,0.0,0.0,0.1277622184976315,0.6960352422907488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFDN1,0.0,0.033728243372298,0.0377377030303186,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS16,0.0,0.0058474686303713,0.0335041560922465,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS33A,0.0,0.0442461576931256,0.0109999633994717,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEC23A,0.0538300677234656,0.0036452050066866,0.1212957462250773,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SATB2,0.082057175901255,0.5409755852281956,0.0244205247065081,0.1806167400881057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZSCAN30,0.027588470825057,0.0,0.0708909674836012,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIF26A,0.0518334625850536,0.2231874874702394,0.2522363732693738,0.2202643171806167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YARS2,0.0281469887893716,0.0048085613935437,0.0373019321788273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVI2A,0.0,0.0631385137006308,0.0315179647514752,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR2DS4,0.0,0.1003293173785619,0.0,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZNF557,0.0,0.0036298744048177,0.0149067668021462,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP6V1G2,0.0,0.0005260586770294,0.3432053707194518,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GRINA,0.0,0.0046543519691456,0.0596932691835274,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMMD6,0.0,0.0043226597275255,0.1103053600995483,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC2A3,0.0282145010649482,0.3671454205239228,0.0803313527107253,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAGEC2,0.0565030362922117,0.1668884590289957,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIP7,0.0839942850785847,0.0001021186268097,0.0573149156476261,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSB,0.0,0.0129879506946375,0.0359263666557384,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
EVI2B,0.0282250208849628,0.0,0.0557287320504526,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRAM1,0.028205598104934,0.0056509022119527,0.0294844707478498,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP19-6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIL1,0.0,0.0631733378147068,0.0357385688457316,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDUFB7,0.0,0.0016556636433027,0.0229299016598385,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF461,0.0280776755373747,0.2749480637778865,0.0655786496700704,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMT2B,0.1664660532730892,0.013415316497654,0.0169030429543913,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLR2G,0.0,0.0035289488993822,0.0115900515127361,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDRG2,0.0,0.1236013602387947,0.1721098324603191,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QKI,0.0487981371473036,0.002809326449092,0.0685635531639944,0.4405286343612335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLAGL2,0.0280776608738881,0.0006139603059266,0.0822556617861939,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPRD1A,0.0,0.0027278078331638,0.0154299826241756,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSM4,0.0,0.0036859207167877,0.1056532809835699,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF2H3,0.0,0.0016794944058552,0.0434562042566474,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMC2,0.0816318123416503,0.007963443220697,0.1759829654176193,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMKV,0.0,0.2592695440000419,0.0321083510405729,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM18,0.0,0.016448912382012,0.0846752031742178,0.3480176211453745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOBP,0.0,0.2980497706746502,0.3803059710685256,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP10-6,0.0281081298377956,0.3353387479130831,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYB561D2,0.0,0.0110421050858969,0.0667213947150827,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAD23B,0.0,0.0647942912971774,0.0551860361215241,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCOC,0.0,0.0489952156601549,0.0517658650962754,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTUD7B,0.0281463842061113,0.0083896165479786,0.0753400196654511,0.6960352422907488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANKRD46,0.0,0.0487432400507644,0.0947453898900067,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEX7,0.0278359756121564,0.0141734579066996,0.0341226406410559,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM205,0.0,0.0110748846027228,0.0420043810055239,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGF10,0.0272880056114445,0.5300091758480497,0.3292492776359185,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRIP1,0.077877471393264,0.0069721990546673,0.0156514845957429,0.2555066079295154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TESK2,0.0279029133394453,0.0036365784927216,0.0514169280140121,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHLDB2,0.0488178729319707,0.1769117910771575,0.0962588358323329,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3GNT7,0.0,0.1908177109658132,0.0899208311083631,0.5682819383259912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYT11,0.0563220236909115,0.159469418014218,0.310541818245569,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHOXF1,0.0,0.0015214128286694,0.1423431079450909,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEPTOR,0.0,0.0399686432980802,0.2506288915384751,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DTNB,0.0528760914245285,0.0028307015573195,0.1649083904132284,0.3480176211453745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGER4,0.0278935612724874,0.0109243111953187,0.0483867191169598,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM161A,0.0275008770811198,0.0141323666496762,0.0329083219280814,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBOX5,0.0281450781535467,0.4341537411755444,0.1017125436421229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADGRA2,0.0555025068730605,0.1448678853220612,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGFN1,0.0540788473091831,0.3211208939984271,0.4063983968179914,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LHX9,0.0268594679249037,0.1372534957684441,0.0090889175155291,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDM8,0.0271660035460904,0.0279056220230553,0.0511441057136228,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC50A1,0.0,0.004599618518602,0.109754707614465,0.6960352422907488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIF22,0.0562970614088787,0.0134241018185759,0.1523405124250229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NABP1,0.0,0.0316959379731374,0.1036972078701904,0.1806167400881057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEP95,0.0,0.0073061166766872,0.0312754849823096,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MX2,0.0276850232023863,0.1068089876189148,0.2015738462386239,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAND2,0.0,0.6351400391826515,0.7012412555111391,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEPT11,0.0,0.0011252377328179,0.0874024271992185,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC30A3,0.0,0.084822998794873,0.1590070952169193,0.3480176211453745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYO6,0.0,0.0276803014945276,0.1648844683750478,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP6V1D,0.0,0.0068795975064369,0.0420631519660075,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CD177,0.0281032721244763,0.2537497592799421,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYT6,0.0,0.6856635096854502,0.0923778807645791,0.1497797356828194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POP7,0.0,0.056448692235986,0.0427798588481888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNPT1,0.0560669374928242,0.0072182841526405,0.0716811204218912,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YY1AP1,0.0,0.0600710929262848,0.0007657862265595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTG3,0.0282557070162822,0.0317018266132407,0.0511131423411771,0.2555066079295154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLHL20,0.0561964020203675,0.0069529649421327,0.0615548848177403,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNPO,0.0,0.0,0.1020161807744998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSM10,0.0,0.0163169771258096,0.0312112753013081,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP3-1,0.0,0.3251212732747956,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TFE3,0.0558351828104423,0.0220889804914135,0.0851347602786466,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCM1,0.0,0.0018413302778398,0.0395618445592032,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABRAXAS1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMB6,0.0,0.0056538923478701,0.0124751119126678,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNX3,0.0,0.003275252555576,0.0713452368923227,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYTL2,0.0533069447356173,0.0444164555957559,0.1022537756748693,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPCL1,0.0,0.1647508437258514,0.0,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRSF12,0.028157667022102,0.1728018009319155,0.1555405560782326,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6A1,0.0,0.0036025323062128,0.0751844532945189,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPE1,0.0282616168695839,0.0025733880540415,0.1381429431421787,0.1806167400881057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIBCH,0.0,0.0105246143110056,0.0030439322760502,0.1806167400881057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMAT3,0.0,0.011161220773857,0.0396024495950266,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MLEC,0.0282286398555668,0.0092131270225052,0.0015796241694206,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STT3B,0.0,0.0023094291939718,0.0046686869850977,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORC2,0.0269063666988627,0.0383610454759996,0.0093552496343295,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RALGPS2,0.0,0.0015193826979179,0.0544230655897331,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUFIP1,0.0,0.0119130848619414,0.0166985599021538,0.5198237885462555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNHIT6,0.0,0.1264338871644335,0.0458083727916959,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOHLH1,0.0,0.1965823510089934,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT1A4,0.0282522719839983,0.0983557237934517,0.0,0.5682819383259912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT1A9,0.0,0.0554868672077502,0.0,0.5682819383259912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMPPE,0.0,0.0048401221434175,0.1164330767898786,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POM121,0.0,0.0078759022941714,0.017090528503418,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMD8,0.0278049720892767,0.0001717969405543,0.0338919216669587,0.4096916299559472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAIM,0.0,0.0221461988101378,0.0349137003871199,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF473,0.0557169805241651,0.005416837358848,0.0315370717990074,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELENOM,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFF1,0.0761580366837871,0.0151701971625959,0.1084756539651825,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NKX3-1,0.0558453237810323,0.0458974964808376,0.0269051723586884,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF394,0.0,0.0050922703142895,0.0383232407462502,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPP2,0.0,0.1873979861672178,0.0,0.5682819383259912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORIN,0.0,0.0945443945873959,0.3530630489239744,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHETA1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP8B4,0.0563541842279394,0.193337088452102,0.2416155885700908,0.3083700440528634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM30A,0.0280958920066234,0.0046860821911993,0.0384774379928272,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP8B1,0.0553779508229049,0.2652318118392776,0.0946341730534594,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP8A1,0.0,0.0268744582923388,0.1380954057425529,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOC4L,0.0282433950557326,0.0009890330487129,0.0646725457703969,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM162A,0.0,0.0047135654387853,0.040719652435233,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFX1,0.0,0.0074915567320893,0.016838281180427,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIDEB,0.0281118119878107,0.1749187123535762,0.0818753799462603,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP21-2,0.0565741364783773,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNS3,0.054278057631047,0.0531130797940498,0.1245850404545678,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDS1,0.0278316162835543,0.0290953405559322,0.2617543228456238,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP6V1H,0.0,0.0022809176865652,0.0024636816177012,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ACKR2,0.0,0.0,0.0251636556215453,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM186B,0.0,0.0078263482376398,0.054059115207563,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOK3,0.0,0.0348831230529893,0.0975726593408129,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC35B2,0.0,0.0005356196621174,0.00712155359174,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRIP2,0.0,0.0045170976560426,0.3803850904960362,0.2643171806167401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP5PF,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUV39H2,0.0,0.00690145163989,0.1095586441661222,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11orf1,0.0,0.0035037947900238,0.0942891502310892,0.7136563876651983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ8,0.0565155775969237,0.314687739987725,0.4298447780416817,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAS2,0.02807482314911,0.0523397692273954,0.0359267115658106,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESRRB,0.0,0.0,0.0846806159405704,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARM1,0.0,0.0032574558340411,0.0033311809724027,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEX11G,0.0,0.1517610110988142,0.0118987705656185,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY6E,0.0279013101199698,0.020312168021592,0.0555603317300896,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM236,0.0,0.0,0.257169730799587,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLB,0.0,0.0049904423376187,0.0566480763644509,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP140,0.028080417599257,0.2955211683790755,0.1712667058109531,0.5682819383259912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RELL2,0.0267023149593883,0.0028392991786418,0.1758402900939683,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAP6,0.1308820789526686,0.2059434876870383,0.3267970286910099,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYCBP,0.0282311701999914,0.0004909583351775,0.1421673699313998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIRREL3,0.0275762058241916,0.3650419001824926,0.0573638415357308,0.7136563876651983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAP1B,0.0554880921055972,0.1273512115485938,0.3320003192411756,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF488,0.0563498950657531,0.0082363921656174,0.2080247457006333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETFDH,0.0272709990951719,0.0026211916992928,0.0063352094164693,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RND1,0.0,0.0009726332667543,0.073147873847554,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOPL,0.0557119768174063,0.0160890985599014,0.0454582558432518,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRICKLE1,0.0221293256267973,0.163516540437598,0.2748892358758619,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PSMB8,0.0275653103298117,0.1187356339806445,0.0684695000870728,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIN4,0.0,0.1262957133844781,0.000968843366069,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R13B,0.0281556691338272,0.1234376576110907,0.0062981399331567,0.2202643171806167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERMP1,0.0275021709242524,0.1656051805104951,0.14087395721843,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR4A3,0.0528482503716341,0.0120050454038253,0.2534848130817416,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MACROD1,0.0,0.0178899656194159,0.0162796532219606,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZWINT,0.0,0.0078126179137398,0.4869357800498047,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF8,0.0,0.0027530008792954,0.0056792515627208,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPNS2,0.0,0.4767061629699876,0.5184021748367657,0.2334801762114537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMPD1,0.0,0.0031839051393692,0.0653120628084404,0.4493392070484582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUSP12,0.0,0.0020342948471305,0.0350892777178771,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPH3AL,0.0,0.203368161825279,0.1067344781529523,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CREB3L3,0.0551107912579995,0.022602849933652,0.1000712062626618,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TMEM167B,0.0,0.0,0.0626219534910284,0.1497797356828194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRMT112,0.0,0.0047996512642091,0.0390817638789262,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCP1B,0.0278543131837443,0.0283571006770972,0.2108854748027874,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSK3A,0.0,0.008325675164746,0.0115713874883419,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNFAIP8,0.0560290861234671,0.0128975839242161,0.0768598484827828,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF230,0.0282136373639539,0.0271536464837566,0.0370933945062536,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBR1,0.0,0.0193233043571512,0.0648860998450984,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHMP4A,0.0,0.0738043262486672,0.0024498348866834,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R14B,0.0,0.0425624206805232,0.1707743206924606,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF497,0.0271635360987179,0.0015408200828018,0.0215260465009904,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPLL,0.0,0.018417573811601,0.0635516101974529,0.3480176211453745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELENOK,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYBPC3,0.0276443460585138,0.0758720562013405,0.0067095641215042,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNIP2,0.0275873318424163,0.4731301566901221,0.0509922711145467,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBXO44,0.0281137028483867,0.1522904407135127,0.0713368319398331,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPDU1,0.0,0.0686725981057358,0.0927108609048498,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOL3,0.0274320552558753,0.0965493460851539,0.0770973220203523,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AGPAT4,0.0271806977697516,0.0812009705838893,0.127845402001676,0.4405286343612335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBTFL1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMD5,0.0,0.0213650431169536,0.011209177089197,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLPPR2,0.0,0.0515230809446322,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRGN,0.0282529798227824,0.3224733853423754,0.0724736862804302,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP3A5,0.0,0.2691808153855043,0.0925967350652664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYB5A,0.0,0.0634571404057029,0.0003626932859302,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNRD1,0.0,0.0008144509789896,0.0072072544127009,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRAK1,0.0,0.0487994622809327,0.0409407875653528,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLI,0.0,0.0048804961563649,0.107169592832774,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDF2,0.0,0.0793997460728707,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLE1,0.0,0.0057325757667325,0.0523858027067703,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACMSD,0.0282552383286111,0.368373439169761,0.1354770193723164,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9orf72,0.0257120999394662,0.0042594227637638,0.0441194112366275,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOMM34,0.0,0.0268497009468556,0.023820654073542,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBX19,0.0,0.0460384000688338,0.206889355217145,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUFT1,0.0281206359393367,0.0186053258698474,0.2044351435844076,0.6960352422907488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLEK,0.0,0.1195805649926285,0.0657930759995376,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INPP5A,0.0,0.0052848065171755,0.2011735752145607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATAD1,0.0280749130672239,0.0068784878789546,0.0322564164545545,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIP3,0.0,0.2527408257992811,0.1473497471823627,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD2,0.0,0.0011839338697952,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHBDD1,0.0560297231135961,0.0140401417983941,0.0728406224007222,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSDHL,0.0564904878845092,0.0582864117762008,0.0831826586263527,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSMO1,0.0,0.0107935546155212,0.0905481677250189,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAM9,0.0281960470029541,0.0044700701580234,0.0233088220142715,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHOD3,0.0532939541252562,0.0122198845176039,0.0570046705602031,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICU1,0.0,0.0026724049337962,0.0799604148046499,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCU,0.0,0.003145621185255,0.0021908278026318,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTIF,0.0,0.0951527758031398,0.1357545068535568,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBB3,0.0278055637378023,0.0040091550243585,0.2624304900509324,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INHA,0.0280737824307428,0.1380916722630497,0.1328584802612823,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB21,0.0,0.0015085869655011,0.0210768468495935,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHMT,0.0282595292255647,0.3182922236264938,0.1458569183621363,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCB4,0.0559720104762598,0.2425959961041366,0.3403237063840406,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EIF3M,0.0,0.0097718851061389,0.0585121166799131,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSU72,0.028008504933231,0.0087370974474136,0.0073228355178582,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
