Gene,MF: THCA,METH: THCA,GE: THCA,CNA: THCA,hsa03320,hsa04010,hsa04115,hsa04310,hsa04520
ALOX5AP,0,0,0.1365640488080619,0.1777777777777777,0,0,0,0,0
FH,0.0036040547509717,0.004891004392082,0.0439844244100967,0,0,0,0,0,0
RAB8A,0,0.0138414393594317,0.0149457786799079,0.0888888888888888,0,0,0,0,0
P4HTM,0.003578768019088,0.0816576686610806,0.0268288219508074,0,0,0,0,0,0
EIF3H,0,0.0363211089906213,0.0044453226989808,0.0777777777777777,0,0,0,0,0
RIC8A,0,0.0058067543538744,0.0068486918294959,0,0,0,0,0,0
KIF24,0,0,0.0699182538293844,0.3111111111111111,0,0,0,0,0
LGALS14,0.0036028867630569,0.0340549600181777,0,0,0,0,0,0,0
NECAB1,0,0.0987314871679195,0.2700331007714591,0.0777777777777777,0,0,0,0,0
PDZD4,0,0.0229081649112771,0.0820889727236578,0.0444444444444444,0,0,0,0,0
VPS53,0,0.0074428582816151,0.008437930883251,0.0888888888888888,0,0,0,0,0
GOLGA5,0.0036038013854746,0.0042249916782685,0.0080777397578497,0,0,0,0,0,0
ZFP36L2,0.0072070160832537,0.001481741983564,0.1459319298366573,0,0,0,0,0,0
SLC26A3,0,0.1301548377573681,0.3123277154940129,0.0222222222222222,0,0,0,0,0
VSIR,0,0.0021599285398888,0,0,0,0,0,0,0
NUBP2,0,0.0008417178188791,0.0155776551599067,0,0,0,0,0,0
ABCG1,0,0.3097486151856756,0.0701800293816941,0,0,0,0,0,0
SNTB1,0,0.6689556528786534,0.0349929814894026,0.0777777777777777,0,0,0,0,0
MAPRE2,0.0101333855799628,0.0334082453873161,0.0880935418973842,0,0,0,0,0,0
ZNF57,0,0.0054189227048387,0.0315258740356631,0.0777777777777777,0,0,0,0,0
LETMD1,0,0.0137566595056936,0.0045689442270942,0,0,0,0,0,0
USF3,0,0.0198848771274735,0,0,0,0,0,0,0
XPO7,0.0034860012134847,0.0009639217882965,0.0042674526798746,0,0,0,0,0,0
LY6G6C,0,0.0771787179758593,0.3079632110565248,0,0,0,0,0,0
ZNF668,0.0035991392928747,0.0044836062378893,0,0,0,0,0,0,0
PTPMT1,0,0.0030813916480146,0.0122120000468432,0,0,0,0,0,0
TOMM20,0,0.0032418383773772,0.0067941148434462,0,0,0,0,0,0
CLINT1,0.003570064705181,0.001857045351446,0.0416854119597186,0,0,0,0,0,0
KRT38,0.0036041474871698,0.1034561472061314,0,0.0888888888888888,0,0,0,0,0
SMAGP,0,0.0205840625097926,0.0891769792525592,0,0,0,0,0,0
THOC5,0.0036026679984993,0.028880917149905,0.0815774032717611,0,0,0,0,0,0
MAEA,0,0.0146718433464506,0.0032464527146269,0,0,0,0,0,0
CTDSP1,0,0.0389781852717605,0.010153903431555,0.1444444444444444,0,0,0,0,0
CXXC5,0,0.0194161154841519,0.0885184164480611,0.2333333333333333,0,0,0,0,0
CDCA5,0,0.0021628162937372,0.0626005006494429,0,0,0,0,0,0
TMEM14C,0,0.0132418039024939,0.0045378528378742,0,0,0,0,0,0
ACTC1,0,0.0212819923641851,0.0942307487964425,0,0,0,0,0,0
DNAH8,0.0201427152331997,0.0819423419562911,0,0,0,0,0,0,0
UBAC1,0,0.0065913845908314,0.0092307258776974,0.3111111111111111,0,0,0,0,0
PPA1,0,0.0067311938702969,0.0269737691016858,0.1333333333333333,0,0,0,0,0
CMTM3,0,0.0187046125772404,0.1389498490944463,0,0,0,0,0,0
MRPL23,0,0.0620681216073722,0.018996553216251,0,0,0,0,0,0
SFXN5,0,0.0069639612563914,0.00443438774214,0,0,0,0,0,0
APOL2,0.0036036025903874,0.0790198343899644,0.0558233520076156,0.988888888888889,0,0,0,0,0
PDE9A,0,0.0328629608547464,0.1691303450930675,0,0,0,0,0,0
SULT1E1,0,0,0,0,0,0,0,0,0
MMAB,0,0,0.0136079480773795,0,0,0,0,0,0
MINK1,0.0034334500905029,0.0028740622527951,0.0121623279362056,0.0888888888888888,0,0,0,0,0
NXPE2,0,0.1437447483111925,0.1893949234647723,0,0,0,0,0,0
PLSCR3,0,0.0005451673064832,0,0.0888888888888888,0,0,0,0,0
TMEM187,0,0.0396232604203204,0.0024113505374672,0.0444444444444444,0,0,0,0,0
BRI3,0,0.0134860213732985,0.0280131976119507,0.0111111111111111,0,0,0,0,0
SFT2D2,0,0.0033255080467758,0.0199958886814574,0.3222222222222223,0,0,0,0,0
REEP2,0,0.0080749166450774,0.1155365133878273,0.2333333333333333,0,0,0,0,0
ATXN1L,0,0.0272483844726718,0.0692769306384579,0,0,0,0,0,0
TMEM239,0,0.0185505501890996,0,0,0,0,0,0,0
NLGN3,0,0.0166373958912233,0.1672535267396978,0.0444444444444444,0,0,0,0,0
RRP12,0.007174977858879,0.0722536755729534,0.0275320090974282,0.1333333333333333,0,0,0,0,0
CEP290,0.0068406107663816,0.0078513805788935,0.0597506743335726,0,0,0,0,0,0
ZFYVE21,0,0.0228447458903968,0.0595674705322224,0,0,0,0,0,0
TDRD7,0.010786324913612,0.011171899754316,0.0108559219353924,0.3111111111111111,0,0,0,0,0
ABL2,0.010747662910711,0.0037615618113288,0.0061413339212782,0.3222222222222223,0,0,0,0,0
AP3M1,0.0036043079895101,0.0106067861568831,0.027328501188325,0.1333333333333333,0,0,0,0,0
DVL3,0,0.0047102688770307,0.0024053543684561,0,0,0,0,1,0
URI1,0,0,0.0416736285587741,0,0,0,0,0,0
NGLY1,0,0.0025456321816423,0.0018780351704353,0,0,0,0,0,0
SERTAD3,0.0036030942348824,0.0049758927488857,0.0361774181630224,0,0,0,0,0,0
ZFHX4,0.0035992482054639,0.1088026315693066,0.1860530520845196,0.0777777777777777,0,0,0,0,0
ZNF670,0,0.0032322397690918,0.0562173205787598,0,0,0,0,0,0
PTRH1,0.0036028664197206,0.0122694056867111,0.0261363125192199,0.3111111111111111,0,0,0,0,0
USP10,0,0.011673801465194,0.0031556255104609,0.0666666666666666,0,0,0,0,0
NADK,0,0.3943063270404432,0.0065769021348405,0,0,0,0,0,0
TXNDC11,0,0.0151813569992908,0.025910774940813,0,0,0,0,0,0
SQLE,0.0071524030370816,0.0216514693016629,0.0638167028213773,0.0777777777777777,0,0,0,0,0
LRP10,0.0107703161428439,0.0069984229737052,0.0100129901754526,0,0,0,0,0,0
SIRT3,0,0.0016222858087871,0.0013679711949616,0,0,0,0,0,0
ZSCAN22,0,0.0006420465403338,0.0273733313312621,0,0,0,0,0,0
ZNF329,0,0.0055126947443275,0.0392734871069846,0,0,0,0,0,0
ADAM11,0.0036032968196136,0.0266747264003813,0.0429670759200987,0.0888888888888888,0,0,0,0,0
ACY3,0,0.0189261633755412,0.0099277505403969,0,0,0,0,0,0
SRSF11,0.0036036142379322,0.0084767747559974,0.0393265534328702,0,0,0,0,0,0
ZNF439,0,0.0091571002156786,0.0258080977876119,0.0777777777777777,0,0,0,0,0
RAVER1,0,0.0338973036946594,0.0041530937326514,0.0777777777777777,0,0,0,0,0
ISX,0,0.2172327049191153,0,0.988888888888889,0,0,0,0,0
ASF1B,0,0.0057952787762316,0.2359084769646652,0.0999999999999999,0,0,0,0,0
FOXD2,0.003603682300827,0.1679617128242672,0.0724975518916531,0,0,0,0,0,0
ZNF365,0,0.0193109384431466,0.0066838532853864,0.1333333333333333,0,0,0,0,0
NDE1,0,0.0093128600726161,0.0104709401395372,0,0,0,0,0,0
SP7,0,0.0423873542673245,0.0880127892495234,0,0,0,0,0,0
DACT2,0,0.0458206071501778,0.2826031010479991,0,0,0,0,0,0
PYDC2,0,0,0,0,0,0,0,0,0
RPP30,0,0.0131551993031629,0.004760757580785,0.1333333333333333,0,0,0,0,0
DERL1,0.0036035147396268,0.0013760224721886,0.030133942875395,0.0777777777777777,0,0,0,0,0
SYNDIG1,0,0.0266892787913661,0.2875161595755865,0,0,0,0,0,0
NXN,0,0.042077352861547,0.1086187904188595,0.0888888888888888,0,0,0,0,0
WASF1,0,0.0071565438346637,0.0746901649907533,0,0,0,0,0,1
GIGYF1,0.0035999870071049,0,0.0059196963984289,0.0111111111111111,0,0,0,0,0
SMG9,0.0036035892274056,0.0018586158266978,0.0536173764984313,0,0,0,0,0,0
GNG10,0,0.0012797675602219,0.0222868915128228,0.3111111111111111,0,0,0,0,0
ALG10,0,0.0006539104850726,0.0451607238347237,0,0,0,0,0,0
PPP1R26,0.0035955210964299,0.0592373952141181,0.0050797520744937,0.3111111111111111,0,0,0,0,0
MAN1B1,0,0.0261330114897525,0.0279230070678485,0.3111111111111111,0,0,0,0,0
DDAH2,0,0.0510851010180121,0.019027221508205,0,0,0,0,0,0
SLC39A1,0,0.0281224726329063,0.0079406237372581,0,0,0,0,0,0
HSCB,0,0.0093493291756813,0.0030120652488945,0,0,0,0,0,0
ZFY,0,0,0,0,0,0,0,0,0
KAT14,0,0,0,0,0,0,0,0,0
GATC,0,0.0042788828874457,0.0400567180515686,0,0,0,0,0,0
QRSL1,0,0.007584205801187,0.0425029665867357,0,0,0,0,0,0
UGT1A10,0,0.1261720871298743,0,0.1444444444444444,0,0,0,0,0
UGT1A6,0,0.3216459990866568,0,0.1444444444444444,0,0,0,0,0
TTC30B,0.0035524551871916,0.0040282162084969,0.1252165275762368,0,0,0,0,0,0
HDDC2,0.0071728978857637,0.0217698749138278,0.0279838783149195,0,0,0,0,0,0
XPOT,0.0036030575333934,0.0035804089247007,0.024979830511698,0,0,0,0,0,0
CCDC91,0,0.0094555790820895,0.0350921111884506,0,0,0,0,0,0
KRT75,0,0.0148301381134029,0,0,0,0,0,0,0
MALSU1,0,0.0056088614853488,0.0405493237236583,0.0111111111111111,0,0,0,0,0
AIG1,0,0,0.0192108576626086,0,0,0,0,0,0
INSIG2,0,0.0133849096419777,0.0217417404703271,0,0,0,0,0,0
KRT6C,0,0.0098809830765041,0,0,0,0,0,0,0
RUNX1T1,0.0035518381250081,0.043424568335684,0.1761052335191184,0.0777777777777777,0,0,0,0,0
AHNAK2,0.0036017024307716,0.0454601715111462,0.3283423902027745,0,0,0,0,0,0
BLOC1S3,0,0.0060254047285822,0.002234645815454,0,0,0,0,0,0
CYSRT1,0,0.1106199010627056,0,0,0,0,0,0,0
LATS2,0,0.0096220828199488,0.1141293346661437,0.1777777777777777,0,0,0,0,0
NUP62CL,0,0.0390988878031654,0.152396981129424,0.0444444444444444,0,0,0,0,0
PDLIM1,0.0036040766792017,0.0053884373840638,0.0762748245608548,0.1333333333333333,0,0,0,0,0
SYN1,0,0.0092838192032121,0.2377625521300901,0.0444444444444444,0,0,0,0,0
FAM220A,0,0.0075238123554858,0.0758788840424599,0.0111111111111111,0,0,0,0,0
MKI67,0.0178541976684567,0.0090240297780146,0.1682946528449116,0,0,0,0,0,0
KIF15,0.0071584665843935,0.2424725830242434,0.0944126697955127,0,0,0,0,0,0
CHMP3,0,0.0040254625026382,0.005537999912179,0,0,0,0,0,0
TSNARE1,0,0,0.0161237622694921,0,0,0,0,0,0
PACS1,0,0.0191079330322721,0.0088522076972701,0,0,0,0,0,0
IGF2R,0.0035981317047227,0.0004992147885416,0.0839878825606364,0,0,0,0,0,0
LDLRAD1,0,0.018777899810089,0,0,0,0,0,0,0
ZNF629,0,0.0035749423923234,0.0306364219321662,0,0,0,0,0,0
UBR2,0,0.0033028354334602,0.0342966319386123,0,0,0,0,0,0
CAVIN4,0,0,0,0,0,0,0,0,0
NRF1,0,0.0011854849093143,0.0264589691983678,0.0111111111111111,0,0,0,0,0
EXOC3L1,0,0.0363502701367914,0.0337340050193644,0,0,0,0,0,0
PEX12,0,0.0048190554633752,0.070924086252725,0.0888888888888888,0,0,0,0,0
FA2H,0.0036031762337289,0.002216772486785,0.1076710461394452,0,0,0,0,0,0
CNDP2,0,0.0115881237381687,0.0179940319405711,0,0,0,0,0,0
BCCIP,0.0035872362528149,0.0036682197276893,0.0304727340892649,0,0,0,0,0,0
TNFRSF11B,0,0.0119169194041427,0.3282009253982203,0.0777777777777777,0,0,0,0,0
KIF16B,0,0,0.063040725787498,0,0,0,0,0,0
TM4SF18,0.0035616376349824,0.0204296962605775,0.0015213848146308,0,0,0,0,0,0
KIAA1217,0.0033034607324048,0.0016167799605761,0.0582305023055656,0,0,0,0,0,0
EFHD1,0,0.0012728787391624,0.0378378494147157,0.1444444444444444,0,0,0,0,0
ARFIP1,0.0035068182854872,0.0079594358010734,0.0018962733087495,0,0,0,0,0,0
PTPRG,0.0070370023331916,0.0095199721791385,0.0321714991298736,0,0,0,0,0,0
LIME1,0,0.0996536045762324,0.0200577826006035,0,0,0,0,0,0
DGAT2L6,0,0.0525040947848919,0,0.0444444444444444,0,0,0,0,0
ATP6V0B,0.0036022248470519,0.0030356164966028,0.0078071192475205,0,0,0,0,0,0
MICALL1,0,0.0023040801039672,0.0342152557910308,0.988888888888889,0,0,0,0,0
ZNF438,0.0035635074168978,0.0044596945242683,0.0726581803036496,0,0,0,0,0,0
RSL24D1,0,0.0056712912395182,0.0102260794677796,0,0,0,0,0,0
UPF3B,0.0071077084619543,0.0741419946476805,0.0591219535549627,0.0444444444444444,0,0,0,0,0
B3GAT2,0,0.0128409986453028,0.0780390439667768,0,0,0,0,0,0
GNAZ,0,0.0155160091988329,0.0592849036801019,0,0,0,0,0,0
KRTAP3-3,0.0036042516269022,0.0635765534814648,0,0,0,0,0,0,0
ACTL6B,0.0036040569546203,0.072337431123077,0,0.0111111111111111,0,0,0,0,0
BANF1,0,0.0056856239461677,0.0257757492917229,0,0,0,0,0,0
POU3F2,0.0071830672081311,0.0060858404171365,0,0,0,0,0,0,0
SOX10,0,0,0.2507534414873495,0.988888888888889,0,0,0,0,0
NACA,0,0,0.0022482235840692,0,0,0,0,0,0
DBNL,0,0.0020970012879873,0.0055178997474167,0.0111111111111111,0,0,0,0,0
TMEM259,0,0.0091614144813482,4.355103891569055e-05,0.0777777777777777,0,0,0,0,0
RASD1,0,0.0280463883380633,0.0975193943034085,0.0888888888888888,0,0,0,0,0
TTBK2,0.0035932241737579,0.0025206238450432,0.0779238480586504,0,0,0,0,0,0
CEP164,0.0071867662484528,0.0016160143938006,0.0026549776599188,0,0,0,0,0,0
ARHGAP31,0,0.0044048075214846,0.0557567172269598,0,0,0,0,0,0
TADA2A,0.0035584614217737,0.0022037792941239,0.0567294642558527,0.0888888888888888,0,0,0,0,0
TRAPPC3,0,0.0071937726736208,0.0044194475117102,0,0,0,0,0,0
CLEC12B,0.0106535777080229,0.1922795560936492,0.0509665038956613,0,0,0,0,0,0
PEX26,0,0.0055572058809912,0.0152433583009435,0.0777777777777777,0,0,0,0,0
RTN1,0,0.0017531142782589,0.1600443441381965,0,0,0,0,0,0
BRPF3,0,0.0170484758269837,0.0149679588664215,0,0,0,0,0,0
PPP1R3C,0,0.0120258414666952,0.0158054382262924,0.1333333333333333,0,0,0,0,0
CTNNBL1,0,0.0061121633618455,0.0046991680825472,0,0,0,0,0,0
XBP1,0.0071035711334428,0.02565318297764,0.0976797641700774,0,0,0,0,0,0
SLC9A3,0,0.0153930101043214,0.0937131839243356,0,0,0,0,0,0
MS4A7,0.0035169751920848,0,0.076510431710401,0,0,0,0,0,0
BCL2L10,0,0.0009139147258218,0.0436317782878889,0,0,0,0,0,0
PIP4P2,0,0,0,0,0,0,0,0,0
SPAG16,0.0070552892525928,0.013314736615401,0.0351716471338287,0.1444444444444444,0,0,0,0,0
TCHP,0,0.0054195340250651,0.0387472406924494,0,0,0,0,0,0
POU6F1,0,0.0071593048122408,0.0376039943756437,0,0,0,0,0,0
VEZF1,0,0.0032713939205777,0.0450955042892434,0.0888888888888888,0,0,0,0,0
ZSCAN26,0,0.0924470541295785,0,0,0,0,0,0,0
ALG8,0.0036014214935232,0.0045811755683221,0.0121548954358493,0,0,0,0,0,0
CLRN1,0,0.0415372847138213,0,0,0,0,0,0,0
CASKIN1,0.0036040274404027,0.0134115675194889,0.0398406112122516,0,0,0,0,0,0
ARL3,0,0.0035150371173659,0.0308263035641673,0.1333333333333333,0,0,0,0,0
CACNB3,0,0.0124048436998588,0.0310515521698861,0,0,1,0,0,0
POMC,0,0.0673627333195483,0.1741769413786704,0,0,0,0,0,0
ARSA,0,0.007062027253617,0.0234393961557273,1,0,0,0,0,0
ATP6V1E2,0,0.0012937585530736,0.0477914056595375,0,0,0,0,0,0
OTOP3,0,0.0115775726839601,0,0.0888888888888888,0,0,0,0,0
KATNBL1,0,0.0369425468671676,0.0195396096822672,0,0,0,0,0,0
RAB11FIP2,0.0035980776774463,0.0043996963435218,0.080786349326886,0,0,0,0,0,0
ZNF572,0,0.0039331538155112,0.0505460854968967,0.0777777777777777,0,0,0,0,0
ZNF837,0,0.0014693200858079,0.0155138731124686,0,0,0,0,0,0
TSPAN12,0,0.0230618830311159,0.0823269977391032,0.0111111111111111,0,0,0,0,0
HCCS,0.0036040512106894,0.0685518640531312,0.0252227751311917,0.0444444444444444,0,0,0,0,0
ZNF485,0,0.0165073460049995,0.0214892668815186,0,0,0,0,0,0
ZFP41,0.0036029838438271,0.0008099159721207,0.063308151193156,0,0,0,0,0,0
CHN1,0.0036026439576781,0.0019320924837771,0.0138381880927457,0,0,0,0,0,0
AIF1L,0,0.0148395211268652,0.1965325942391267,0.3111111111111111,0,0,0,0,0
NEUROG3,0,0.0423584197688524,0,0.1333333333333333,0,0,0,0,0
RAD54L,0,0.0053082779542959,0.042622385559723,0,0,0,0,0,0
CCDC14,0.0033673606537216,0.0031367096960096,0.0115732565630229,0,0,0,0,0,0
ANKRD26,0.0070857669428246,0.0072366058620459,0.0522692182647592,0,0,0,0,0,0
ZBTB39,0.0036035508725866,0.0296194460985025,0.0289619298449707,0,0,0,0,0,0
LEPROTL1,0,0.0060470213341772,0.0558807168842579,0,0,0,0,0,0
RAB33B,0.0036025483029341,0.0042427252687534,0.0387853410434389,0,0,0,0,0,0
UBE2J1,0,0.0036259321113389,0.0137689116050665,0,0,0,0,0,0
CENPB,0,0.0087007584108433,0.039140088437353,0,0,0,0,0,0
VHLL,0,0.0020549522572998,0,0,0,0,0,0,0
HIST1H2AC,0,0.0004201220821947,0.0032254853655662,0,0,0,0,0,0
STRADA,0,0.0159990265225478,0.003154093130332,0.0888888888888888,0,0,0,0,0
HASPIN,0,0,0,0,0,0,0,0,0
CYP4F12,0,0.3012137157503065,0.1516389180549226,0.0888888888888888,0,0,0,0,0
CDC42BPG,0,0.0652755305813871,0.1184751556394295,0,0,0,0,0,0
DNM3,0.0035962654006124,0.020361120578753,0.0609232362204157,0.3222222222222223,0,0,0,0,0
ENPP7,0.003604000563739,0.0463477149728051,0,0.0888888888888888,0,0,0,0,0
CERS2,0,0.1812223038855007,0.0067721648973157,0,0,0,0,0,0
LRFN1,0,0.0220255243162921,0.146197656092791,0,0,0,0,0,0
ACAA2,0,0.000357225225058,0.0257203331731021,0,0,0,0,0,0
ZNF35,0,0.012313667071324,0.0270737886001316,0,0,0,0,0,0
MIA,0,0.0066357167392349,0.0231224777379666,0,0,0,0,0,0
CNOT2,0.0035397698264604,0.0058644182479636,0.022651450971656,0,0,0,0,0,0
IWS1,0.0036040698514376,0.0030035690570338,0.0109647364219268,0,0,0,0,0,0
HAUS6,0.0036018484091792,0.0078134214278259,0.0174405148400578,0.3111111111111111,0,0,0,0,0
HAUS2,0,0.0040731007608039,0.0165396356429093,0,0,0,0,0,0
OSBPL5,0,0.0018705656828574,0.0310050644131043,0,0,0,0,0,0
CYP2C9,0.0179215215702024,0.0865853066426536,0,0.1333333333333333,0,0,0,0,0
LCT,0.0036031980971074,0.0209996067568905,0,0,0,0,0,0,0
PSMA6,0.0072058956904074,0,0.0100348327131385,0,0,0,0,0,0
PLN,0,0,0.1009587906541247,0,0,0,0,0,0
SAPCD2,0,0.0120121922763487,0.0758575994016927,0.3111111111111111,0,0,0,0,0
NXT1,0,0.0032246701703224,0.0082625760012662,0,0,0,0,0,0
MLLT10,0,0,0.029577435474486,0,0,0,0,0,0
THAP6,0,0.0048286592441368,0.0579713842638248,0,0,0,0,0,0
JPH1,0,0.020756153826912,0.0623844238044194,0.0777777777777777,0,0,0,0,0
SRSF4,0,0.0037366987456387,0.0044117145246529,0,0,0,0,0,0
SURF4,0,0.0036972678496386,0.0146568354517011,0.3111111111111111,0,0,0,0,0
DDX41,0.0036033575940586,0.0001812897002627,0.0091109147926171,0,0,0,0,0,0
GPRC5D,0,0.0243617784966296,0.0499494756786322,0,0,0,0,0,0
LRRC25,0,0.0601379755657157,0.0926179353209843,0.0888888888888888,0,0,0,0,0
CCAR1,0.0071769922848086,0.0004435872288064,0.0192528180513734,0.1333333333333333,0,0,0,0,0
DPYSL5,0.0071918637589845,0.0046816605742848,0,0,0,0,0,0,0
DPYSL2,0,0.0159297310807488,0.0097221876774507,0,0,0,0,0,0
WLS,0.003603598978761,0.0164405706220161,0.0339435682171094,0,0,0,0,0,0
CCDC77,0,0.006928483022999,0.0518435669255403,0,0,0,0,0,0
DDX46,0.0071725226500948,0.0046495746264254,0.047473068801105,0.2333333333333333,0,0,0,0,0
UBXN2A,0,0.0054765120697137,0.0144859763916359,0,0,0,0,0,0
TRO,0.0071791421344263,0.0846206672661972,0.1038764256996062,0.0444444444444444,0,0,0,0,0
CACNG7,0,0.0285629958642161,0,0,0,1,0,0,0
IP6K2,0.0034319252920849,0.0094631883670842,0.0055488315973232,0,0,0,0,0,0
GSTO2,0.0072027279173061,0.0083348880728493,0.0014374834143802,0,0,0,0,0,0
WRB,0,0.0113645747983532,0.0069859905439213,0,0,0,0,0,0
PF4V1,0,0.0517732338204777,0,0,0,0,0,0,0
TMEM52B,0,0,0.0531142757341891,0,0,0,0,0,0
VWC2L,0,0.0800953694139033,0,0.1444444444444444,0,0,0,0,0
DEFB112,0,0,0,0,0,0,0,0,0
NEMP1,0,0,0,0,0,0,0,0,0
THBD,0,0.0083156038234417,0.0610951144833216,0,0,0,0,0,0
KNL1,0,0,0,0,0,0,0,0,0
KCNA6,0,0.0121627046907029,0.3163723814940311,0,0,0,0,0,0
SPINT1,0,0.0526820717258579,0.1716171348998998,0,0,0,0,0,0
UXT,0.0036028240550541,0.0346542260258299,0.0089292531597127,0.0444444444444444,0,0,0,0,0
VPS29,0,0.0004792382436153,0.0023113274632519,0,0,0,0,0,0
TMEM98,0,0.0181224945298587,0.1312234557615536,0.0888888888888888,0,0,0,0,0
BARHL2,0,0.1337356451787193,0,0,0,0,0,0,0
SLC35B4,0,0.0019166013546084,0.0164148176300931,0.0111111111111111,0,0,0,0,0
EBAG9,0.0036014276799839,0.0001305278854078,0.0765065190418138,0.0777777777777777,0,0,0,0,0
MSGN1,0,0.0064418072520062,0,0,0,0,0,0,0
MRGPRX3,0,0,0,0,0,0,0,0,0
PINX1,0,0,0.0366738286572153,0,0,0,0,0,0
TSPO2,0,0.0021256245907753,0.0295116876145411,0,0,0,0,0,0
ANAPC2,0.0036039690275196,0.0013045340270664,0.0316705310084317,0.3111111111111111,0,0,0,0,0
ALKBH4,0,0.0066024987278409,0.0062664458485342,0.0111111111111111,0,0,0,0,0
ACOT9,0,0,0.0289625197134717,0.0444444444444444,0,0,0,0,0
MYO16,0.003593431324285,0.0909137234835927,0.4079023576577841,0,0,0,0,0,0
PARN,0,0.0075474024182643,0.0008830112398634,0,0,0,0,0,0
MPHOSPH6,0,0.0056450759471131,0.0195558322453874,0.0666666666666666,0,0,0,0,0
EXOSC10,0,0.0085264651051618,0.0020692430614445,0,0,0,0,0,0
ZNF143,0.0106983223954872,0,0.0074179997948176,0,0,0,0,0,0
SEPT10,0,0.0093330181568313,0.0383926225167466,0,0,0,0,0,0
CXCL2,0,0.0073605225468314,0.0485692384620235,0,0,0,0,0,0
MR1,0.0035168856147757,0.2084857817673997,0.0310671030512815,0.3222222222222223,0,0,0,0,0
CDS2,0.0036022627225304,0.0019077889031258,0.0149058555392557,0,0,0,0,0,0
UBXN11,0,0.0112312757790991,0.0461578007424093,0,0,0,0,0,0
HAS1,0.0072052053784548,0.0389448752710013,0.0868666515061193,0,0,0,0,0,0
HAS3,0,0.0172388574447153,0.119627296359587,0,0,0,0,0,0
SHMT1,0,0.0258657891574816,0.0271638964025806,0.0888888888888888,0,0,0,0,0
CISD2,0,0.0033062279122465,0.0260997665152442,0,0,0,0,0,0
TMEM43,0,0.0074501614000774,0.0694767369396304,0,0,0,0,0,0
EYA2,0,0.0246550791702746,0.1567855742331618,0,0,0,0,0,0
C11orf87,0.0108090775574132,0.0769254652371352,0,0,0,0,0,0,0
BRF2,0.00360264294696,0.0196998635774958,0.0130473268179546,0,0,0,0,0,0
ATP6V1A,0.0070906498146667,0.003562258399955,0.0278479179318185,0,0,0,0,0,0
AKTIP,0,0.0037205003329942,0.0114288727506219,0,0,0,0,0,0
KLB,0,0.0055071040295926,0.1755321242239504,0,0,0,0,0,0
KYAT1,0,0,0,0,0,0,0,0,0
TMEM50B,0.003601407190796,0.0026973289757972,0.0932175854606487,0,0,0,0,0,0
ATG9A,0,0.003516518259563,0.0233373614821657,0.1444444444444444,0,0,0,0,0
URGCP,0.0069929055022242,0.1565092152547217,0.0205233690042852,0.0111111111111111,0,0,0,0,0
PPIP5K2,0,0.0032672929505118,0.0430936048406881,0,0,0,0,0,0
ZNF18,0,0.0026737533690048,0.0247952097074315,0.0888888888888888,0,0,0,0,0
ACP1,0,0.0043537171844075,0.0045744960607625,0,0,0,0,0,1
UBE4A,0.0036013527945761,0.0043868583189241,0.0330386126367363,0,0,0,0,0,0
FAM214B,0.003318537450736,0.0123316386832673,0.0230758586337826,0.3111111111111111,0,0,0,0,0
CST6,0.0036042918934702,0.0943568643957649,0.305154680527104,0,0,0,0,0,0
LAYN,0.0035161354119885,0.0313585352994291,0.2796522949335408,0,0,0,0,0,0
PLPP6,0,0.0709299843735119,0,0,0,0,0,0,0
CLIC1,0,0.0098623868329148,0.0762758216465422,0,0,0,0,0,0
BATF,0,0.0967590854325155,0.0532887903016003,0,0,0,0,0,0
HSPA2,0,0,0.1035288904336573,0,0,0,0,0,0
FASTKD3,0.0036035336998602,0.0084443038148196,0.0481501000880077,0,0,0,0,0,0
IMPDH1,0,0.0054321056317623,0.0770594939893434,0.0111111111111111,0,0,0,0,0
ZNF764,0,0.0079136444391763,0.0377065515708547,0,0,0,0,0,0
SNF8,0,0.0053957731662009,0.0077849362836426,0.0888888888888888,0,0,0,0,0
TMED8,0,2.5556119858852583e-05,0.0672640914630526,0,0,0,0,0,0
NDUFA12,0.0036042415287879,0.0271229418575248,0.0090441067292929,0,0,0,0,0,0
MRFAP1,0,0.0030510092337492,0.0090023093606777,0,0,0,0,0,0
PAM16,0,0.0001192009294598,0.035723671537852,0,0,0,0,0,0
XIRP1,0,0.0513568096969356,0.120305576120136,0,0,0,0,0,0
PCMT1,0,0.0271402470366215,0.0066096370070384,0,0,0,0,0,0
CCL17,0,0,0.2577771485041786,0,0,0,0,0,0
PPP5C,0,0.0063689979009877,0.0458871422432795,0,0,1,0,0,0
FAR1,0.0103940827181206,0.0001935186927885,0.0633794577671107,0,0,0,0,0,0
TMEM17,0,0.0059843549035462,0.0062515723222703,0,0,0,0,0,0
MTA1,0,0.0018388577508209,0.0144861325002918,0,0,0,0,0,0
MRPL40,0,0.0017234550417758,0.003455010430164,0.0777777777777777,0,0,0,0,0
SIRT6,0,0.0194113932446092,0.0367354862673509,0.0777777777777777,0,0,0,0,0
SNAP23,0,0.0131102043106895,0.0133106099452641,0,0,0,0,0,0
N4BP3,0,0,0.065713218836917,0,0,0,0,0,0
NAV1,0,0,0.0396380015398703,0.3222222222222223,0,0,0,0,0
