gene,MF: STAD,METH: STAD,GE: STAD,CNA: STAD,hsa04010,hsa04110,hsa04115,hsa04151,hsa04310,hsa04350,hsa04520,hsa05120
CAMK1D,0.0124835949131119,0.1811162846162989,0.0733203817812085,0.2491909385113268,0,0,0,0,0,0,0,0
TLK1,0.0490112477289489,0.0,0.0151082402939212,0.0,0,0,0,0,0,0,0,0
DDX54,0.0507378787570278,0.0033520988053589,0.0496189178142994,0.0,0,0,0,0,0,0,0,0
KRT72,0.1165241170467556,0.2021965571980003,0.0,0.1909385113268608,0,0,0,0,0,0,0,0
NMUR2,0.0,0.2299870759475027,0.0001151518958018,0.0,0,0,0,0,0,0,0,0
SLC35G2,0.0258352611173762,0.20969508168625,0.0345482610416407,0.0,0,0,0,0,0,0,0,0
CEP97,0.0500697637121762,0.0366615243347666,0.0474239445079572,0.0,0,0,0,0,0,0,0,0
KRT76,0.0130562128164632,0.1409544892967526,0.0,0.1909385113268608,0,0,0,0,0,0,0,0
ITM2A,0.0,0.1172232109786149,0.1151519708777053,0.0,0,0,0,0,0,0,0,0
DNPH1,0.0130342762075693,0.0017300263901173,0.0047872826767379,0.0,0,0,0,0,0,0,0,0
USP25,0.0,0.01604403195555,0.003605824122373,0.0,0,0,0,0,0,0,0,0
FOXR2,0.0260007869016384,0.0829386453588178,0.0,0.0,0,0,0,0,0,0,0,0
MTMR14,0.0129849645434917,0.0183456477201816,0.0127427403984522,0.0,0,0,0,0,0,0,0,0
FGB,0.0260560424232423,0.0,0.038131237722115,0.0,0,0,0,0,0,0,0,0
PPOX,0.0258318480783375,0.0158911086527205,0.0071972070379022,0.0,0,0,0,0,0,0,0,0
CEP250,0.0379490557754281,0.0017568329441422,0.0425112461130693,0.0,0,0,0,0,0,0,0,0
GOLGA7B,0.0118603550317761,0.0416596437011891,0.04134861651149,0.0,0,0,0,0,0,0,0,0
MSH3,0.0255467808915873,0.004226806021559,0.0041621146051719,0.0,0,0,0,0,0,0,0,0
DLST,0.0387837381156303,0.0032385145140594,0.0259471103317521,0.0,0,0,0,0,0,0,0,0
CNOT9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
SACS,0.2038739323959602,0.0,0.0890680523711005,0.0,0,0,0,0,0,0,0,0
ARHGEF16,0.012628801311006,0.1078339792578537,0.0405944412947771,0.0,0,0,0,0,0,0,0,0
SYT3,0.0769694510557634,0.1801782845646544,0.0396129657891251,0.0,0,0,0,0,0,0,0,0
ZNF726,0.0,0.4891639084521267,0.0324909210233306,0.0,0,0,0,0,0,0,0,0
GPKOW,0.0129603393232935,0.4028812063862945,0.01646967479159,0.0,0,0,0,0,0,0,0,0
TANC1,0.0128834094795919,0.1513861241097487,0.0121516096928088,0.0,0,0,0,0,0,0,0,0
BIVM,0.0,0.0612250531909917,0.0282869313442807,0.0,0,0,0,0,0,0,0,0
ZNF784,0.0,0.0295267497491054,0.0360343724064298,0.0,0,0,0,0,0,0,0,0
TSPYL6,0.0387924641400999,0.1490480144925399,0.0816274066012017,0.0,0,0,0,0,0,0,0,0
CD207,0.0130415990743507,0.1122167310949045,0.1072378568358849,0.0,0,0,0,0,0,0,0,0
DPH2,0.0127914121830443,0.0002645820519109,0.0604141619441573,0.0,0,0,0,0,0,0,0,0
ECE1,0.036865005029787,0.01935492740132,0.0063738597304849,0.0,0,0,0,0,0,0,0,0
SNX11,0.0251876109642197,0.0119191018128746,0.0125037001736893,0.0,0,0,0,0,0,0,0,0
SNAP47,0.0,0.0037182152327783,0.0002426256442689,0.0,0,0,0,0,0,0,0,0
RCOR1,0.0,0.0017777373940961,0.02145935208609,0.4304207119741101,0,0,0,0,0,0,0,0
VKORC1,0.0,0.0,0.0234973404444634,0.0,0,0,0,0,0,0,0,0
ZNF213,0.0123916133984839,0.0121653806118477,0.0064718104416217,0.0,0,0,0,0,0,0,0,0
POLK,0.0,0.0463720246657384,0.0114675171051682,0.0,0,0,0,0,0,0,0,0
ADCYAP1,0.0128689865112935,0.2934121404699071,0.1298352261855067,0.0,0,0,0,0,0,0,0,0
SEZ6L,0.050408887758573,0.174285700890171,0.2076613924626815,0.0,0,0,0,0,0,0,0,0
ZNF138,0.0124024103397599,0.0135569092179684,0.0517874233821579,0.0,0,0,0,0,0,0,0,0
RNF139,0.0128992149232003,0.0093182346004198,0.0071526581431589,0.0,0,0,0,0,0,0,0,0
HM13,0.0124261298587269,0.0006872376778202,0.0023996445991898,0.0,0,0,0,0,0,0,0,0
LRG1,0.0,0.0,0.019743150006942,0.5242718446601942,0,0,0,0,0,0,0,0
SELENBP1,0.0130303296906261,0.1898721183880103,0.1229217895828517,0.0,0,0,0,0,0,0,0,0
DAPK2,0.0,0.089047882974042,0.0550879124747154,0.0,0,0,0,0,0,0,0,0
POLR3GL,0.0,0.0007842178618486,0.0280524196237822,0.3009708737864078,0,0,0,0,0,0,0,0
CKMT1A,0.0128472480804572,0.0228571806768631,0.06682000557039,0.0,0,0,0,0,0,0,0,0
CKMT1B,0.0,0.052338568049575,0.0659923197343253,0.0,0,0,0,0,0,0,0,0
IFT80,0.0,0.0043472186315884,0.0537575226075003,0.0,0,0,0,0,0,0,0,0
ZNF579,0.012930630468991,0.0201701774985324,0.0086299300484326,0.0,0,0,0,0,0,0,0,0
SFTPC,0.025791375981657,0.1419034374536496,0.0,0.0,0,0,0,0,0,0,0,0
UNC93A,0.0,0.0036296402065594,0.0003851078151102,0.0,0,0,0,0,0,0,0,0
ZNF275,0.0,0.5414544140376644,0.005853398336526,0.2686084142394822,0,0,0,0,0,0,0,0
ZNF593,0.0,0.0438322784945551,0.0303737699722836,0.0,0,0,0,0,0,0,0,0
SERINC3,0.0257161740662801,0.0060507359934587,0.0108407910912664,0.0,0,0,0,0,0,0,0,0
RFX3,0.012148327507599,0.0221934091770732,0.0311425367392567,0.0,0,0,0,0,0,0,0,0
ALG3,0.0128173292683977,0.0030967970983965,0.0621713878664048,0.0,0,0,0,0,0,0,0,0
CST2,0.0130572537734995,0.0511167637480585,0.2335166089700853,0.0,0,0,0,0,0,0,0,0
AKAP14,0.0128888214357839,0.0241960139414058,0.0751448590826033,0.0,0,0,0,0,0,0,0,0
HAP1,0.012711038398963,0.1054048375689361,0.1052254425792126,0.0,0,0,0,0,0,0,0,0
CDK2AP1,0.0,0.1181599312027573,0.0153147029695037,0.0,0,0,0,0,0,0,0,0
KRT80,0.0,0.1695535292627702,0.3286337111269722,0.1909385113268608,0,0,0,0,0,0,0,0
TRIM10,0.0127941193458741,0.049586261855279,0.1538102449495698,0.0,0,0,0,0,0,0,0,0
XPO6,0.0122285636896548,0.0312143762756618,0.050035294422176,0.0,0,0,0,0,0,0,0,0
RBBP5,0.0130267832276938,0.0083422359849323,0.0378019003466084,0.0,0,0,0,0,0,0,0,0
DLX4,0.0127201860947277,0.0420424756096808,0.1348385518154807,0.0,0,0,0,0,0,0,0,0
IQCN,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
KLHL41,0.0130462872312413,0.2001829318288345,0.1021980282675216,0.0,0,0,0,0,0,0,0,0
MCM3,0.0,0.0011913781935459,0.0859801984645035,0.0,0,1,0,0,0,0,0,0
ELF5,0.0126414392432413,0.119081651764674,0.0436173336067923,0.0,0,0,0,0,0,0,0,0
NRIP2,0.0128977991374832,0.006267738988569,0.0219385133929576,0.0,0,0,0,0,0,0,0,0
USP39,0.0125501939806503,0.0817161114634682,0.0297782665441266,0.0,0,0,0,0,0,0,0,0
RBFOX1,0.0128536223375366,0.0,0.1544997682012765,0.3171521035598705,0,0,0,0,0,0,0,0
KCTD5,0.0,0.0207782284636466,0.0026263117988743,0.0,0,0,0,0,0,0,0,0
EIF4H,0.0,0.0260525232344842,0.0178105410214103,0.0,0,0,0,0,0,0,0,0
UNC5B,0.025417869463597,0.0358638009289254,0.0450326544490852,0.0,0,0,0,0,0,0,0,0
NEO1,0.0370345589920816,0.0075869671289277,0.0078847466210768,0.0,0,0,0,0,0,1,0,0
CNFN,0.0,0.1373604008216723,0.0043237874975081,0.0,0,0,0,0,0,0,0,0
P4HA2,0.0259479498385517,0.0333850064870943,0.01883242405507,0.5113268608414239,0,0,0,0,0,0,0,0
ZNF280C,0.0127910318969534,0.4698798877386326,0.0773628318502843,0.0,0,0,0,0,0,0,0,0
SERPINF1,0.0,0.1188447379508066,0.0404642179431756,0.0,0,0,0,0,1,0,0,0
AK3,0.02609594355404,0.0459939558594949,0.043764309650286,0.0,0,0,0,0,0,0,0,0
ARHGEF40,0.0256277386281747,0.0164415756035601,0.0251923294571334,0.0,0,0,0,0,0,0,0,0
POMGNT1,0.0517121668049321,0.0446169572854037,0.017258536466109,0.0,0,0,0,0,0,0,0,0
SLC35E4,0.0130490904936352,0.0565521984172811,0.0613385520616562,0.0,0,0,0,0,0,0,0,0
ANAPC7,0.0129602857696441,0.0039306784001519,0.0321890689939783,0.0,0,1,0,0,0,0,0,0
ACOX2,0.0385082629063179,0.0294404139501244,0.1450406022854294,0.0,0,0,0,0,0,0,0,0
CDH23,0.1212477273095199,0.2696977975954311,0.0930343128640836,0.0,0,0,0,0,0,0,0,0
TRDMT1,0.0648818503542954,0.000586509164603,0.0047327122401259,0.2491909385113268,0,0,0,0,0,0,0,0
NAT8,0.0130017436167686,0.1069993222240251,0.085738892671607,0.0,0,0,0,0,0,0,0,0
DNAJC15,0.0252831337373031,0.0507571239364928,0.0204342996690757,0.0,0,0,0,0,0,0,0,0
SCP2,0.0501420575837913,0.1776349045313868,0.0283241195438836,0.0,0,0,0,0,0,0,0,0
MC2R,0.0,0.2226184371337712,0.0718419338080666,0.0,0,0,0,0,0,0,0,0
CMTM2,0.0,0.1414448039521768,0.0229977412487182,0.0,0,0,0,0,0,0,0,0
PIGU,0.0,0.0100194141463297,0.0588399752736998,0.0,0,0,0,0,0,0,0,0
PMVK,0.0130414591022689,0.0012494613488641,0.0494593238489032,0.0,0,0,0,0,0,0,0,0
DNAJC4,0.0,0.0054504548041065,0.0587088181600253,0.0,0,0,0,0,0,0,0,0
RTP2,0.0261040785957357,0.13171399344465,0.0,0.0,0,0,0,0,0,0,0,0
PTPRZ1,0.1163183560071671,0.0461309241572688,0.1785312084390924,0.0,0,0,0,0,0,0,0,1
TOPBP1,0.0389468696690409,0.0,0.1040584672719168,0.0,0,0,0,0,0,0,0,0
CNKSR1,0.025635127944227,0.179859045251952,0.0135698536261317,0.0,0,0,0,0,0,0,0,0
CYTH3,0.0,0.2436360688206633,0.008566825392879,0.7411003236245954,0,0,0,0,0,0,0,0
RITA1,0.0,0.0065579155295432,0.0,0.0,0,0,0,0,0,0,0,0
C14orf180,0.0,0.0253165782092568,0.0,0.4304207119741101,0,0,0,0,0,0,0,0
ETFA,0.0,0.0808480138141374,0.0222816042865937,0.0,0,0,0,0,0,0,0,0
MIS12,0.0,0.0039860750428443,0.007657978340163,0.0,0,0,0,0,0,0,0,0
PMF1,0.0,0.0069241178288211,0.0081787491097242,0.0,0,0,0,0,0,0,0,0
GATA6,0.0,0.3686559038276953,0.0187033294967256,0.4530744336569579,0,0,0,0,0,0,0,0
KLF13,0.0,0.0022161449388851,0.0008892727978769,0.0,0,0,0,0,0,0,0,0
COG4,0.0127331602095938,0.008262440558195,0.0066449517703965,0.0,0,0,0,0,0,0,0,0
HSD17B1,0.0,0.1163312497514341,0.00933429166324,0.0,0,0,0,0,0,0,0,0
DNAH10,0.0593107464026853,0.1778857037855963,0.0190844714089595,0.0,0,0,0,0,0,0,0,0
KMT5A,0.0,0.0030004945435688,0.0,0.0,0,0,0,0,0,0,0,0
TRIM29,0.0255835478708825,0.1653826938619845,0.2134569735756282,0.3203883495145631,0,0,0,0,0,0,0,0
PFDN6,0.0130305260997996,0.0105022992305302,0.0322433051586532,0.0,0,0,0,0,0,0,0,0
ZNF829,0.0126299801264557,0.3221290475694867,0.0734279625042617,0.0,0,0,0,0,0,0,0,0
IRAK1BP1,0.0,0.0388848332262443,0.0005131016237307,0.2880258899676375,0,0,0,0,0,0,0,0
B3GAT3,0.0390688032499184,0.0160361895538985,0.001012677637211,0.0,0,0,0,0,0,0,0,0
AHSA1,0.0129167698949785,0.0038503646436636,0.0258132329705883,0.0,0,0,0,0,0,0,0,0
UTP14C,0.0512893079273225,0.016202839572626,0.0245862779723731,0.0,0,0,0,0,0,0,0,0
SNORC,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
HCN4,0.0512867499837966,0.0677740079328313,0.2113755316026243,0.0,0,0,0,0,0,0,0,0
ZBTB43,0.0250150564702853,0.0428529440406264,0.0014685568947825,0.0,0,0,0,0,0,0,0,0
METTL3,0.0,0.0114423774949547,0.0374026243018488,0.0,0,0,0,0,0,0,0,0
METTL14,0.0127058332770481,0.0083697846696973,0.0034864102750098,0.0,0,0,0,0,0,0,0,0
KRTAP23-1,0.0,0.2511411773947498,0.0,0.0,0,0,0,0,0,0,0,0
MYADM,0.0117704817442918,0.1773178231769402,0.0291334345071716,0.0,0,0,0,0,0,0,0,0
SMNDC1,0.0,0.0119345259068209,0.0142900086364101,0.0,0,0,0,0,0,0,0,0
MAP1S,0.0257090787671327,0.0006248189515237,0.0314121970209447,0.0,0,0,0,0,0,0,0,0
SLC35E3,0.0,0.0223058328174694,0.003949240407493,0.0,0,0,0,0,0,0,0,0
PRPF4B,0.012624230411353,0.0014849970628637,0.0366375278296024,0.0,0,0,0,0,0,0,0,0
TRIM16,0.0,0.0820456168370687,0.0155292749187432,0.0,0,0,0,0,0,0,0,0
JMJD1C,0.0476859614076617,0.0097187205653871,0.0240953309706554,0.0,0,0,0,0,0,0,0,0
SLC41A3,0.0,0.079290424607613,0.0038874176545774,0.0,0,0,0,0,0,0,0,0
MANBAL,0.0,0.0455141659987821,0.0194796992781079,0.0,0,0,0,0,0,0,0,0
OTOP2,0.0130503266683456,0.0375065853798834,0.0,0.0,0,0,0,0,0,0,0,0
APBA1,0.0128116217962438,0.2189019992424342,0.0379795253528395,0.0,0,0,0,0,0,0,0,0
SLX4,0.0892541159288845,0.0255780194751489,0.0377106282576406,0.0,0,0,0,0,0,0,0,0
LRRC4C,0.0128070410889329,0.0124858947340291,0.0639125456787394,0.0,0,0,0,0,0,0,0,0
CHI3L1,0.0390967992619272,0.0640593842628858,0.1594163832455971,0.0,0,0,0,0,0,0,0,0
CRACR2A,0.0260611708405939,0.0,0.0,0.0,0,0,0,0,0,0,0,0
TMEM69,0.0128168686565438,0.0058117978745678,0.0160097843286345,0.0,0,0,0,0,0,0,0,0
FABP3,0.0,0.0557931226373123,0.0106209833410577,0.0,0,0,0,0,0,0,0,0
TMED9,0.0,0.0010057004507559,0.0031938592684376,0.0,0,0,0,0,0,0,0,0
RNF144A,0.0127543786941472,0.0033600728961377,0.0299065400470651,0.0,0,0,0,0,0,0,0,0
H3F3C,0.0390875954748988,0.1259693140467591,0.0544364293895331,0.0,0,0,0,0,0,0,0,0
TRHR,0.0260349364876991,0.3238588541501673,0.0,0.0,0,0,0,0,0,0,0,0
SCUBE3,0.0259606678279929,0.0,0.0077084147065824,0.0,0,0,0,0,0,0,0,0
IGF2BP1,0.0256908875171756,0.2330782453978757,0.0624223234617534,0.0,0,0,0,0,0,0,0,0
PTTG1IP,0.0252561391276225,0.0050040149716897,0.0077086752530751,0.0,0,0,0,0,0,0,0,0
TMEM139,0.0129211039082705,0.0,0.0829099462033577,0.0,0,0,0,0,0,0,0,0
EFNA4,0.0,0.009560511380049,0.0461364232773869,0.0,1,0,0,1,0,0,0,0
EPHA7,0.0648058704499305,0.2232955251727524,0.1358366739465741,0.2880258899676375,0,0,0,0,0,0,0,0
SIGLEC7,0.026083774913928,0.3061457958943315,0.073033057329775,0.0,0,0,0,0,0,0,0,0
FOXK2,0.0127245466453766,0.0030829928364561,0.0191773591340109,0.0,0,0,0,0,0,0,0,0
COG3,0.0259514519421398,0.0031778177967579,0.0247541222412259,0.0,0,0,0,0,0,0,0,0
VGLL4,0.0,0.002872548522029,0.0001131273351662,0.0,0,0,0,0,0,0,0,0
AAK1,0.0,0.0307788468664223,0.0182725953802214,0.0,0,0,0,0,0,0,0,0
SPG7,0.0494585012388333,0.0,0.0184801051080535,0.0,0,0,0,0,0,0,0,0
CRYAA,0.0,0.0403561495432443,0.0,0.0,0,0,0,0,0,0,0,0
DCLRE1B,0.0130099720402409,0.012732244372607,0.0700095345611094,0.3009708737864078,0,0,0,0,0,0,0,0
KDM4A,0.0127625326821056,0.0181689651383975,0.0134501702545696,0.0,0,0,0,0,0,0,0,0
DEGS1,0.0,0.0209441186792265,0.0065795362928593,0.0,0,0,0,0,0,0,0,0
SELENON,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
IQCE,0.0250400020190152,0.0231645313086311,0.0445811797682484,0.7411003236245954,0,0,0,0,0,0,0,0
ZNF639,0.025822876875617,0.013575298702271,0.0280801358936139,0.0,0,0,0,0,0,0,0,0
SURF1,0.0,0.0,0.0360746693321808,0.0,0,0,0,0,0,0,0,0
COA3,0.013022594902778,0.0,0.0242892861703015,0.0,0,0,0,0,0,0,0,0
ITPRIP,0.0,0.0054416261738625,0.0084925728323622,0.0,0,0,0,0,0,0,0,0
RAB5B,0.0,0.0122172230437599,0.0542376747160079,0.0,0,0,0,0,0,0,0,0
VPS18,0.0258842620306727,0.0282170965156531,0.0085044301261576,0.0,0,0,0,0,0,0,0,0
STX7,0.036163668593182,0.0043105670399986,0.0102823006407567,0.0,0,0,0,0,0,0,0,0
ATAD5,0.0130247982702519,0.0192998006524543,0.1419866122305133,0.0,0,0,0,0,0,0,0,0
NUP85,0.0,0.0190532485149829,0.0705997330222479,0.0,0,0,0,0,0,0,0,0
G6PD,0.038539524843012,0.5977238342404452,0.0225101762786622,0.2686084142394822,0,0,0,0,0,0,0,0
RPS28,0.0,0.013796815483364,0.0222296334389448,0.0,0,0,0,0,0,0,0,0
NANS,0.0130570439989634,0.0085535053327566,0.0109740051812352,0.0,0,0,0,0,0,0,0,0
NCAPD3,0.0254892073282216,0.0241272430232348,0.0841737581690229,0.0,0,0,0,0,0,0,0,0
CCL16,0.0,0.0585245156258359,0.094144383869691,0.0,0,0,0,0,0,0,0,0
CCR9,0.0125079745335492,0.1338889551353122,0.0530672176529821,0.0,0,0,0,0,0,0,0,0
SCAMP4,0.0,0.0023543570550744,0.0160549043524005,0.0,0,0,0,0,0,0,0,0
SSR1,0.0,0.0123330288456789,0.0387334178073952,0.0,0,0,0,0,0,0,0,0
LURAP1,0.0389928997829893,0.2440795496468846,0.1123274847793011,0.0,0,0,0,0,0,0,0,0
LIN7A,0.0260322764708771,0.1191289788284035,0.0183718223013752,0.0,0,0,0,0,0,0,0,0
CNPY2,0.0129870664101746,0.0089782587034864,0.0322876391600924,0.0,0,0,0,0,0,0,0,0
ELOVL6,0.0,0.0249336432255785,0.0602885973417724,0.0,0,0,0,0,0,0,0,0
MDH1,0.0129202213480069,0.048825670364497,0.0263045532246601,0.0,0,0,0,0,0,0,0,0
PITPNB,0.0,0.0111080981760748,0.0253353522373759,0.0,0,0,0,0,0,0,0,0
ZFP90,0.0130282904469246,0.0210101695936623,0.0028911269474252,0.0,0,0,0,0,0,0,0,0
TCOF1,0.0108544926240025,0.0025490621655864,0.0738336698994514,0.0,0,0,0,0,0,0,0,0
STAG1,0.0502941564804172,0.0007848405412375,0.0404200453779332,0.0,0,1,0,0,0,0,0,0
FAH,0.0258879963788814,0.0404049710584212,0.0149327731379482,0.0,0,0,0,0,0,0,0,0
CITED2,0.0514283891118122,0.0049399794730152,0.1327312804974667,0.0,0,0,0,0,0,0,0,0
CRABP1,0.0,0.2160660109612648,0.127345781248869,0.0,0,0,0,0,0,0,0,0
PEBP4,0.0,0.2434696084622599,0.2618881055126426,0.0,0,0,0,0,0,0,0,0
DIRAS3,0.0129781796282232,0.0812378608239676,0.1328588278196774,0.0,0,0,0,0,0,0,0,0
OPN1SW,0.0130063756388302,0.0715753695723007,0.0308830677120476,0.0,0,0,0,0,0,0,0,0
PPP2R5A,0.0,0.0222545147460991,0.0022834575960074,0.0,0,1,0,1,0,0,0,0
TMUB2,0.0,0.0054071730560801,0.0006585204456005,0.0,0,0,0,0,0,0,0,0
MRPL20,0.0,0.0260047322138854,0.005697762660935,0.0,0,0,0,0,0,0,0,0
PRF1,0.0383111436609867,0.1891590760330371,0.0310129096998014,0.0,0,0,0,0,0,0,0,0
TM7SF2,0.0259854401657494,0.0331900492115304,0.0561387134780344,0.0,0,0,0,0,0,0,0,0
CHRM4,0.0129811085991518,0.0514377514200466,0.1885334859944969,0.2977346278317152,0,0,0,0,0,0,0,0
CD302,0.0,0.0875251578672033,0.0489442448991923,0.0,0,0,0,0,0,0,0,0
PQBP1,0.0385287900605252,0.5173825206657579,0.0085510986851669,0.0,0,0,0,0,0,0,0,0
SBDS,0.0,0.0028409469504369,0.0404561021498083,0.0,0,0,0,0,0,0,0,0
AAMDC,0.0,0.0630847657319384,0.0753499842013173,0.0,0,0,0,0,0,0,0,0
PRKAR2B,0.0258350209565705,0.362955926783401,0.1262213066937703,0.0,0,0,0,0,0,0,0,0
ZNF607,0.0256256375086244,0.0349467621304937,0.0224582389007581,0.0,0,0,0,0,0,0,0,0
HLF,0.0,0.1102850647994025,0.2296725037998356,0.0,0,0,0,0,0,0,0,0
ECI1,0.012664937631138,0.013766557987015,0.0372445985398969,0.0,0,0,0,0,0,0,0,0
KRTAP7-1,0.0,0.2925750459514998,0.0,0.0,0,0,0,0,0,0,0,0
PARP4,0.0387351840674407,0.0005348893093467,0.0491742114649001,0.0,0,0,0,0,0,0,0,0
PDCD1LG2,0.0,0.1000460639196483,0.0250729003214352,0.2103559870550161,0,0,0,0,0,0,0,0
IARS,0.0243434792523047,0.0055902727971606,0.0597267832379155,0.0,0,0,0,0,0,0,0,0
APCDD1,0.0128781851928386,0.2186539135226038,0.1078171665252252,0.0,0,0,0,0,1,0,0,0
SERPINA5,0.0515038325519953,0.199758290605429,0.000337246387545,0.0,0,0,0,0,0,0,0,0
FAF2,0.0388642602627894,0.0013939992274106,0.0462780902220356,0.0,0,0,0,0,0,0,0,0
TMEM174,0.0260271672959128,0.0538333256942797,0.0,0.0,0,0,0,0,0,0,0,0
MYDGF,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
KRTCAP3,0.0,0.1271637289906117,0.0104458480374183,0.0,0,0,0,0,0,0,0,0
DNAJB5,0.0129780300931701,0.0026109677006607,0.1586597581489452,0.2944983818770226,0,0,0,0,0,0,0,0
E2F2,0.0258945522404014,0.00586779146806,0.0415247487385746,0.0,0,1,0,0,0,0,0,0
MAATS1,0.0513472449555816,0.0622455947400667,0.0613994413252084,0.0,0,0,0,0,0,0,0,0
RXFP1,0.0495817585965084,0.0,0.0855468104523343,0.0,0,0,0,0,0,0,0,0
BRAT1,0.0,0.008920134821527,0.0515873744452784,0.7411003236245954,0,0,0,0,0,0,0,0
CEACAM7,0.0,0.0099893609756376,0.0602148308796313,0.0,0,0,0,0,0,0,0,0
RBFA,0.0,0.0048681446544817,0.0121023717676759,0.0,0,0,0,0,0,0,0,0
ZMAT5,0.0130541370884068,0.0102922194515866,0.0410846636064489,0.0,0,0,0,0,0,0,0,0
ZNF165,0.0388811481680346,0.0031218248256934,0.0863140805266007,0.0,0,0,0,0,0,0,0,0
ZFP1,0.0129819750558382,0.0363508080448699,0.0232726877544491,0.0,0,0,0,0,0,0,0,0
LPIN3,0.0252665328890669,0.1564100354892873,0.061092989122212,0.0,0,0,0,0,0,0,0,0
HIPK4,0.0391469198507715,0.0732287241474185,0.1445568197736686,0.0,0,0,0,0,0,0,0,0
ZSCAN20,0.0130258006983978,0.0396013721646258,0.0068048509320538,0.0,0,0,0,0,0,0,0,0
LIMS3,0.0,0.0,0.0555846245275797,0.0,0,0,0,0,0,0,0,0
SH3BP5,0.0,0.0,0.0343688793445426,0.0,0,0,0,0,0,0,0,0
SNX5,0.0391054113692831,0.0044015576915547,0.053690805255277,0.0,0,0,0,0,0,0,0,0
SCN5A,0.0710202071330496,0.3093428682529808,0.0877749975873345,0.0,0,0,0,0,0,0,0,0
PCDH9,0.0747473494030254,0.240847101081175,0.0921175064532247,0.0,0,0,0,0,0,0,0,0
SLC16A12,0.0,0.085702302075894,0.0940441958594685,0.0,0,0,0,0,0,0,0,0
SESN2,0.013058044266074,0.0334845672949295,0.0344905037309164,0.0,0,0,1,0,0,0,0,0
ZNF207,0.0120070422974535,0.0082133906075476,0.0254200063655253,0.0,0,0,0,0,0,0,0,0
NEIL2,0.0130294589168956,0.0010397240328009,0.0467645146472945,0.5728155339805825,0,0,0,0,0,0,0,0
SMYD2,0.0130396234948029,0.0062881271712635,0.0353564369232757,0.0,0,0,0,0,0,0,0,0
PSCA,0.0,0.1394980026184278,0.3738975579595698,0.0,0,0,0,0,0,0,0,0
TOR1AIP2,0.0371023305957876,0.0059761709804424,0.0244375166100238,0.0,0,0,0,0,0,0,0,0
SLAMF6,0.0260694960786959,0.130903810038913,0.0338753631900089,0.0,0,0,0,0,0,0,0,0
CNTFR,0.025849804811269,0.1723877530695917,0.2786706949377366,0.2944983818770226,0,0,0,0,0,0,0,0
MOB1A,0.0127483152126289,0.014474402405985,0.0249693345510555,0.0,0,0,0,0,0,0,0,0
POLG,0.0380308047666362,0.0032001993386491,0.0346113340171426,0.0,0,0,0,0,0,0,0,0
POLG2,0.0261098290489021,0.0283094848952235,0.0678196714219341,0.0,0,0,0,0,0,0,0,0
C11orf54,0.012460100658708,0.0017113768857959,0.0220914823506659,0.0,0,0,0,0,0,0,0,0
ARPC1A,0.0,0.0045463661372709,0.017821100906389,0.0,0,0,0,0,0,0,0,0
RAB10,0.0260876523783943,0.0111640433595716,0.0068015323540882,0.0,0,0,0,0,0,0,0,0
KCTD12,0.0,0.1217807169250428,0.0151698064530841,0.0,0,0,0,0,0,0,0,0
TBX6,0.0,0.0409065677977833,0.0533078358181906,0.0,0,0,0,0,0,0,0,0
ANO8,0.0384888348672867,0.0085511770602549,0.0177164579361001,0.0,0,0,0,0,0,0,0,0
TMEM115,0.0,0.009442472092002,0.0260606694453036,0.0,0,0,0,0,0,0,0,0
HHEX,0.0,0.0701266831472677,0.044320924767739,0.0,0,0,0,0,0,0,0,0
NELFB,0.0130186127331545,0.0001399721159455,0.0241237716916687,0.3948220064724919,0,0,0,0,0,0,0,0
ATP6V1C1,0.0128766723607385,0.093619211844266,0.0652934934064556,0.0,0,0,0,0,0,0,0,1
ZNF821,0.0124997831483178,0.0433260973900504,0.0391181346985416,0.0,0,0,0,0,0,0,0,0
KALRN,0.0885220211905118,0.2564718426113916,0.0689315904225179,0.0,0,0,0,0,0,0,0,0
FIG4,0.0,0.0035543102433994,0.015921947840771,0.2880258899676375,0,0,0,0,0,0,0,0
ZNF618,0.0230430464476724,0.045734034961953,0.0801436262336204,0.0,0,0,0,0,0,0,0,0
TMEM72,0.0,0.1134610521510835,0.0438370744726573,0.0,0,0,0,0,0,0,0,0
RSAD2,0.0,0.1579238048681907,0.003844127514326,0.0,0,0,0,0,0,0,0,0
MBD4,0.0130144158180369,0.0028894878883021,0.0292845584674138,0.0,0,0,0,0,0,0,0,0
CSGALNACT2,0.0256328454021587,0.0352842111791076,0.0695232810018103,0.0,0,0,0,0,0,0,0,0
SOX3,0.0130486579531385,0.046790383484893,0.0,0.2686084142394822,0,0,0,0,0,0,0,0
THEM4,0.0,0.058398131855082,0.058731427223335,0.0,0,0,0,1,0,0,0,0
ADGRG3,0.0130494445958589,0.1605771302907415,0.0,0.0,0,0,0,0,0,0,0,0
ZNF703,0.0,0.1095086547234091,0.0823377927123676,0.0,0,0,0,0,0,0,0,0
SCAI,0.0376697690557126,0.0098307065797386,0.038363417597145,0.0,0,0,0,0,0,0,0,0
